season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2018-19,1610612744,GSW,Golden State Warriors,41800401,2019-05-30,GSW @ TOR,L,48.0,0.513,0.397,0.175,0.311,0.591,0.416,0.103,0.179,0,0,0,0,9,83,15,139,47,150,155,134,11,1,2018,2019,False,TOR,GSW
2018-19,1610612761,TOR,Toronto Raptors,41800401,2019-05-30,TOR vs. GSW,W,48.0,0.591,0.416,0.103,0.179,0.513,0.397,0.175,0.311,0,0,0,0,9,15,10,31,154,82,150,24,118,1,2018,2019,True,TOR,GSW
2018-19,1610612761,TOR,Toronto Raptors,41800306,2019-05-25,TOR vs. MIL,W,48.0,0.568,0.297,0.126,0.225,0.48,0.413,0.126,0.32,0,0,0,0,9,35,70,65,120,60,154,99,124,1,2018,2019,True,TOR,MIL
2018-19,1610612749,MIL,Milwaukee Bucks,41800306,2019-05-25,MIL @ TOR,L,48.0,0.48,0.413,0.126,0.32,0.568,0.297,0.126,0.225,0,0,0,0,9,104,11,65,40,130,95,99,45,1,2018,2019,False,TOR,MIL
2018-19,1610612749,MIL,Milwaukee Bucks,41800305,2019-05-23,MIL vs. TOR,L,48.0,0.512,0.214,0.116,0.208,0.476,0.369,0.063,0.211,0,0,0,0,9,84,133,45,137,56,137,160,31,1,2018,2019,True,MIL,TOR
2018-19,1610612761,TOR,Toronto Raptors,41800305,2019-05-23,TOR @ MIL,W,48.0,0.476,0.369,0.063,0.211,0.512,0.214,0.116,0.208,0,0,0,0,9,109,28,5,133,81,31,119,28,1,2018,2019,False,MIL,TOR
2018-19,1610612761,TOR,Toronto Raptors,41800304,2019-05-21,TOR vs. MIL,W,48.0,0.552,0.31,0.115,0.313,0.531,0.325,0.135,0.239,0,0,0,0,9,46,60,43,45,97,113,82,52,1,2018,2019,True,TOR,MIL
2018-19,1610612749,MIL,Milwaukee Bucks,41800304,2019-05-21,MIL @ TOR,L,48.0,0.531,0.325,0.135,0.239,0.552,0.31,0.115,0.313,0,0,0,0,9,68,52,82,111,119,105,122,119,1,2018,2019,False,TOR,MIL
2018-19,1610612757,POR,Portland Trail Blazers,41800314,2019-05-20,POR vs. GSW,L,53.0,0.561,0.102,0.123,0.167,0.525,0.192,0.14,0.34,0,0,0,0,5,40,162,59,159,92,21,69,136,1,2018,2019,True,POR,GSW
2018-19,1610612744,GSW,Golden State Warriors,41800314,2019-05-20,GSW @ POR,W,53.0,0.525,0.192,0.14,0.34,0.561,0.102,0.123,0.167,0,0,0,0,5,73,144,95,29,125,3,106,6,1,2018,2019,False,POR,GSW
2018-19,1610612749,MIL,Milwaukee Bucks,41800303,2019-05-19,MIL @ TOR,L,58.0,0.441,0.324,0.167,0.257,0.475,0.255,0.142,0.215,0,0,0,0,3,137,54,129,95,54,56,65,35,1,2018,2019,False,TOR,MIL
2018-19,1610612761,TOR,Toronto Raptors,41800303,2019-05-19,TOR vs. MIL,W,58.0,0.475,0.255,0.142,0.215,0.441,0.324,0.167,0.257,0,0,0,0,3,111,109,100,130,28,111,36,70,1,2018,2019,True,TOR,MIL
2018-19,1610612757,POR,Portland Trail Blazers,41800313,2019-05-18,POR vs. GSW,L,48.0,0.465,0.388,0.112,0.207,0.536,0.274,0.14,0.244,0,0,0,0,9,117,19,41,138,103,74,71,57,1,2018,2019,True,POR,GSW
2018-19,1610612744,GSW,Golden State Warriors,41800313,2019-05-18,GSW @ POR,W,48.0,0.536,0.274,0.14,0.244,0.465,0.388,0.112,0.207,0,0,0,0,9,62,90,93,106,48,146,124,27,1,2018,2019,False,POR,GSW
2018-19,1610612761,TOR,Toronto Raptors,41800302,2019-05-17,TOR @ MIL,L,48.0,0.483,0.287,0.137,0.17,0.538,0.38,0.068,0.283,0,0,0,0,9,101,81,89,157,106,144,155,97,1,2018,2019,False,MIL,TOR
2018-19,1610612749,MIL,Milwaukee Bucks,41800302,2019-05-17,MIL vs. TOR,W,48.0,0.538,0.38,0.068,0.283,0.483,0.287,0.137,0.17,0,0,0,0,9,59,21,9,66,64,84,76,8,1,2018,2019,True,MIL,TOR
2018-19,1610612744,GSW,Golden State Warriors,41800312,2019-05-16,GSW vs. POR,W,48.0,0.567,0.329,0.162,0.333,0.547,0.209,0.133,0.224,0,0,0,0,9,37,49,122,30,117,26,86,42,1,2018,2019,True,GSW,POR
2018-19,1610612757,POR,Portland Trail Blazers,41800312,2019-05-16,POR @ GSW,L,48.0,0.547,0.209,0.133,0.224,0.567,0.329,0.162,0.333,0,0,0,0,9,48,139,77,121,128,116,41,132,1,2018,2019,False,GSW,POR
2018-19,1610612761,TOR,Toronto Raptors,41800301,2019-05-15,TOR @ MIL,L,48.0,0.451,0.217,0.118,0.217,0.457,0.29,0.129,0.328,0,0,0,0,9,132,131,50,129,40,88,93,129,1,2018,2019,False,MIL,TOR
2018-19,1610612749,MIL,Milwaukee Bucks,41800301,2019-05-15,MIL vs. TOR,W,48.0,0.457,0.29,0.129,0.328,0.451,0.217,0.118,0.217,0,0,0,0,9,125,77,69,36,33,33,113,36,1,2018,2019,True,MIL,TOR
2018-19,1610612744,GSW,Golden State Warriors,41800311,2019-05-14,GSW vs. POR,W,48.0,0.601,0.214,0.141,0.256,0.404,0.373,0.216,0.382,0,0,0,0,9,13,133,98,96,6,140,1,152,1,2018,2019,True,GSW,POR
2018-19,1610612757,POR,Portland Trail Blazers,41800311,2019-05-14,POR @ GSW,L,48.0,0.404,0.373,0.216,0.382,0.601,0.214,0.141,0.256,0,0,0,0,9,159,24,164,13,152,31,66,69,1,2018,2019,False,GSW,POR
2018-19,1610612743,DEN,Denver Nuggets,41800237,2019-05-12,DEN vs. POR,L,48.0,0.382,0.438,0.053,0.274,0.43,0.258,0.042,0.276,0,0,0,0,9,161,7,2,79,20,61,164,90,1,2018,2019,True,DEN,POR
2018-19,1610612755,PHI,Philadelphia 76ers,41800217,2019-05-12,PHI @ TOR,L,48.0,0.5,0.462,0.191,0.15,0.421,0.213,0.11,0.316,0,0,0,0,9,88,6,156,161,11,29,127,121,1,2018,2019,False,TOR,PHI
2018-19,1610612761,TOR,Toronto Raptors,41800217,2019-05-12,TOR vs. PHI,W,48.0,0.421,0.213,0.11,0.316,0.5,0.462,0.191,0.15,0,0,0,0,9,153,135,38,43,75,159,9,4,1,2018,2019,True,TOR,PHI
2018-19,1610612757,POR,Portland Trail Blazers,41800237,2019-05-12,POR @ DEN,W,48.0,0.43,0.258,0.042,0.276,0.382,0.438,0.053,0.274,0,0,0,0,9,145,104,1,74,4,158,163,86,1,2018,2019,False,DEN,POR
