season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2018-19,1610612744,GSW,Golden State Warriors,41800401,2019-05-30,GSW @ TOR,L,48.0,0.603,0.397,0.404,0.11,0.33,0.156,0.266,0.156,0.294,0.773,0.227,1.0,0.0,0.853,0.147,0,0,0,0,9,98,67,141,66,74,46,9,60,151,3,161,1,138,2,163,1,2018,2019,False,TOR,GSW
2018-19,1610612761,TOR,Toronto Raptors,41800401,2019-05-30,TOR vs. GSW,W,48.0,0.571,0.429,0.441,0.102,0.331,0.203,0.229,0.144,0.339,0.577,0.423,0.769,0.231,0.641,0.359,0,0,0,0,9,124,41,125,74,72,15,29,77,126,48,116,98,65,58,105,1,2018,2019,True,TOR,GSW
2018-19,1610612761,TOR,Toronto Raptors,41800306,2019-05-25,TOR vs. MIL,W,48.0,0.635,0.365,0.48,0.14,0.36,0.1,0.16,0.09,0.34,0.458,0.542,0.75,0.25,0.556,0.444,0,0,0,0,9,72,93,100,37,49,116,110,136,124,109,55,101,55,113,52,1,2018,2019,True,TOR,MIL
2018-19,1610612749,MIL,Milwaukee Bucks,41800306,2019-05-25,MIL @ TOR,L,48.0,0.547,0.453,0.383,0.085,0.383,0.138,0.234,0.074,0.298,0.5,0.5,0.833,0.167,0.633,0.367,0,0,0,0,9,138,27,150,94,34,64,24,148,149,80,73,68,92,64,101,1,2018,2019,False,TOR,MIL
2018-19,1610612749,MIL,Milwaukee Bucks,41800305,2019-05-23,MIL vs. TOR,L,48.0,0.631,0.369,0.566,0.121,0.303,0.202,0.131,0.071,0.444,0.643,0.357,0.8,0.2,0.684,0.316,0,0,0,0,9,76,89,47,51,93,17,136,152,45,29,136,84,76,34,131,1,2018,2019,True,MIL,TOR
2018-19,1610612761,TOR,Toronto Raptors,41800305,2019-05-23,TOR @ MIL,W,48.0,0.488,0.512,0.248,0.019,0.514,0.124,0.238,0.181,0.229,0.385,0.615,0.778,0.222,0.613,0.387,0,0,0,0,9,153,12,163,156,3,87,20,42,161,139,25,93,68,75,88,1,2018,2019,False,MIL,TOR
2018-19,1610612749,MIL,Milwaukee Bucks,41800304,2019-05-21,MIL @ TOR,L,48.0,0.563,0.438,0.51,0.118,0.324,0.127,0.167,0.049,0.392,0.769,0.231,0.909,0.091,0.811,0.189,0,0,0,0,9,128,37,76,58,78,83,100,158,87,5,159,42,120,4,161,1,2018,2019,False,TOR,MIL
2018-19,1610612761,TOR,Toronto Raptors,41800304,2019-05-21,TOR vs. MIL,W,48.0,0.529,0.471,0.45,0.117,0.35,0.1,0.2,0.142,0.333,0.704,0.296,0.929,0.071,0.78,0.22,0,0,0,0,9,147,18,120,60,55,116,58,81,127,14,151,33,129,6,159,1,2018,2019,True,TOR,MIL
2018-19,1610612744,GSW,Golden State Warriors,41800314,2019-05-20,GSW @ POR,W,53.0,0.606,0.394,0.571,0.067,0.303,0.092,0.126,0.109,0.504,0.706,0.294,0.5,0.5,0.652,0.348,0,0,0,0,5,95,70,41,117,94,130,140,120,20,13,152,155,6,50,115,1,2018,2019,False,POR,GSW
2018-19,1610612757,POR,Portland Trail Blazers,41800314,2019-05-20,POR vs. GSW,L,53.0,0.582,0.418,0.53,0.171,0.41,0.128,0.06,0.068,0.359,0.581,0.419,0.813,0.188,0.66,0.34,0,0,0,0,5,116,49,65,24,24,80,162,153,112,46,118,82,82,43,122,1,2018,2019,True,POR,GSW
2018-19,1610612749,MIL,Milwaukee Bucks,41800303,2019-05-19,MIL @ TOR,L,58.0,0.569,0.431,0.429,0.018,0.375,0.259,0.196,0.143,0.411,0.375,0.625,0.929,0.071,0.579,0.421,0,0,0,0,3,125,40,132,158,36,5,64,78,70,143,21,33,129,92,72,1,2018,2019,False,TOR,MIL
2018-19,1610612761,TOR,Toronto Raptors,41800303,2019-05-19,TOR vs. MIL,W,58.0,0.559,0.441,0.39,0.085,0.432,0.153,0.178,0.178,0.305,0.565,0.435,0.882,0.118,0.7,0.3,0,0,0,0,3,131,34,147,97,15,51,88,45,142,55,108,55,110,24,140,1,2018,2019,True,TOR,MIL
2018-19,1610612757,POR,Portland Trail Blazers,41800313,2019-05-18,POR vs. GSW,L,48.0,0.588,0.412,0.465,0.162,0.333,0.081,0.202,0.172,0.303,0.565,0.435,0.818,0.182,0.647,0.353,0,0,0,0,9,113,52,109,27,67,139,53,49,144,55,108,74,84,52,112,1,2018,2019,True,POR,GSW
2018-19,1610612744,GSW,Golden State Warriors,41800313,2019-05-18,GSW @ POR,W,48.0,0.69,0.31,0.6,0.182,0.218,0.191,0.182,0.155,0.418,0.606,0.394,0.875,0.125,0.659,0.341,0,0,0,0,9,27,138,27,19,142,23,84,62,62,38,126,56,106,44,120,1,2018,2019,False,POR,GSW
2018-19,1610612761,TOR,Toronto Raptors,41800302,2019-05-17,TOR @ MIL,L,48.0,0.632,0.368,0.524,0.078,0.291,0.184,0.184,0.078,0.447,0.37,0.63,0.9,0.1,0.514,0.486,0,0,0,0,9,75,90,66,106,106,26,80,147,44,146,18,46,114,128,37,1,2018,2019,False,MIL,TOR
2018-19,1610612749,MIL,Milwaukee Bucks,41800302,2019-05-17,MIL vs. TOR,W,48.0,0.554,0.446,0.48,0.08,0.312,0.224,0.208,0.152,0.4,0.5,0.5,0.923,0.077,0.628,0.372,0,0,0,0,9,134,31,100,104,87,9,48,65,82,80,73,37,125,69,95,1,2018,2019,True,MIL,TOR
2018-19,1610612744,GSW,Golden State Warriors,41800312,2019-05-16,GSW vs. POR,W,48.0,0.646,0.354,0.579,0.105,0.237,0.132,0.184,0.158,0.474,0.667,0.333,0.889,0.111,0.714,0.286,0,0,0,0,9,59,106,38,72,131,73,81,57,35,23,139,52,111,18,145,1,2018,2019,True,GSW,POR
2018-19,1610612757,POR,Portland Trail Blazers,41800312,2019-05-16,POR @ GSW,L,48.0,0.547,0.453,0.36,0.072,0.486,0.117,0.153,0.216,0.288,0.5,0.5,0.722,0.278,0.605,0.395,0,0,0,0,9,139,26,154,113,5,97,115,17,154,80,73,115,50,80,84,1,2018,2019,False,GSW,POR
2018-19,1610612761,TOR,Toronto Raptors,41800301,2019-05-15,TOR @ MIL,L,48.0,0.543,0.457,0.38,0.12,0.45,0.15,0.17,0.15,0.26,0.263,0.737,0.8,0.2,0.5,0.5,0,0,0,0,9,142,23,151,56,10,52,99,68,158,163,2,84,76,132,26,1,2018,2019,False,MIL,TOR
2018-19,1610612749,MIL,Milwaukee Bucks,41800301,2019-05-15,MIL vs. TOR,W,48.0,0.527,0.473,0.481,0.074,0.306,0.231,0.213,0.185,0.407,0.423,0.577,0.909,0.091,0.568,0.432,0,0,0,0,9,148,17,98,110,92,8,42,39,72,123,42,42,120,107,57,1,2018,2019,True,MIL,TOR
2018-19,1610612757,POR,Portland Trail Blazers,41800311,2019-05-14,POR @ GSW,L,48.0,0.663,0.337,0.489,0.085,0.223,0.021,0.287,0.128,0.404,0.696,0.304,0.714,0.286,0.7,0.3,0,0,0,0,9,46,119,93,94,139,161,3,98,76,16,149,116,47,24,140,1,2018,2019,False,GSW,POR
2018-19,1610612744,GSW,Golden State Warriors,41800311,2019-05-14,GSW vs. POR,W,48.0,0.607,0.393,0.431,0.19,0.44,0.147,0.129,0.267,0.241,0.72,0.28,0.706,0.294,0.714,0.286,0,0,0,0,9,94,71,131,17,11,54,138,3,160,11,154,119,46,18,145,1,2018,2019,True,GSW,POR
2018-19,1610612757,POR,Portland Trail Blazers,41800237,2019-05-12,POR @ DEN,W,48.0,0.72,0.28,0.68,0.2,0.12,0.07,0.2,0.08,0.48,0.382,0.618,0.75,0.25,0.421,0.579,0,0,0,0,9,15,150,3,12,161,144,58,145,34,141,24,101,55,160,5,1,2018,2019,False,DEN,POR
2018-19,1610612761,TOR,Toronto Raptors,41800217,2019-05-12,TOR vs. PHI,W,48.0,0.663,0.337,0.587,0.174,0.228,0.174,0.185,0.228,0.413,0.333,0.667,0.857,0.143,0.441,0.559,0,0,0,0,9,44,120,33,21,138,33,79,10,68,156,7,62,100,156,9,1,2018,2019,True,TOR,PHI
2018-19,1610612755,PHI,Philadelphia 76ers,41800217,2019-05-12,PHI @ TOR,L,48.0,0.585,0.415,0.422,0.133,0.3,0.067,0.278,0.144,0.289,0.474,0.526,0.778,0.222,0.571,0.429,0,0,0,0,9,115,50,140,41,96,148,6,75,152,100,65,93,68,100,61,1,2018,2019,False,TOR,PHI
2018-19,1610612743,DEN,Denver Nuggets,41800237,2019-05-12,DEN vs. POR,L,48.0,0.787,0.213,0.646,0.042,0.063,0.031,0.292,0.073,0.604,0.419,0.581,1.0,0.0,0.455,0.545,0,0,0,0,9,4,161,8,133,164,158,2,149,3,125,40,1,138,151,14,1,2018,2019,True,DEN,POR
2018-19,1610612745,HOU,Houston Rockets,41800226,2019-05-10,HOU vs. GSW,L,48.0,0.562,0.438,0.442,0.035,0.451,0.062,0.106,0.221,0.407,0.4,0.6,0.647,0.353,0.5,0.5,0,0,0,0,9,129,35,123,145,9,153,148,13,74,133,31,134,30,132,26,1,2018,2019,True,HOU,GSW
2018-19,1610612744,GSW,Golden State Warriors,41800226,2019-05-10,GSW @ HOU,W,48.0,0.553,0.447,0.441,0.034,0.407,0.119,0.153,0.212,0.407,0.462,0.538,0.813,0.188,0.595,0.405,0,0,0,0,9,136,29,125,148,25,95,116,18,75,105,58,82,82,85,79,1,2018,2019,False,HOU,GSW
2018-19,1610612743,DEN,Denver Nuggets,41800236,2019-05-09,DEN @ POR,L,48.0,0.628,0.372,0.389,0.093,0.333,0.065,0.278,0.083,0.296,0.619,0.381,0.75,0.25,0.667,0.333,0,0,0,0,9,80,84,148,86,67,150,6,139,150,33,132,101,55,40,123,1,2018,2019,False,POR,DEN
2018-19,1610612757,POR,Portland Trail Blazers,41800236,2019-05-09,POR vs. DEN,W,48.0,0.629,0.371,0.437,0.084,0.378,0.084,0.185,0.034,0.353,0.346,0.654,0.6,0.4,0.439,0.561,0,0,0,0,9,79,86,130,100,35,137,78,161,116,155,10,142,19,157,8,1,2018,2019,True,POR,DEN
2018-19,1610612755,PHI,Philadelphia 76ers,41800216,2019-05-09,PHI vs. TOR,W,48.0,0.685,0.315,0.554,0.054,0.268,0.143,0.179,0.125,0.5,0.581,0.419,0.9,0.1,0.659,0.341,0,0,0,0,9,29,136,52,126,117,58,87,103,21,46,118,46,114,44,120,1,2018,2019,True,PHI,TOR
2018-19,1610612761,TOR,Toronto Raptors,41800216,2019-05-09,TOR @ PHI,L,48.0,0.556,0.444,0.515,0.099,0.267,0.109,0.218,0.208,0.416,0.692,0.308,0.778,0.222,0.714,0.286,0,0,0,0,9,133,32,71,80,118,105,38,22,64,18,146,93,68,18,145,1,2018,2019,False,PHI,TOR
2018-19,1610612738,BOS,Boston Celtics,41800205,2019-05-08,BOS @ MIL,L,48.0,0.581,0.419,0.484,0.088,0.231,0.209,0.286,0.209,0.396,0.545,0.455,1.0,0.0,0.655,0.345,0,0,0,0,9,117,48,96,89,136,12,4,19,85,65,99,1,138,48,116,2,2018,2019,False,MIL,BOS
2018-19,1610612745,HOU,Houston Rockets,41800225,2019-05-08,HOU @ GSW,L,48.0,0.481,0.519,0.424,0.04,0.364,0.131,0.212,0.182,0.384,0.476,0.524,0.75,0.25,0.576,0.424,0,0,0,0,9,155,10,137,135,47,74,43,40,95,99,66,101,55,95,68,1,2018,2019,False,GSW,HOU
2018-19,1610612749,MIL,Milwaukee Bucks,41800205,2019-05-08,MIL vs. BOS,W,48.0,0.5,0.5,0.466,0.086,0.388,0.129,0.147,0.129,0.379,0.444,0.556,1.0,0.0,0.643,0.357,0,0,0,0,9,152,13,108,92,31,77,129,96,99,112,50,1,138,54,108,2,2018,2019,True,MIL,BOS
2018-19,1610612744,GSW,Golden State Warriors,41800225,2019-05-08,GSW vs. HOU,W,48.0,0.565,0.435,0.5,0.135,0.375,0.173,0.125,0.192,0.365,0.731,0.269,0.692,0.308,0.718,0.282,0,0,0,0,9,127,38,84,38,36,35,141,34,109,10,155,121,41,16,148,1,2018,2019,True,GSW,HOU
2018-19,1610612743,DEN,Denver Nuggets,41800235,2019-05-07,DEN vs. POR,W,48.0,0.73,0.27,0.581,0.048,0.194,0.097,0.226,0.097,0.532,0.528,0.472,0.875,0.125,0.591,0.409,0,0,0,0,9,10,154,37,130,152,124,32,132,12,71,94,56,106,87,77,1,2018,2019,True,DEN,POR
2018-19,1610612755,PHI,Philadelphia 76ers,41800215,2019-05-07,PHI @ TOR,L,48.0,0.696,0.304,0.607,0.247,0.202,0.09,0.191,0.18,0.36,0.481,0.519,1.0,0.0,0.576,0.424,0,0,0,0,9,26,139,25,4,148,132,69,43,111,96,67,1,138,95,68,1,2018,2019,False,TOR,PHI
2018-19,1610612757,POR,Portland Trail Blazers,41800235,2019-05-07,POR @ DEN,L,48.0,0.622,0.378,0.531,0.082,0.306,0.02,0.163,0.163,0.449,0.385,0.615,0.9,0.1,0.528,0.472,0,0,0,0,9,89,76,64,103,91,162,107,55,41,139,25,46,114,121,43,1,2018,2019,False,DEN,POR
2018-19,1610612761,TOR,Toronto Raptors,41800215,2019-05-07,TOR vs. PHI,W,48.0,0.512,0.488,0.384,0.08,0.384,0.264,0.232,0.248,0.304,0.458,0.542,0.688,0.313,0.55,0.45,0,0,0,0,9,150,15,149,104,33,4,26,6,143,109,55,125,40,114,50,1,2018,2019,True,TOR,PHI
2018-19,1610612744,GSW,Golden State Warriors,41800224,2019-05-06,GSW @ HOU,L,48.0,0.633,0.367,0.63,0.148,0.222,0.204,0.148,0.167,0.481,0.529,0.471,0.75,0.25,0.571,0.429,0,0,0,0,9,73,92,17,32,140,14,126,53,32,70,95,101,55,100,61,1,2018,2019,False,HOU,GSW
2018-19,1610612749,MIL,Milwaukee Bucks,41800204,2019-05-06,MIL @ BOS,W,48.0,0.63,0.37,0.637,0.053,0.212,0.195,0.15,0.106,0.584,0.5,0.5,0.875,0.125,0.568,0.432,0,0,0,0,9,77,88,12,127,144,20,120,124,5,80,73,56,106,105,59,1,2018,2019,False,BOS,MIL
2018-19,1610612738,BOS,Boston Celtics,41800204,2019-05-06,BOS vs. MIL,L,48.0,0.544,0.456,0.495,0.059,0.267,0.129,0.238,0.04,0.436,0.68,0.32,0.889,0.111,0.735,0.265,0,0,0,0,9,141,24,89,123,118,78,21,160,50,20,145,52,111,11,154,1,2018,2019,True,BOS,MIL
2018-19,1610612745,HOU,Houston Rockets,41800224,2019-05-06,HOU vs. GSW,W,48.0,0.438,0.562,0.393,0.018,0.455,0.098,0.152,0.143,0.375,0.409,0.591,0.529,0.471,0.462,0.538,0,0,0,0,9,162,3,146,158,8,122,118,78,103,129,35,153,11,147,16,1,2018,2019,True,HOU,GSW
2018-19,1610612761,TOR,Toronto Raptors,41800214,2019-05-05,TOR @ PHI,W,48.0,0.592,0.408,0.495,0.119,0.297,0.168,0.208,0.139,0.376,0.56,0.44,0.5,0.5,0.543,0.457,0,0,0,0,9,109,56,89,57,103,38,49,84,102,60,105,155,6,118,47,1,2018,2019,False,PHI,TOR
2018-19,1610612755,PHI,Philadelphia 76ers,41800214,2019-05-05,PHI vs. TOR,L,48.0,0.537,0.463,0.438,0.083,0.375,0.104,0.188,0.156,0.354,0.571,0.429,0.833,0.167,0.667,0.333,0,0,0,0,9,145,19,129,102,36,112,75,59,114,52,111,68,92,40,123,1,2018,2019,True,PHI,TOR
2018-19,1610612743,DEN,Denver Nuggets,41800234,2019-05-05,DEN @ POR,W,48.0,0.728,0.272,0.5,0.121,0.284,0.078,0.216,0.155,0.379,0.414,0.586,0.818,0.182,0.525,0.475,0,0,0,0,9,13,152,84,53,110,141,40,61,99,126,38,74,84,124,41,1,2018,2019,False,POR,DEN
2018-19,1610612757,POR,Portland Trail Blazers,41800234,2019-05-05,POR vs. DEN,L,48.0,0.659,0.341,0.482,0.107,0.321,0.107,0.196,0.071,0.375,0.407,0.593,0.583,0.417,0.462,0.538,0,0,0,0,9,51,114,97,71,79,108,64,150,103,131,34,148,17,147,16,1,2018,2019,True,POR,DEN
2018-19,1610612745,HOU,Houston Rockets,41800223,2019-05-04,HOU vs. GSW,W,53.0,0.548,0.452,0.429,0.016,0.429,0.103,0.143,0.071,0.413,0.333,0.667,0.611,0.389,0.444,0.556,0,0,0,0,5,137,28,132,162,17,113,132,150,69,156,7,141,24,154,11,1,2018,2019,True,HOU,GSW
2018-19,1610612744,GSW,Golden State Warriors,41800223,2019-05-04,GSW @ HOU,L,53.0,0.653,0.347,0.463,0.132,0.347,0.099,0.19,0.207,0.331,0.571,0.429,0.786,0.214,0.643,0.357,0,0,0,0,5,54,111,111,43,58,119,71,24,128,52,111,90,73,54,108,1,2018,2019,False,HOU,GSW
2018-19,1610612749,MIL,Milwaukee Bucks,41800203,2019-05-03,MIL @ BOS,W,48.0,0.554,0.446,0.439,0.016,0.366,0.171,0.195,0.228,0.423,0.37,0.63,0.867,0.133,0.548,0.452,0,0,0,0,9,135,30,128,161,45,37,66,11,58,146,18,60,104,116,49,1,2018,2019,False,BOS,MIL
2018-19,1610612757,POR,Portland Trail Blazers,41800233,2019-05-03,POR vs. DEN,W,68.0,0.661,0.339,0.571,0.157,0.257,0.136,0.171,0.207,0.414,0.35,0.65,0.75,0.25,0.442,0.558,0,0,0,0,1,47,118,41,30,123,67,98,23,66,153,12,101,55,155,10,1,2018,2019,True,POR,DEN
2018-19,1610612738,BOS,Boston Celtics,41800203,2019-05-03,BOS vs. MIL,L,48.0,0.506,0.494,0.328,0.121,0.414,0.147,0.259,0.103,0.207,0.421,0.579,1.0,0.0,0.686,0.314,0,0,0,0,9,151,14,161,53,23,54,10,125,164,124,41,1,138,33,132,1,2018,2019,True,BOS,MIL
2018-19,1610612743,DEN,Denver Nuggets,41800233,2019-05-03,DEN @ POR,L,68.0,0.647,0.353,0.569,0.088,0.328,0.095,0.102,0.124,0.482,0.462,0.538,0.667,0.333,0.519,0.481,0,0,0,0,1,58,107,45,91,77,128,149,105,31,105,58,126,32,127,38,1,2018,2019,False,POR,DEN
2018-19,1610612755,PHI,Philadelphia 76ers,41800213,2019-05-02,PHI vs. TOR,W,48.0,0.726,0.274,0.569,0.121,0.259,0.112,0.172,0.121,0.448,0.606,0.394,0.9,0.1,0.674,0.326,0,0,0,0,9,14,151,46,53,122,104,97,110,43,38,126,46,114,38,126,1,2018,2019,True,PHI,TOR
2018-19,1610612761,TOR,Toronto Raptors,41800213,2019-05-02,TOR @ PHI,L,48.0,0.675,0.325,0.589,0.211,0.221,0.211,0.189,0.126,0.379,0.393,0.607,0.571,0.429,0.429,0.571,0,0,0,0,9,36,129,32,9,141,11,73,100,101,137,28,149,15,159,6,1,2018,2019,False,PHI,TOR
2018-19,1610612757,POR,Portland Trail Blazers,41800232,2019-05-01,POR @ DEN,W,48.0,0.659,0.341,0.557,0.124,0.278,0.031,0.165,0.021,0.433,0.481,0.519,0.556,0.444,0.5,0.5,0,0,0,0,9,50,115,50,47,114,159,105,163,52,96,67,151,14,132,26,1,2018,2019,False,DEN,POR
2018-19,1610612743,DEN,Denver Nuggets,41800232,2019-05-01,DEN vs. POR,L,48.0,0.704,0.296,0.622,0.067,0.2,0.089,0.178,0.111,0.556,0.571,0.429,0.667,0.333,0.588,0.412,0,0,0,0,9,25,140,21,118,150,133,89,118,8,52,111,126,32,89,74,1,2018,2019,True,DEN,POR
