group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,202711,Bojan Bogdanović,Bojan,1610612762,UTA,31.0,35,24,11,0.686,3.2,0.4,0.1,0.3,0.5,0.5,0.9,0.1,2.5,0.0,0.1,0.1,0.3,3.1,15,9,320,70,128,42,154,29,125,168,299,139,163,181,302,123,131,117
Players,1628378,Donovan Mitchell,Donovan,1610612762,UTA,23.0,38,26,12,0.684,3.6,0.3,0.2,0.3,1.3,0.5,1.0,0.2,2.9,0.0,0.1,0.4,0.8,5.2,7,5,341,71,86,51,103,40,27,152,329,169,114,177,373,303,28,25
Players,202334,Ed Davis,Ed,1610612762,UTA,31.0,2,1,1,0.5,1.8,0.0,0.0,0.0,1.0,1.5,0.0,1.5,1.0,0.0,0.0,0.0,0.5,1.0,383,358,28,177,327,210,223,157,46,421,1,441,357,181,1,1,79,327
Players,1626144,Emmanuel Mudiay,Emmanuel,1610612762,UTA,24.0,3,2,1,0.667,1.7,0.0,0.0,0.0,0.0,1.7,0.0,1.0,0.7,0.0,0.0,0.3,0.0,0.3,364,321,28,77,347,210,223,157,296,434,1,419,390,181,1,267,319,392
Players,1627777,Georges Niang,Georges,1610612762,UTA,27.0,2,2,0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6,383,321,1,1,430,210,223,157,296,305,1,1,419,181,1,371,319,372
Players,1629714,Jarrell Brantley,Jarrell,1610612762,UTA,24.0,2,1,1,0.5,2.3,0.0,0.0,0.0,0.0,1.5,0.0,1.5,1.0,0.5,0.0,0.0,0.0,2.1,383,358,28,177,267,210,223,157,296,421,1,441,357,5,1,1,319,189
Players,204060,Joe Ingles,Joe,1610612762,UTA,32.0,34,23,11,0.676,3.2,0.0,0.1,0.0,0.2,0.4,0.8,0.1,2.6,0.0,0.0,0.4,0.3,1.9,24,12,320,74,138,207,210,157,222,136,258,136,148,173,257,310,167,213
Players,203903,Jordan Clarkson,Jordan,1610612762,UTA,28.0,21,11,10,0.524,1.8,0.1,0.2,0.2,0.7,0.8,0.4,0.5,1.7,0.0,0.1,0.1,0.1,1.7,142,119,297,169,318,175,100,48,90,237,125,305,291,181,360,108,258,241
Players,1629625,Justin Wright-Foreman,Justin,1610612762,UTA,22.0,1,0,1,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,414,415,28,415,356,210,223,157,296,1,1,452,419,181,1,1,319,406
Players,1629752,Juwan Morgan,Juwan,1610612762,UTA,23.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,358,1,1,399,210,223,157,296,1,1,1,419,181,1,1,319,406
Players,201144,Mike Conley,Mike,1610612762,UTA,32.0,25,16,9,0.64,3.2,0.0,0.0,0.0,0.2,0.5,1.2,0.4,2.7,0.0,0.0,0.3,0.6,1.7,105,49,279,95,127,210,218,157,258,164,359,230,130,181,273,225,50,238
Players,1629671,Miye Oni,Miye,1610612762,UTA,22.0,3,1,2,0.333,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.5,364,358,82,331,373,210,223,157,296,305,1,1,390,181,1,267,319,382
Players,1628430,Nigel Williams-Goss,Nigel,1610612762,UTA,25.0,1,1,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,414,358,1,1,399,210,223,1,4,1,1,1,419,181,1,1,319,31
Players,1629730,Rayjon Tucker,Rayjon,1610612762,UTA,22.0,3,1,2,0.333,1.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7,0.0,0.3,0.0,0.7,1.9,364,358,82,331,375,210,223,157,296,305,1,419,390,181,450,1,45,224
Players,1626220,Royce O'Neale,Royce,1610612762,UTA,27.0,36,26,10,0.722,3.0,0.1,0.1,0.1,0.2,0.4,0.9,0.3,2.7,0.1,0.0,0.5,0.1,1.9,14,5,297,48,168,144,198,145,252,125,300,172,129,135,1,366,298,216
Players,203497,Rudy Gobert,Rudy,1610612762,UTA,28.0,37,26,11,0.703,3.5,0.1,0.7,0.0,1.0,0.4,0.9,0.2,2.5,0.3,0.1,0.5,0.7,4.8,12,5,320,57,96,148,13,157,45,132,301,143,158,14,346,359,44,34
Players,1628396,Tony Bradley,Tony,1610612762,UTA,22.0,4,1,3,0.25,1.8,0.0,0.0,0.0,0.0,1.0,0.5,0.0,3.0,0.0,0.3,0.5,0.3,1.3,344,358,117,383,331,210,223,157,296,305,151,1,95,181,437,371,174,300
