group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,1628988,Aaron Holiday,Aaron,1610612745,HOU,27.0,19,6,13,0.316,25.0,0.141,0.0,0.1,0.0,0.158,0.545,0.438,0.1,0.167,0.136,0.111,0.5,0.111,0.0,0.0,0.167,0.385,0.125,163,221,365,368,248,225,355,332,222,206,9,22,246,222,294,245,444,227,218,1,212,35,251
Players,1630578,Alperen Sengun,Alperen,1610612745,HOU,21.0,29,13,16,0.448,105.0,0.361,0.381,0.332,0.0,0.015,0.542,0.569,0.444,0.211,0.286,0.163,0.471,0.211,0.125,0.421,0.388,0.49,0.38,72,99,411,280,58,14,28,44,222,323,10,11,53,174,87,193,441,154,183,428,436,20,29
Players,1641708,Amen Thompson,Amen,1610612745,HOU,21.0,16,7,9,0.438,36.0,0.143,0.24,0.162,0.083,0.032,0.167,0.2,0.444,0.391,0.415,0.286,0.0,0.25,0.333,0.143,0.308,0.227,0.198,196,200,288,301,211,215,104,206,204,318,149,127,53,43,30,88,1,116,76,293,392,122,136
Players,1626246,Boban Marjanović,Boban,1610612745,HOU,35.0,2,1,1,0.5,2.0,0.286,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,393,359,29,200,432,47,355,85,222,324,272,280,298,9,12,308,444,254,218,437,1,310,367
Players,1641715,Cam Whitmore,Cam,1610612745,HOU,19.0,7,3,4,0.429,23.0,0.183,0.125,0.222,0.0,0.188,0.0,0.0,0.167,0.0,0.048,0.0,0.2,0.0,0.333,0.25,0.063,0.059,0.089,294,288,164,304,255,141,259,114,222,179,272,280,190,355,371,308,323,254,76,345,108,293,314
Players,1628415,Dillon Brooks,Dillon,1610612745,HOU,28.0,33,14,19,0.424,108.0,0.17,0.25,0.216,0.429,0.329,0.021,0.028,0.071,0.211,0.165,0.098,0.053,0.333,0.143,0.091,0.191,0.085,0.226,36,85,440,316,51,167,90,125,35,62,269,279,269,174,253,261,209,68,178,267,245,276,107
Players,1627832,Fred VanVleet,Fred,1610612745,HOU,30.0,34,15,19,0.441,129.0,0.213,0.19,0.238,0.29,0.374,0.243,0.194,0.069,0.159,0.133,0.41,0.111,0.28,0.3,0.087,0.133,0.203,0.213,29,69,440,296,21,102,154,97,83,37,99,138,272,244,297,32,250,110,92,266,169,140,116
Players,1631095,Jabari Smith Jr.,Jabari,1610612745,HOU,21.0,33,16,17,0.485,106.0,0.152,0.159,0.154,0.259,0.229,0.122,0.181,0.259,0.262,0.261,0.054,0.105,0.125,0.286,0.25,0.16,0.176,0.163,36,56,425,245,57,202,207,219,98,137,195,154,126,119,113,297,245,209,97,345,207,168,189
Players,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,28.0,13,6,7,0.462,12.0,0.057,0.125,0.1,0.0,0.091,0.0,0.0,0.5,0.0,0.1,0.2,0.0,1.0,0.0,0.0,0.2,0.111,0.069,229,221,243,263,317,393,259,332,222,284,272,280,32,355,333,140,1,1,218,1,255,250,332
Players,1630224,Jalen Green,Jalen,1610612745,HOU,22.0,33,14,19,0.424,109.0,0.161,0.149,0.144,0.179,0.152,0.255,0.241,0.037,0.189,0.138,0.321,0.211,0.158,0.111,0.278,0.132,0.208,0.174,36,85,440,316,50,176,225,244,157,213,91,106,288,201,293,76,337,190,187,371,168,139,179
Players,201145,Jeff Green,Jeff,1610612745,HOU,37.0,20,8,12,0.4,39.0,0.088,0.043,0.113,0.0,0.192,0.063,0.06,0.182,0.167,0.172,0.071,0.0,0.143,0.2,0.125,0.048,0.065,0.047,157,181,337,326,199,348,349,305,222,173,248,267,181,222,235,284,1,196,136,283,105,288,355
Players,1629111,Jock Landale,Jock,1610612745,HOU,28.0,5,2,3,0.4,9.0,0.067,0.0,0.083,0.0,0.0,0.0,0.0,0.143,0.0,0.1,0.0,0.0,0.0,0.0,0.167,0.333,0.0,0.0,320,315,132,326,340,382,355,362,222,324,272,280,212,355,333,308,1,254,218,303,403,310,367
Players,1630207,Nate Hinton,Nate,1610612745,HOU,25.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,422,98,422,448,412,355,399,222,324,272,280,298,355,379,308,1,254,218,1,1,310,367
Players,1631466,Nate Williams,Nate,1610612745,HOU,25.0,1,1,0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,420,359,1,1,441,71,355,399,222,324,272,280,298,355,379,308,444,254,218,1,1,310,367
Players,203493,Reggie Bullock Jr.,Reggie,1610612745,HOU,33.0,4,2,2,0.5,13.0,0.04,0.1,0.059,0.2,0.111,0.0,0.0,0.0,0.25,0.25,0.143,0.0,0.0,0.0,0.0,0.375,0.0,0.086,341,315,98,200,313,407,298,386,139,268,272,280,298,122,120,208,1,254,218,1,428,310,318
