player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
203458,Alex Len,Alex,1610612758,SAC,31.0,48,24,24,0.5,9.3,117.2,116.3,116.3,102.5,100.8,100.8,14.7,15.4,15.4,0.142,1.85,28.9,0.098,0.179,0.138,15.6,15.6,0.617,0.625,0.114,0.118,100.48,101.73,84.77,101.73,0.092,940,50,81,1.0,1.7,0.617,306,257,282,300,456,70,112,112,36,41,41,23,21,21,225,281,64,58,101,84,546,546,61,92,513,514,316,210,210,237,383,409,459,509,33,SAC
1630537,Chris Duarte,Chris,1610612758,SAC,27.0,59,35,24,0.593,12.2,110.4,110.4,110.4,113.7,113.5,113.5,-3.3,-3.1,-3.1,0.082,1.69,14.9,0.034,0.113,0.072,8.8,8.8,0.486,0.512,0.146,0.15,99.74,99.83,83.19,99.83,0.052,1487,80,210,1.4,3.6,0.381,225,155,282,182,394,298,301,301,342,322,322,339,331,331,413,327,368,295,311,333,247,250,433,434,393,386,365,363,363,493,334,309,420,383,480,SAC
1641732,Colby Jones,Colby,1610612758,SAC,22.0,30,15,15,0.5,6.4,107.8,104.8,104.8,104.7,103.3,103.3,3.1,1.5,1.5,0.159,2.0,19.0,0.076,0.12,0.097,9.5,9.4,0.408,0.422,0.178,0.189,97.42,99.51,82.93,99.51,0.053,399,28,71,0.9,2.4,0.394,396,347,168,300,500,388,459,459,51,49,49,175,206,206,186,238,237,117,278,189,305,302,514,523,227,215,527,393,393,488,432,423,475,474,459,SAC
1630558,Davion Mitchell,Davion,1610612758,SAC,25.0,72,41,31,0.569,15.3,110.8,109.5,109.5,113.1,112.1,112.1,-2.3,-2.6,-2.6,0.168,3.12,25.9,0.017,0.071,0.043,8.3,8.3,0.54,0.555,0.147,0.153,99.01,100.05,83.37,100.05,0.064,2302,146,323,2.0,4.5,0.452,108,97,406,227,333,280,338,338,323,262,262,316,319,319,168,67,105,461,515,528,193,195,259,320,380,374,445,340,340,430,253,251,324,323,286,SAC
1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,26.0,74,42,32,0.568,35.9,115.1,116.6,116.6,112.6,112.3,112.3,2.5,4.3,4.3,0.244,2.15,17.8,0.024,0.104,0.062,8.3,8.3,0.534,0.567,0.3,0.306,102.26,101.7,84.75,101.7,0.128,5629,720,1549,9.7,20.9,0.465,87,88,425,232,10,138,101,101,303,278,278,189,132,132,90,211,276,391,364,393,192,194,280,283,15,16,168,212,212,75,7,4,8,4,234,SAC
1627734,Domantas Sabonis,Domantas,1610612758,SAC,28.0,82,46,36,0.561,35.7,114.2,116.0,116.0,114.0,115.2,115.2,0.1,0.8,0.8,0.334,2.47,30.8,0.097,0.295,0.192,12.4,12.4,0.609,0.637,0.22,0.223,100.93,99.61,83.01,99.61,0.169,6085,634,1068,7.7,13.0,0.594,2,52,469,248,12,178,120,120,372,417,417,249,229,229,15,157,48,60,7,11,487,487,73,68,127,129,287,386,386,11,19,43,43,77,49,SAC
1630196,Filip Petrusev,Filip,1610612758,SAC,24.0,3,2,1,0.667,3.1,114.6,110.0,110.0,89.5,80.0,80.0,25.1,30.0,30.0,0.0,0.0,0.0,0.0,0.083,0.056,0.0,0.0,0.5,0.521,0.15,0.15,95.59,103.11,85.93,103.11,0.026,20,1,2,0.3,0.7,0.5,549,511,14,76,549,164,314,314,12,6,6,9,6,6,553,541,553,545,466,443,1,1,383,420,366,388,554,128,128,539,550,561,548,561,139,SAC
203084,Harrison Barnes,Harrison,1610612758,SAC,32.0,82,46,36,0.561,29.0,112.9,114.1,114.1,115.0,115.7,115.7,-2.1,-1.7,-1.7,0.056,1.71,10.3,0.027,0.079,0.052,6.0,5.9,0.576,0.611,0.154,0.158,101.55,100.69,83.91,100.69,0.073,4996,347,732,4.2,8.9,0.474,2,52,469,248,115,218,181,181,417,440,440,311,304,304,518,324,493,359,488,472,65,65,145,120,353,361,224,290,290,375,110,109,153,148,209,SAC
201580,JaVale McGee,JaVale,1610612758,SAC,36.0,46,28,18,0.609,7.4,109.6,108.5,108.5,111.6,110.4,110.4,-2.0,-1.9,-1.9,0.076,0.5,8.4,0.115,0.235,0.175,16.8,16.8,0.602,0.609,0.214,0.224,103.93,105.02,87.52,105.02,0.127,752,79,132,1.7,2.9,0.598,315,221,215,159,487,333,361,361,255,181,181,308,308,308,441,532,528,30,31,28,553,553,78,127,131,127,65,55,55,78,339,367,357,444,46,SAC
1641771,Jalen Slawson,Jalen,1610612758,SAC,24.0,12,8,4,0.667,3.1,110.3,105.3,105.3,118.1,114.9,114.9,-7.7,-9.5,-9.5,0.071,1.0,20.0,0.027,0.162,0.095,20.0,20.0,0.667,0.667,0.088,0.093,93.21,96.71,80.59,96.71,0.046,75,4,6,0.3,0.5,0.667,482,423,45,76,551,302,445,445,504,397,397,428,459,459,455,480,211,356,143,196,559,560,22,36,556,555,563,554,554,504,527,543,548,565,12,SAC
