player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
1627773,AJ Hammons,AJ,1610612742,DAL,24.0,2,1,1,0.5,6.0,0.273,0.333,0.143,0.0,0.0,0.6,0.667,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.667,0.417,378,361,25,185,366,55,34,230,222,295,6,6,277,10,8,291,1,234,1,1,398,3,15
202732,DeAndre Liggins,DeAndre,1610612742,DAL,29.0,3,3,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,302,1,1,414,395,355,386,222,295,300,307,277,353,370,291,1,234,200,1,1,327,368
2734,Devin Harris,Devin,1610612742,DAL,34.0,11,4,7,0.364,22.0,0.158,0.2,0.176,0.333,0.273,0.0,0.0,0.0,0.3,0.273,0.0,0.375,0.667,0.0,0.0,0.375,0.053,0.145,267,280,185,327,276,195,137,182,56,89,300,307,277,73,89,291,396,13,200,1,385,305,209
1717,Dirk Nowitzki,Dirk,1610612742,DAL,39.0,20,10,10,0.5,46.0,0.216,0.237,0.256,0.333,0.318,0.129,0.179,0.25,0.44,0.414,0.318,0.111,0.2,0.667,0.0,0.053,0.148,0.218,190,175,237,185,204,96,105,77,56,65,197,164,119,25,34,82,211,140,13,1,70,198,118
1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,24.0,26,13,13,0.5,39.0,0.096,0.045,0.115,0.0,0.148,0.136,0.133,0.0,0.375,0.321,0.091,0.0,0.125,0.0,0.0,0.263,0.095,0.068,143,133,286,185,216,321,340,284,222,203,190,200,277,44,65,232,1,193,200,1,315,262,336
203939,Dwight Powell,Dwight,1610612742,DAL,25.0,20,7,13,0.35,38.0,0.056,0.107,0.059,0.0,0.0,0.133,0.211,0.0,0.214,0.2,0.182,0.0,0.286,0.0,0.0,0.368,0.25,0.107,190,228,286,339,220,373,278,367,222,295,193,134,277,149,171,150,1,88,200,1,383,97,283
203084,Harrison Barnes,Harrison,1610612742,DAL,25.0,39,18,21,0.462,143.0,0.284,0.333,0.312,0.231,0.124,0.286,0.242,0.214,0.13,0.143,0.071,0.211,0.074,0.25,0.333,0.048,0.239,0.313,31,62,400,257,31,47,34,38,108,232,74,108,134,263,238,250,312,222,94,361,67,113,43
200826,J.J. Barea,J.J.,1610612742,DAL,33.0,8,3,5,0.375,31.0,0.231,0.308,0.255,0.333,0.316,0.111,0.091,0.0,0.267,0.19,0.556,0.25,0.2,0.0,1.0,0.0,0.143,0.284,298,302,136,320,240,84,52,78,56,67,216,244,277,93,185,15,334,140,200,422,1,203,57
1627784,Jarrod Uthoff,Jarrod,1610612742,DAL,24.0,2,1,1,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378,361,25,185,366,395,355,386,222,295,300,307,277,353,370,291,1,234,200,1,1,327,368
1626780,Jonathan Gibson,Jonathan,1610612742,DAL,29.0,5,0,5,0.0,9.0,0.222,0.167,0.188,0.0,0.143,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.2,0.0,0.154,333,407,136,407,333,91,182,158,222,205,300,307,277,10,8,18,430,234,200,1,216,327,192
