close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1642274,Yves Missi,1610612740,NOP,C,21.0,73,73,0.45,4.27,6.71,0.637,0.643,-0.006
1627749,Dejounte Murray,1610612740,NOP,G,28.0,31,31,0.469,4.03,6.13,0.658,0.628,0.03
1630530,Trey Murphy III,1610612740,NOP,F,24.0,52,51,0.419,4.04,6.0,0.673,0.632,0.041
1630529,Herbert Jones,1610612740,NOP,F,26.0,20,19,0.373,2.85,4.4,0.648,0.606,0.042
1641722,Jordan Hawkins,1610612740,NOP,G,23.0,55,52,0.408,2.71,4.24,0.639,0.626,0.013
203482,Kelly Olynyk,1610612740,NOP,F-C,34.0,44,43,0.39,2.43,4.07,0.598,0.628,-0.031
203468,CJ McCollum,1610612740,NOP,G,33.0,56,55,0.317,2.73,4.05,0.674,0.631,0.043
1631255,Karlo Matković,1610612740,NOP,F-C,24.0,42,40,0.402,2.48,4.02,0.615,0.635,-0.02
1629669,Jaylen Nowell,1610612740,NOP,G,25.0,7,7,0.474,2.71,3.86,0.704,0.626,0.078
1631232,Keion Brooks Jr.,1610612740,NOP,F,24.0,13,11,0.382,2.38,3.85,0.62,0.63,-0.01
1630527,Brandon Boston,1610612740,NOP,G,23.0,42,40,0.42,2.57,3.76,0.684,0.622,0.062
1629627,Zion Williamson,1610612740,NOP,F,24.0,30,28,0.321,1.87,3.27,0.571,0.627,-0.055
1628971,Bruce Brown,1610612740,NOP,G-F,28.0,41,38,0.38,1.98,3.1,0.638,0.629,0.008
1630283,Kylor Kelley,1610612740,NOP,C,27.0,11,10,0.33,1.91,3.0,0.636,0.667,-0.031
1628964,Mo Bamba,1610612740,NOP,C,27.0,32,28,0.399,1.59,2.97,0.537,0.622,-0.085
1630526,Jeremiah Robinson-Earl,1610612740,NOP,F,24.0,65,61,0.345,1.82,2.92,0.621,0.628,-0.007
1628464,Daniel Theis,1610612740,NOP,F-C,33.0,38,33,0.389,1.74,2.89,0.6,0.632,-0.032
203901,Elfrid Payton,1610612740,NOP,G,31.0,24,21,0.376,1.63,2.79,0.582,0.62,-0.038
1631311,Lester Quinones,1610612740,NOP,G,24.0,11,8,0.42,1.64,2.64,0.621,0.621,-0.001
1630631,Jose Alvarado,1610612740,NOP,G,27.0,56,50,0.308,1.64,2.57,0.639,0.631,0.008
1631288,Jamal Cain,1610612740,NOP,F,26.0,34,25,0.386,1.53,2.38,0.642,0.623,0.019
1641810,Antonio Reeves,1610612740,NOP,G,22.0,37,32,0.427,1.38,2.14,0.646,0.624,0.021
