season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22022,1610612761,TOR,Toronto Raptors,OffRebound,Defensive,0.862,82,0.046,1.061,0.527,0.151,0.073,0.146,0.027,0.538,0.535,5.0,5.3,2.1,4.0,1.9
22022,1610612741,CHI,Chicago Bulls,OffRebound,Defensive,0.966,82,0.048,1.042,0.53,0.111,0.076,0.109,0.037,0.522,0.533,5.3,5.5,2.4,4.5,2.1
22022,1610612739,CLE,Cleveland Cavaliers,OffRebound,Defensive,0.931,82,0.049,1.046,0.523,0.124,0.067,0.115,0.028,0.525,0.525,5.3,5.6,2.3,4.5,2.1
22022,1610612752,NYK,New York Knicks,OffRebound,Defensive,0.69,82,0.048,1.106,0.558,0.134,0.069,0.132,0.025,0.559,0.559,5.3,5.8,2.4,4.3,1.9
22022,1610612738,BOS,Boston Celtics,OffRebound,Defensive,0.793,82,0.048,1.091,0.565,0.134,0.082,0.134,0.036,0.552,0.57,5.4,5.9,2.5,4.4,1.9
22022,1610612755,PHI,Philadelphia 76ers,OffRebound,Defensive,0.448,82,0.048,1.15,0.586,0.113,0.077,0.11,0.019,0.573,0.595,5.2,6.0,2.5,4.3,1.8
22022,1610612748,MIA,Miami Heat,OffRebound,Defensive,0.103,82,0.047,1.201,0.669,0.148,0.126,0.141,0.039,0.604,0.678,5.0,6.0,2.6,3.8,1.3
22022,1610612753,ORL,Orlando Magic,OffRebound,Defensive,0.0,82,0.045,1.247,0.608,0.171,0.059,0.166,0.042,0.621,0.617,5.0,6.2,2.5,4.0,1.6
22022,1610612743,DEN,Denver Nuggets,OffRebound,Defensive,0.655,82,0.052,1.111,0.571,0.12,0.071,0.12,0.024,0.558,0.58,5.7,6.3,2.7,4.7,2.0
22022,1610612744,GSW,Golden State Warriors,OffRebound,Defensive,1.0,82,0.054,1.037,0.536,0.124,0.089,0.122,0.03,0.525,0.537,6.2,6.4,2.7,5.0,2.3
22022,1610612763,MEM,Memphis Grizzlies,OffRebound,Defensive,0.897,82,0.054,1.049,0.544,0.14,0.095,0.134,0.03,0.534,0.547,6.2,6.5,2.7,4.9,2.2
22022,1610612749,MIL,Milwaukee Bucks,OffRebound,Defensive,0.724,82,0.053,1.102,0.561,0.117,0.08,0.119,0.041,0.545,0.566,6.0,6.6,2.8,5.0,2.2
22022,1610612745,HOU,Houston Rockets,OffRebound,Defensive,0.414,82,0.051,1.152,0.595,0.12,0.071,0.124,0.013,0.588,0.601,5.7,6.6,2.8,4.7,1.9
22022,1610612758,SAC,Sacramento Kings,OffRebound,Defensive,0.207,82,0.05,1.176,0.607,0.115,0.065,0.109,0.017,0.597,0.608,5.6,6.6,2.8,4.7,1.8
22022,1610612746,LAC,LA Clippers,OffRebound,Defensive,0.621,82,0.053,1.123,0.581,0.108,0.083,0.102,0.025,0.563,0.586,5.9,6.6,2.8,4.9,2.0
