season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2021-22,1610612764,22100432,2021-12-16,WAS,PHX,1610612756,30,98,118,L
2021-22,1610612764,22100447,2021-12-18,WAS,UTA,1610612762,31,109,103,W
2021-22,1610612764,22100480,2021-12-23,WAS,NYK,1610612752,32,124,117,W
2021-22,1610612764,22100495,2021-12-26,PHI,WAS,1610612755,33,96,117,L
2021-22,1610612764,22100509,2021-12-28,WAS,MIA,1610612748,34,112,119,L
2021-22,1610612764,22100527,2021-12-30,CLE,WAS,1610612739,35,110,93,W
2021-22,1610612764,22100541,2022-01-01,CHI,WAS,1610612741,36,119,120,L
2021-22,1610612764,22100553,2022-01-03,CHA,WAS,1610612766,37,124,121,W
2021-22,1610612764,22100569,2022-01-05,HOU,WAS,1610612745,38,111,114,L
2021-22,1610612764,22100585,2022-01-07,WAS,CHI,1610612741,39,122,130,L
2021-22,1610612764,22100598,2022-01-09,WAS,ORL,1610612753,40,102,100,W
2021-22,1610612764,22100612,2022-01-11,OKC,WAS,1610612760,41,122,118,W
2021-22,1610612764,22100620,2022-01-12,ORL,WAS,1610612753,42,112,106,W
2021-22,1610612764,22100642,2022-01-15,POR,WAS,1610612757,43,110,115,L
2021-22,1610612764,22100656,2022-01-17,PHI,WAS,1610612755,44,117,98,W
2021-22,1610612764,22100669,2022-01-19,BKN,WAS,1610612751,45,118,119,L
2021-22,1610612764,22100689,2022-01-21,TOR,WAS,1610612761,46,105,109,L
2021-22,1610612764,22100699,2022-01-23,BOS,WAS,1610612738,47,87,116,L
2021-22,1610612764,22100716,2022-01-25,LAC,WAS,1610612746,48,115,116,L
2021-22,1610612764,22100749,2022-01-29,WAS,MEM,1610612763,49,95,115,L
2021-22,1610612764,22100768,2022-02-01,WAS,MIL,1610612749,50,98,112,L
2021-22,1610612764,22100774,2022-02-02,WAS,PHI,1610612755,51,106,103,W
2021-22,1610612764,22100798,2022-02-05,PHX,WAS,1610612756,52,80,95,L
2021-22,1610612764,22100811,2022-02-07,MIA,WAS,1610612748,53,100,121,L
2021-22,1610612764,22100832,2022-02-10,BKN,WAS,1610612751,54,113,112,W
2021-22,1610612764,22100847,2022-02-12,SAC,WAS,1610612758,55,110,123,L
2021-22,1610612764,22100858,2022-02-14,DET,WAS,1610612765,56,103,94,W
2021-22,1610612764,22100876,2022-02-16,WAS,IND,1610612754,57,108,113,L
2021-22,1610612764,22100464,2022-02-17,WAS,BKN,1610612751,58,117,103,W
2021-22,1610612764,22100899,2022-02-25,SAS,WAS,1610612759,59,153,157,L
2021-22,1610612764,22100907,2022-02-26,WAS,CLE,1610612739,60,86,92,L
2021-22,1610612764,22100926,2022-03-01,DET,WAS,1610612765,61,116,113,W
2021-22,1610612764,22100948,2022-03-04,ATL,WAS,1610612737,62,114,117,L
2021-22,1610612764,22100963,2022-03-06,IND,WAS,1610612754,63,133,123,W
2021-22,1610612764,22100992,2022-03-09,WAS,LAC,1610612746,64,109,115,L
2021-22,1610612764,22101004,2022-03-11,WAS,LAL,1610612747,65,109,122,L
2021-22,1610612764,22101011,2022-03-12,WAS,POR,1610612757,66,118,127,L
2021-22,1610612764,22101025,2022-03-14,WAS,GSW,1610612744,67,112,126,L
2021-22,1610612764,22101035,2022-03-16,DEN,WAS,1610612743,68,109,127,L
2021-22,1610612764,22101050,2022-03-18,WAS,NYK,1610612752,69,97,100,L
2021-22,1610612764,22101061,2022-03-19,LAL,WAS,1610612747,70,127,119,W
2021-22,1610612764,22101077,2022-03-21,WAS,HOU,1610612745,71,97,115,L
2021-22,1610612764,22101097,2022-03-24,WAS,MIL,1610612749,72,102,114,L
2021-22,1610612764,22101101,2022-03-25,WAS,DET,1610612765,73,100,97,W
2021-22,1610612764,22101117,2022-03-27,GSW,WAS,1610612744,74,123,115,W
2021-22,1610612764,22101132,2022-03-29,CHI,WAS,1610612741,75,94,107,L
2021-22,1610612764,22101138,2022-03-30,ORL,WAS,1610612753,76,127,110,W
2021-22,1610612764,22101152,2022-04-01,DAL,WAS,1610612742,77,135,103,W
2021-22,1610612764,22101166,2022-04-03,WAS,BOS,1610612738,78,102,144,L
2021-22,1610612764,22101184,2022-04-05,WAS,MIN,1610612750,79,132,114,W
2021-22,1610612764,22101192,2022-04-06,WAS,ATL,1610612737,80,103,118,L
2021-22,1610612764,22101204,2022-04-08,NYK,WAS,1610612752,81,92,114,L
2021-22,1610612764,22101217,2022-04-10,WAS,CHA,1610612766,82,108,124,L
