group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,202688,Brandon Knight,Brandon,1610612742,DAL,30.0,1,0,1,0.0,3.02,0,0,0,0,3,2,0,2,0,0,0,0,3.0,438,448,38,448,426,241,245,158,317,150,110,1,61,199,1,1,344,394,DAL
Players,203493,Reggie Bullock Jr.,Reggie,1610612742,DAL,31.0,22,13,9,0.591,61.74166666666667,6,3,2,4,15,12,6,52,1,1,3,2,27.5,152,97,298,140,157,77,138,85,196,314,281,296,339,106,298,209,223,214,DAL
Players,1628425,Sterling Brown,Sterling,1610612742,DAL,27.0,7,2,5,0.286,8.563333333333333,0,0,0,0,9,5,0,2,0,0,2,0,1.2,305,339,211,412,354,241,245,158,317,251,186,1,61,199,1,168,344,417,DAL
Players,1628373,Frank Ntilikina,Frank,1610612742,DAL,23.0,5,2,3,0.4,9.551666666666666,0,0,0,0,6,4,3,10,0,0,1,1,3.2,343,339,139,332,345,241,245,158,317,201,164,216,153,199,1,110,271,388,DAL
Players,1629033,Theo Pinson,Theo,1610612742,DAL,26.0,1,0,1,0.0,0.1833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,438,448,38,448,483,241,245,158,317,1,1,1,1,199,1,1,344,438,DAL
Players,203915,Spencer Dinwiddie,Spencer,1610612742,DAL,29.0,30,22,8,0.733,108.52,5,3,0,16,34,21,10,86,0,4,5,10,110.2,63,10,282,58,60,89,138,158,79,441,357,368,426,199,461,286,78,48,DAL
Players,1630182,Josh Green,Josh,1610612742,DAL,21.0,5,2,3,0.4,7.526666666666666,2,0,2,2,4,4,1,8,1,0,0,1,6.2,343,339,139,332,361,164,245,85,235,169,164,169,134,106,1,1,271,347,DAL
Players,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,30.0,18,9,9,0.5,56.75666666666667,1,0,3,2,21,23,12,54,0,0,5,5,37.4,193,173,298,206,170,223,245,61,235,367,368,390,345,199,1,286,144,179,DAL
Players,1629029,Luka Dončić,Luka,1610612742,DAL,23.0,29,21,8,0.724,91.63166666666666,7,6,0,42,27,25,11,86,1,2,5,13,123.9,70,17,282,60,91,63,68,158,6,402,379,376,426,106,392,286,46,36,DAL
Players,203504,Trey Burke,Trey,1610612742,DAL,29.0,1,0,1,0.0,1.8333333333333333,0,0,0,0,0,2,0,2,0,0,0,0,0.0,438,448,38,448,441,241,245,158,317,1,110,1,61,199,1,1,344,438,DAL
Players,202722,Dāvis Bertāns,Dāvis,1610612742,DAL,29.0,5,5,0,1.0,6.338333333333333,3,0,0,0,0,0,0,2,0,0,1,2,7.4,343,247,1,1,372,133,245,158,317,1,1,1,61,199,1,110,223,332,DAL
Players,203939,Dwight Powell,Dwight,1610612742,DAL,30.0,25,14,11,0.56,36.58833333333333,1,0,0,6,8,4,5,36,0,0,9,7,12.3,111,82,349,173,218,223,245,158,163,238,164,278,286,199,1,384,118,287,DAL
Players,1628973,Jalen Brunson,Jalen,1610612742,DAL,25.0,35,20,15,0.571,108.14166666666668,5,4,0,22,31,24,13,96,0,1,15,13,74.3,27,26,420,155,62,89,114,158,54,425,371,401,448,199,298,475,46,98,DAL
Players,1627737,Marquese Chriss,Marquese,1610612742,DAL,24.0,2,0,2,0.0,2.1666666666666665,0,0,0,0,0,0,0,4,0,0,1,0,3.0,408,448,100,448,439,241,245,158,317,1,1,1,89,199,1,110,344,394,DAL
Players,1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,29.0,36,21,15,0.583,115.92833333333331,4,10,2,16,30,30,16,104,1,1,9,4,73.4,17,17,420,143,48,108,25,85,79,414,426,432,461,106,298,384,159,102,DAL
Players,1628467,Maxi Kleber,Maxi,1610612742,DAL,30.0,22,11,11,0.5,64.06833333333333,0,3,0,0,18,24,5,56,2,0,6,5,52.3,152,136,349,206,156,241,138,158,317,340,371,278,351,54,1,323,144,141,DAL
Players,1626246,Boban Marjanović,Boban,1610612742,DAL,33.0,3,3,0,1.0,0.0633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,383,304,1,1,486,241,245,158,317,1,1,1,1,199,1,1,344,438,DAL
