player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
202687,Bismack Biyombo,Bismack,1610612766,CHA,26.0,54,24,30,0.444,782.4416666666667,25,57,7,166,213,217,235,780,41,23,103,82,703.9,274,262,324,335,313,365,224,428,255,193,222,219,214,84,318,284,223,301,CHA
203469,Cody Zeller,Cody,1610612766,CHA,26.0,49,22,27,0.449,1242.9633333333334,87,78,36,362,359,367,317,1216,41,42,164,152,1224.6,300,276,271,326,232,191,159,291,114,266,316,277,295,84,435,420,123,196,CHA
1628984,Devonte' Graham,Devonte',1610612766,CHA,24.0,46,18,28,0.391,676.095,13,25,39,60,185,185,188,704,2,12,48,50,519.1,316,321,292,387,334,404,334,282,371,175,198,200,201,424,218,164,306,332,CHA
1628407,Dwayne Bacon,Dwayne,1610612766,CHA,23.0,43,20,23,0.465,758.6683333333333,43,22,52,154,196,203,176,754,5,14,72,42,526.3,331,294,230,311,317,308,347,239,265,183,210,194,209,369,241,213,328,330,CHA
1626163,Frank Kaminsky,Frank,1610612766,CHA,26.0,47,22,25,0.468,754.69,55,42,22,170,193,184,183,742,12,12,68,80,726.1,310,276,255,304,318,273,267,344,251,179,197,197,208,277,218,203,227,294,CHA
1629122,J.P. Macura,J.P.,1610612766,CHA,24.0,2,1,1,0.5,16.833333333333332,0,0,2,6,7,2,2,10,0,1,0,1,12.6,511,499,9,251,505,495,487,461,478,36,14,16,18,473,39,1,494,507,CHA
203087,Jeremy Lamb,Jeremy,1610612766,CHA,27.0,79,38,41,0.481,2250.09,221,144,149,490,625,634,601,2210,32,45,140,210,2266.8,56,132,462,283,62,29,50,57,74,399,481,441,463,129,447,372,67,56,CHA
1629147,Joe Chealey,Joe,1610612766,CHA,23.0,1,0,1,0.0,7.75,2,0,0,2,0,5,2,8,0,1,1,0,3.5,518,519,9,519,515,475,487,481,503,1,24,16,14,473,39,20,513,520,CHA
202689,Kemba Walker,Kemba,1610612766,CHA,29.0,82,39,43,0.476,2862.605,270,137,236,688,820,769,800,2864,34,126,131,422,3458.2,1,118,474,290,3,12,57,20,34,487,521,517,525,110,530,355,8,12,CHA
1628370,Malik Monk,Malik,1610612766,CHA,21.0,73,34,39,0.466,1258.095,105,42,108,182,372,350,353,1314,19,32,106,88,1074.9,124,165,438,310,227,150,267,105,240,270,305,304,312,214,379,293,214,219,CHA
101107,Marvin Williams,Marvin,1610612766,CHA,33.0,75,35,40,0.467,2133.2633333333333,119,90,73,242,571,562,630,2162,61,21,156,89,1731.4,98,152,454,305,85,123,129,162,184,376,435,455,454,42,305,407,210,118,CHA
203077,Michael Kidd-Gilchrist,Michael,1610612766,CHA,25.0,64,29,35,0.453,1179.1633333333334,83,82,52,238,344,352,293,1086,39,38,156,108,983.7,201,209,397,323,246,205,148,239,186,256,307,264,272,92,414,407,178,243,CHA
1628970,Miles Bridges,Miles,1610612766,CHA,21.0,80,38,42,0.475,1696.3333333333333,95,98,65,328,506,473,474,1826,49,33,111,62,1389.1,42,132,465,296,155,171,108,190,130,345,384,377,396,68,387,307,270,162,CHA
201587,Nicolas Batum,Nicolas,1610612766,CHA,30.0,75,35,40,0.467,2354.018333333333,103,88,56,210,695,671,659,2390,43,19,140,92,1762.5,98,152,454,305,48,152,132,224,210,436,499,475,484,78,283,372,205,110,CHA
202714,Shelvin Mack,Shelvin,1610612766,CHA,29.0,57,22,35,0.386,1246.645,65,24,46,198,429,324,400,1112,4,38,84,65,916.3,259,276,397,397,230,248,339,260,219,303,286,330,279,388,414,241,264,259,CHA
2225,Tony Parker,Tony,1610612766,CHA,37.0,56,30,26,0.536,1002.8016666666666,60,38,41,268,252,296,276,1054,7,40,53,93,949.1,263,201,262,222,276,262,281,275,168,211,266,247,266,339,424,174,201,253,CHA
1626195,Willy Hernangomez,Willy,1610612766,CHA,25.0,58,31,27,0.534,811.8533333333334,38,123,25,266,283,228,256,910,20,31,98,110,934.2,248,187,271,224,305,321,69,326,172,228,229,236,239,206,369,273,175,254,CHA
