group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,201587,Nicolas Batum,Nicolas,1610612766,CHA,30.0,31,13,18,0.419,3.3,0.429,0.571,0.4,0.133,0.6,0.133,0.0,0.0,0.267,1.0,0.0,1.0,0.0,1.0,0.0,6,14,0.429,82,117,405,299,136,287,101,213,66,40,83,295,229,247,1,261,1,92,1,267,172,178,176,CHA
Players,203469,Cody Zeller,Cody,1610612766,CHA,26.0,25,7,18,0.28,2.6,0.889,0.111,0.667,0.0,0.0,0.0,0.333,0.222,0.667,1.0,0.0,0.0,0.0,1.0,0.0,3,9,0.333,135,223,405,384,235,93,298,86,143,234,182,84,68,66,1,261,222,92,1,267,226,223,264,CHA
Players,1628970,Miles Bridges,Miles,1610612766,CHA,21.0,17,8,9,0.471,2.8,0.375,0.625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,2,8,0.25,207,204,242,243,214,310,80,1,143,234,182,295,229,1,144,148,222,92,208,106,249,229,310,CHA
Players,1628370,Malik Monk,Malik,1610612766,CHA,21.0,13,6,7,0.462,3.3,0.467,0.533,0.375,0.125,0.375,0.063,0.25,0.188,0.25,0.667,0.333,0.5,0.5,0.6,0.4,5,15,0.333,250,240,203,250,131,272,120,236,72,106,142,150,91,250,99,208,192,32,177,165,188,169,264,CHA
Players,1626163,Frank Kaminsky,Frank,1610612766,CHA,26.0,11,6,5,0.545,2.4,0.667,0.333,0.333,0.0,0.5,0.0,0.167,0.0,0.333,1.0,0.0,1.0,0.0,1.0,0.0,2,6,0.333,267,240,156,151,265,165,210,248,143,66,182,233,229,202,1,261,1,92,1,267,249,251,264,CHA
Players,203077,Michael Kidd-Gilchrist,Michael,1610612766,CHA,25.0,20,7,13,0.35,1.9,1.0,0.0,0.667,0.0,0.0,0.5,0.333,0.0,0.667,0.5,0.5,0.0,0.0,0.5,0.5,2,5,0.4,177,223,315,350,312,1,314,86,143,234,8,84,229,66,144,148,222,92,208,106,249,267,210,CHA
Players,1628407,Dwayne Bacon,Dwayne,1610612766,CHA,23.0,12,8,4,0.667,3.5,0.667,0.333,0.667,0.0,0.25,0.0,0.083,0.167,0.667,0.75,0.25,0.0,1.0,0.6,0.4,5,12,0.417,259,204,129,50,98,165,210,86,143,165,182,278,104,66,82,236,222,1,177,165,188,198,190,CHA
Players,203087,Jeremy Lamb,Jeremy,1610612766,CHA,27.0,30,13,17,0.433,3.1,0.614,0.386,0.4,0.182,0.327,0.0,0.273,0.182,0.218,0.636,0.364,0.667,0.333,0.647,0.353,17,44,0.386,90,117,386,278,172,204,189,213,43,130,182,137,96,275,118,204,170,54,169,179,64,52,225,CHA
Players,101107,Marvin Williams,Marvin,1610612766,CHA,33.0,30,13,17,0.433,3.5,0.286,0.714,0.326,0.047,0.419,0.0,0.255,0.116,0.279,0.714,0.286,1.0,0.0,0.846,0.154,13,35,0.371,90,117,386,278,95,337,54,259,125,95,182,147,160,243,93,231,1,92,96,252,85,70,246,CHA
Players,1626195,Willy Hernangomez,Willy,1610612766,CHA,25.0,9,6,3,0.667,1.6,0.75,0.25,0.333,0.0,0.5,0.5,0.167,0.0,0.333,0.0,1.0,1.0,0.0,0.5,0.5,2,4,0.5,282,240,109,50,343,130,255,248,143,66,8,233,229,202,275,1,1,92,208,106,249,280,99,CHA
