season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2018-19,101181,Jose Calderon,Jose,1610612765,DET,Detroit Pistons,21801223,2019-04-10T00:00:00,DET @ NYK,W,3.983333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-14,0.0,0,0,0.0,1,1,1,1,24807,22860,23689,22860,13697,16257,13697,14182,15041,14182,13019,22618,23475,19301,16665,12169,8286,1,4829,18923,23456,23355,25271,2359,128,25304,1,3:59,2018,2019
2018-19,1629017,Khyri Thomas,Khyri,1610612765,DET,Detroit Pistons,21801223,2019-04-10T00:00:00,DET @ NYK,W,5.133333333333334,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,-12,0.0,0,0,0.0,1,1,1,1,24324,22860,20488,22860,13697,20119,13697,14182,15041,14182,13019,22618,23475,19301,16665,12169,8286,17177,4829,18923,23456,22409,25271,2359,128,25304,1,5:08,2018,2019
2018-19,1627748,Thon Maker,Thon,1610612765,DET,Detroit Pistons,21801223,2019-04-10T00:00:00,DET @ NYK,W,20.58333333333333,0,3,0.0,0,1,0.0,2,2,1.0,1,3,4,1,1,0,0,0,0,3,2,22,7.3,0,0,7.0,1,1,1,1,15690,22860,20488,22860,13697,16257,13697,6436,8097,1,6309,9906,9946,13432,9005,12169,8286,1,1,4876,21391,731,21503,2359,128,21277,1,20:35,2018,2019
2018-19,204038,Langston Galloway,Langston,1610612765,DET,Detroit Pistons,21801223,2019-04-10T00:00:00,DET @ NYK,W,18.90833333333333,3,8,0.375,2,5,0.4,0,0,0.0,0,4,4,2,0,0,0,2,2,0,8,11,15.8,0,0,16.0,1,1,1,1,17078,12305,11313,16046,3785,4781,7351,14182,15041,14182,13019,6983,9946,9102,16665,12169,8286,23649,11136,18923,13441,3898,15638,2359,128,14669,1,18:55,2018,2019
2018-19,202397,Ish Smith,Ish,1610612765,DET,Detroit Pistons,21801223,2019-04-10T00:00:00,DET @ NYK,W,18.683333333333334,1,5,0.2,0,1,0.0,0,0,0.0,0,1,1,4,0,0,0,0,1,0,2,15,9.2,0,0,7.0,1,1,1,1,17241,19280,16739,21508,13697,16257,13697,14182,15041,14182,13019,18138,20002,4179,16665,12169,8286,1,4829,18923,21391,2307,20282,2359,128,21277,1,18:41,2018,2019
2018-19,202720,Jon Leuer,Jon,1610612765,DET,Detroit Pistons,21801223,2019-04-10T00:00:00,DET @ NYK,W,3.983333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,2,-14,3.2,0,0,3.0,1,1,1,1,24807,19280,23689,1,13697,20119,13697,14182,15041,14182,13019,18138,20002,19301,16665,12169,8286,1,1,18923,21391,23355,23751,2359,128,23709,1,3:59,2018,2019
2018-19,1628379,Luke Kennard,Luke,1610612765,DET,Detroit Pistons,21801223,2019-04-10T00:00:00,DET @ NYK,W,24.55,9,14,0.643,4,8,0.5,5,5,1.0,0,5,5,2,2,0,0,0,3,3,27,19,34.0,0,0,38.0,1,1,1,1,12235,1509,3907,4288,725,1278,3790,1748,3085,1,13019,4837,7497,9102,4320,12169,8286,1,17131,4876,1087,1238,4784,2359,128,2761,1,24:33,2018,2019
2018-19,1628971,Bruce Brown,Bruce,1610612765,DET,Detroit Pistons,21801223,2019-04-10T00:00:00,DET @ NYK,W,25.10833333333333,1,3,0.333,0,0,0.0,4,4,1.0,2,2,4,0,0,1,1,0,3,2,6,29,16.8,0,0,14.0,1,1,1,1,11729,19280,20488,17130,13697,20119,13697,2731,4084,1,3049,13681,9946,19301,16665,4548,2599,1,17131,7971,16101,147,14885,2359,128,16193,1,25:07,2018,2019
2018-19,2585,Zaza Pachulia,Zaza,1610612765,DET,Detroit Pistons,21801223,2019-04-10T00:00:00,DET @ NYK,W,15.616666666666667,2,4,0.5,0,0,0.0,2,2,1.0,2,3,5,3,2,0,0,1,3,3,6,-5,14.5,0,0,14.0,1,1,1,1,19533,15736,18618,8362,13697,20119,13697,6436,8097,1,3049,9906,7497,6208,4320,12169,8286,17177,17131,4876,16101,17195,16571,2359,128,16193,1,15:37,2018,2019
2018-19,203922,Glenn Robinson III,Glenn,1610612765,DET,Detroit Pistons,21801223,2019-04-10T00:00:00,DET @ NYK,W,32.125,4,7,0.571,1,3,0.333,0,0,0.0,0,9,9,2,0,1,1,0,2,0,9,9,28.8,0,0,25.0,1,1,1,1,5410,9407,13029,6274,7527,9513,8453,14182,15041,14182,13019,970,2348,9102,16665,4548,2599,1,11136,18923,12338,4931,7191,2359,128,8444,1,32:08,2018,2019
