season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2020-21,1626224,Cedi Osman,Cedi,1610612739,CLE,Cleveland Cavaliers,22001067,2021-05-16T00:00:00,CLE @ BKN,L,31.0,0,2,0,2,18,0,11,30,0,2,3,0,14.5,1,11623,11623,11623,5818,10450,4436,8314,11929,21949,1,19215,16118,7210,20949,16132,16020,14536,1,31:00,2020,2021
2020-21,1629662,Mfiondu Kabengele,Mfiondu,1610612739,CLE,Cleveland Cavaliers,22001067,2021-05-16T00:00:00,CLE @ BKN,L,18.28333333333333,2,4,0,6,11,3,6,14,3,0,1,2,29.5,1,11623,11623,11623,15416,5653,1490,8314,5533,16410,6122,12448,5685,231,1,4919,6289,6050,1,18:17,2020,2021
2020-21,1629731,Dean Wade,Dean,1610612739,CLE,Cleveland Cavaliers,22001067,2021-05-16T00:00:00,CLE @ BKN,L,35.25,0,7,3,6,22,3,22,42,0,1,3,0,34.1,1,11623,11623,11623,2727,10450,279,2559,5533,22760,6122,22944,21396,7210,15321,16132,16020,4306,1,35:15,2020,2021
2020-21,1629725,Jeremiah Martin,Jeremiah,1610612739,CLE,Cleveland Cavaliers,22001067,2021-05-16T00:00:00,CLE @ BKN,L,12.0,0,0,2,2,4,0,4,12,1,1,0,0,12.7,1,11623,11623,11623,18882,10450,8917,4206,11929,5618,1,8544,4723,2271,15321,1,16020,15681,1,12:00,2020,2021
2020-21,1629012,Collin Sexton,Collin,1610612739,CLE,Cleveland Cavaliers,22001067,2021-05-16T00:00:00,CLE @ BKN,L,20.05,2,0,2,8,10,0,1,20,0,1,2,3,27.9,1,11623,11623,11623,14151,5653,8917,4206,3599,15109,1,3823,9485,7210,15321,10833,3793,6740,1,20:03,2020,2021
2020-21,1630171,Isaac Okoro,Isaac,1610612739,CLE,Cleveland Cavaliers,22001067,2021-05-16T00:00:00,CLE @ BKN,L,34.35,4,3,0,8,20,3,20,38,0,3,2,5,18.6,1,11623,11623,11623,3347,2302,2672,8314,3599,22453,6122,22819,20147,7210,22522,10833,1350,11941,1,34:21,2020,2021
2020-21,1628422,Damyean Dotson,Damyean,1610612739,CLE,Cleveland Cavaliers,22001067,2021-05-16T00:00:00,CLE @ BKN,L,28.316666666666663,2,0,0,8,22,3,16,28,0,0,1,0,18.7,1,11623,11623,11623,7873,5653,8917,8314,3599,22760,6122,22037,14808,7210,1,4919,16020,11875,1,28:19,2020,2021
2020-21,1630271,Brodric Thomas,Brodric,1610612739,CLE,Cleveland Cavaliers,22001067,2021-05-16T00:00:00,CLE @ BKN,L,31.03333333333333,5,3,1,4,16,3,14,30,0,0,2,5,27.8,1,11623,11623,11623,5798,1426,2672,8074,8241,21053,6122,21257,16118,7210,1,10833,1350,6794,1,31:02,2020,2021
2020-21,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,22001067,2021-05-16T00:00:00,CLE @ BKN,L,29.716666666666665,0,0,0,4,17,0,16,36,1,1,0,5,28.2,1,11623,11623,11623,6794,10450,8917,8314,8241,21566,1,22037,19340,2271,15321,1,1350,6609,1,29:43,2020,2021
2020-21,1629731,Dean Wade,Dean,1610612739,CLE,Cleveland Cavaliers,22000204,2021-05-14T00:00:00,CLE @ WAS,L,35.2,0,2,2,2,17,12,10,38,0,0,2,1,24.3,1,11623,11623,11623,2759,10450,4436,4206,11929,21566,20146,18219,20147,7210,1,10833,10308,8575,1,35:12,2020,2021
2020-21,1629725,Jeremiah Martin,Jeremiah,1610612739,CLE,Cleveland Cavaliers,22000204,2021-05-14T00:00:00,CLE @ WAS,L,10.883333333333333,0,0,0,0,2,6,0,10,1,1,0,0,2.0,1,11623,11623,11623,19345,10450,8917,8314,16797,2507,11464,1,3797,2271,15321,1,16020,21337,1,10:53,2020,2021
2020-21,1629012,Collin Sexton,Collin,1610612739,CLE,Cleveland Cavaliers,22000204,2021-05-14T00:00:00,CLE @ WAS,L,30.53333333333333,3,3,2,12,15,13,10,38,0,2,3,7,27.2,1,11623,11623,11623,6171,3656,2672,4206,1338,20378,20924,18219,20147,7210,20949,16132,439,7088,1,30:32,2020,2021
2020-21,1630171,Isaac Okoro,Isaac,1610612739,CLE,Cleveland Cavaliers,22000204,2021-05-14T00:00:00,CLE @ WAS,L,39.03333333333333,0,0,0,8,13,8,8,44,0,1,3,3,30.7,1,11623,11623,11623,708,10450,8917,8314,3599,18708,15168,15689,21823,7210,15321,16132,3793,5536,1,39:02,2020,2021
2020-21,1630271,Brodric Thomas,Brodric,1610612739,CLE,Cleveland Cavaliers,22000204,2021-05-14T00:00:00,CLE @ WAS,L,23.316666666666663,4,0,2,6,12,9,6,30,0,1,3,0,17.7,1,11623,11623,11623,11696,2302,8917,4206,5533,17651,16732,12448,16118,7210,15321,16132,16020,12528,1,23:19,2020,2021
2020-21,2760,Anderson Varejao,Anderson,1610612739,CLE,Cleveland Cavaliers,22000204,2021-05-14T00:00:00,CLE @ WAS,L,5.116666666666666,0,0,0,2,0,0,4,8,1,0,0,1,9.6,1,11623,11623,11623,21128,10450,8917,8314,11929,1,1,8544,2967,2271,1,1,10308,17463,1,5:07,2020,2021
2020-21,1629636,Darius Garland,Darius,1610612739,CLE,Cleveland Cavaliers,22000204,2021-05-14T00:00:00,CLE @ WAS,L,11.966666666666669,0,0,0,0,6,3,0,12,0,0,0,0,8.0,1,11623,11623,11623,18950,10450,8917,8314,16797,8925,6122,1,4723,7210,1,1,16020,18391,1,11:58,2020,2021
2020-21,1626224,Cedi Osman,Cedi,1610612739,CLE,Cleveland Cavaliers,22000204,2021-05-14T00:00:00,CLE @ WAS,L,28.266666666666666,5,2,0,6,15,12,6,34,0,0,4,0,25.6,1,11623,11623,11623,7910,1426,4436,8314,5533,20378,20146,12448,18392,7210,1,19926,16020,7892,1,28:16,2020,2021
2020-21,1629662,Mfiondu Kabengele,Mfiondu,1610612739,CLE,Cleveland Cavaliers,22000204,2021-05-14T00:00:00,CLE @ WAS,L,20.856666666666666,3,3,0,0,10,9,2,26,0,0,4,1,12.4,1,11623,11623,11623,13543,3656,2672,8314,16797,15109,16732,4043,13521,7210,1,19926,10308,15842,1,20:51,2020,2021
2020-21,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,22000204,2021-05-14T00:00:00,CLE @ WAS,L,34.82666666666667,1,0,0,14,15,13,4,40,1,1,2,6,40.3,1,11623,11623,11623,3031,10108,8917,8314,801,20378,20924,8544,20848,2271,15321,10833,795,2537,1,34:50,2020,2021
2020-21,1630171,Isaac Okoro,Isaac,1610612739,CLE,Cleveland Cavaliers,22001044,2021-05-12T00:00:00,CLE vs. BOS,W,36.13333333333333,4,4,2,12,10,8,5,34,1,2,2,3,32.2,1,1,1,1,2154,2302,1490,4206,1338,15109,15168,10757,18392,2271,20949,10833,3793,4986,1,36:08,2020,2021
2020-21,1629731,Dean Wade,Dean,1610612739,CLE,Cleveland Cavaliers,22001044,2021-05-12T00:00:00,CLE vs. BOS,W,28.1,1,1,0,0,10,11,4,34,0,0,6,2,11.6,1,1,1,1,8039,10108,8560,8314,16797,15109,19166,8544,18392,7210,1,22854,6289,16318,1,28:06,2020,2021
2020-21,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,22001044,2021-05-12T00:00:00,CLE vs. BOS,W,32.11333333333334,0,0,0,8,10,14,4,40,1,1,1,1,23.0,1,1,1,1,5002,10450,8917,8314,3599,15109,21484,8544,20848,2271,15321,4919,10308,9267,1,32:07,2020,2021
2020-21,201567,Kevin Love,Kevin,1610612739,CLE,Cleveland Cavaliers,22001044,2021-05-12T00:00:00,CLE vs. BOS,W,33.586666666666666,2,0,0,6,7,8,2,28,0,0,1,4,54.3,1,1,1,1,3930,5653,8917,8314,5533,10568,15168,4043,14808,7210,1,4919,2281,564,1,33:35,2020,2021
2020-21,1630271,Brodric Thomas,Brodric,1610612739,CLE,Cleveland Cavaliers,22001044,2021-05-12T00:00:00,CLE vs. BOS,W,34.233333333333334,0,0,2,4,7,15,3,38,0,0,2,1,21.5,1,1,1,1,3430,10450,8917,4206,8241,10568,21895,7039,20147,7210,1,10833,10308,10160,1,34:14,2020,2021
