player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1630639,A.J. Lawson,A.J.,1610612742,DAL,22.0,1,0,1,0.0,48.3,0.0,0.0,42.9,0.0,0.0,42.9,0.0,57.1,0.0,0.0,0.0,0.0,42.9,425,418,18,418,177,247,238,1,315,1,440,1,60,204,1,1,329,146
1631100,AJ Griffin,AJ,1610612737,ATL,19.0,12,6,6,0.5,43.3,5.6,5.6,0.0,16.7,9.7,9.7,15.3,58.3,1.4,2.8,4.2,1.4,31.7,245,239,191,188,354,60,47,174,32,141,137,410,57,99,428,195,309,259
203932,Aaron Gordon,Aaron,1610612743,DEN,27.0,28,17,11,0.607,48.7,2.4,4.7,2.4,14.2,10.8,9.9,5.7,35.8,2.8,0.9,3.8,6.1,47.3,118,61,284,111,157,171,74,83,56,158,145,186,317,45,315,169,133,112
1628988,Aaron Holiday,Aaron,1610612737,ATL,26.0,5,2,3,0.4,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,0.0,0.0,0.0,0.0,27.3,338,326,115,316,381,247,238,174,315,1,1,1,71,204,1,1,329,305
1630174,Aaron Nesmith,Aaron,1610612754,IND,23.0,30,15,15,0.5,49.6,1.0,4.4,1.0,7.8,14.1,13.1,6.3,38.8,0.5,0.5,8.7,5.3,38.7,94,91,344,188,115,233,87,152,159,247,229,209,266,189,267,378,157,182
1630598,Aaron Wiggins,Aaron,1610612760,OKC,24.0,21,11,10,0.524,46.6,0.0,0.0,0.0,2.7,13.5,9.5,8.1,35.1,0.0,1.4,8.1,0.0,16.2,177,158,268,177,260,247,238,174,284,234,136,297,329,204,352,357,329,384
1629678,Admiral Schofield,Admiral,1610612753,ORL,26.0,3,2,1,0.667,103.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,368,326,18,53,1,247,238,174,315,1,1,1,10,204,1,1,329,413
201143,Al Horford,Al,1610612738,BOS,37.0,27,18,9,0.667,48.1,1.2,0.0,0.0,0.0,12.3,11.9,2.5,34.4,2.5,0.0,4.1,0.0,30.3,131,53,258,53,189,221,238,174,315,199,190,116,341,52,1,191,329,277
202692,Alec Burks,Alec,1610612765,DET,31.0,22,8,14,0.364,48.1,3.7,1.8,1.8,1.8,15.6,24.8,1.8,42.2,0.9,0.9,3.7,8.3,50.7,169,204,331,351,187,116,192,106,298,276,402,113,202,146,312,162,75,90
1630197,Aleksej Pokusevski,Aleksej,1610612760,OKC,21.0,13,6,7,0.462,50.3,1.9,0.0,0.0,5.7,13.3,12.4,8.6,51.4,0.0,0.0,1.9,4.8,49.5,237,239,219,256,89,194,238,174,213,225,199,319,97,204,1,91,174,100
1627936,Alex Caruso,Alex,1610612741,CHI,29.0,28,8,20,0.286,50.2,1.9,0.0,3.3,3.8,19.1,12.4,3.8,39.2,1.4,0.0,8.6,1.9,37.6,118,204,415,390,96,193,238,48,260,351,200,143,258,97,1,373,289,194
203458,Alex Len,Alex,1610612758,SAC,30.0,1,0,1,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425,418,18,418,441,247,238,174,315,1,1,1,422,204,1,1,329,413
1630578,Alperen Sengun,Alperen,1610612745,HOU,20.0,29,11,18,0.379,45.4,2.3,5.8,1.2,8.1,27.9,9.3,13.4,38.4,0.6,1.2,7.0,8.1,34.1,105,158,384,334,303,173,43,141,153,419,129,406,272,179,330,325,78,235
1629599,Amir Coffey,Amir,1610612746,LAC,26.0,4,3,1,0.75,41.1,0.0,0.0,12.5,12.5,37.5,18.8,0.0,37.5,0.0,6.3,6.3,12.5,33.8,351,304,18,31,391,247,238,6,81,433,358,1,287,204,444,291,17,239
203083,Andre Drummond,Andre,1610612741,CHI,29.0,5,2,3,0.4,46.2,0.0,0.0,0.0,0.0,57.1,28.6,0.0,114.3,0.0,0.0,0.0,0.0,42.9,338,326,115,316,274,247,238,174,315,445,418,1,7,204,1,1,329,146
2738,Andre Iguodala,Andre,1610612744,GSW,39.0,1,0,1,0.0,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,100.0,0.0,0.0,425,418,18,418,2,247,238,174,315,1,1,1,1,204,1,450,329,413
1629614,Andrew Nembhard,Andrew,1610612754,IND,23.0,38,20,18,0.526,45.3,2.6,1.1,3.3,7.4,12.3,18.2,9.7,34.9,0.4,2.2,5.6,1.9,25.6,28,32,384,174,309,158,219,49,165,196,352,350,331,198,415,260,293,326
203952,Andrew Wiggins,Andrew,1610612744,GSW,28.0,18,8,10,0.444,47.8,2.7,0.0,0.0,4.1,15.8,13.0,10.3,50.7,1.4,0.7,5.5,2.7,26.0,199,204,268,272,198,148,238,174,250,282,225,364,107,101,283,253,257,319
1629014,Anfernee Simons,Anfernee,1610612757,POR,24.0,30,12,18,0.4,48.0,4.5,1.6,0.8,6.5,15.0,16.7,9.3,43.9,0.4,2.0,2.4,6.5,42.2,94,145,384,316,191,83,200,159,190,260,300,343,179,194,403,105,121,154
203076,Anthony Davis,Anthony,1610612747,LAL,30.0,27,13,14,0.481,48.9,2.2,3.5,2.7,11.5,4.9,16.4,8.8,40.7,2.7,1.3,4.9,9.7,67.6,131,129,331,241,144,177,120,67,95,81,298,328,226,48,348,232,44,34
1630162,Anthony Edwards,Anthony,1610612750,MIN,21.0,45,26,19,0.578,48.3,6.8,2.4,0.0,14.8,11.9,12.8,4.2,36.2,3.0,0.9,4.7,5.9,60.3,3,3,398,131,181,37,170,174,47,183,213,148,313,42,308,224,142,55
1630264,Anthony Gill,Anthony,1610612764,WAS,30.0,5,3,2,0.6,32.2,0.0,0.0,0.0,0.0,45.5,18.2,18.2,36.4,0.0,0.0,0.0,9.1,24.5,338,304,72,113,424,247,238,174,315,440,346,427,308,204,1,1,52,337
1630237,Anthony Lamb,Anthony,1610612744,GSW,25.0,14,8,6,0.571,43.4,0.0,0.0,0.0,2.7,23.3,19.2,9.6,30.1,1.4,0.0,5.5,2.7,34.1,229,204,191,134,351,247,238,174,282,390,365,348,383,101,1,253,257,236
1630559,Austin Reaves,Austin,1610612747,LAL,25.0,28,15,13,0.536,47.9,4.3,3.7,1.6,5.3,4.3,18.7,7.0,41.7,0.0,0.0,4.3,7.0,32.2,118,91,313,165,195,93,112,121,222,80,357,241,209,204,1,200,104,255
203085,Austin Rivers,Austin,1610612750,MIN,30.0,20,11,9,0.55,45.9,0.0,4.6,0.0,3.1,9.2,15.4,3.1,43.1,0.0,0.0,6.2,1.5,28.0,181,158,258,152,282,247,77,174,280,135,283,126,185,204,1,289,305,297
1630245,Ayo Dosunmu,Ayo,1610612741,CHI,23.0,24,9,15,0.375,46.9,3.7,3.0,3.7,8.9,8.1,17.0,11.1,48.9,0.7,0.7,7.4,1.5,33.6,148,189,344,339,247,114,147,36,135,113,317,376,123,160,291,339,306,243
1628389,Bam Adebayo,Bam,1610612748,MIA,25.0,47,28,19,0.596,47.6,4.7,4.7,2.6,14.2,8.7,10.3,3.7,40.1,1.3,0.3,6.6,6.6,53.4,2,1,398,120,212,77,72,69,53,125,157,140,233,109,243,308,116,75
1627732,Ben Simmons,Ben,1610612751,BKN,26.0,11,9,2,0.818,48.4,0.0,0.0,0.0,3.2,17.5,20.6,9.5,38.1,1.6,0.0,4.8,6.3,48.9,258,189,72,25,172,247,238,174,277,326,378,345,277,88,1,225,126,106
1631097,Bennedict Mathurin,Bennedict,1610612754,IND,21.0,35,14,21,0.4,47.0,3.8,4.7,2.3,9.4,13.1,15.0,7.5,36.6,0.0,3.8,8.5,6.6,28.8,55,108,424,316,238,111,75,85,126,220,276,274,305,204,438,370,117,289
202687,Bismack Biyombo,Bismack,1610612756,PHX,30.0,4,2,2,0.5,47.6,0.0,0.0,0.0,13.3,13.3,0.0,0.0,26.7,13.3,0.0,0.0,6.7,95.3,351,326,72,188,209,247,238,174,67,225,1,1,397,4,1,1,111,5
201933,Blake Griffin,Blake,1610612738,BOS,34.0,4,2,2,0.5,34.2,28.6,28.6,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,60.0,351,326,72,188,420,2,3,174,6,1,1,1,422,204,1,1,6,56
1631104,Blake Wesley,Blake,1610612759,SAS,20.0,2,2,0,1.0,47.5,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,394,326,1,1,217,247,238,174,3,1,1,1,422,204,1,1,329,8
1626246,Boban Marjanović,Boban,1610612745,HOU,34.0,2,2,0,1.0,46.0,0.0,28.6,0.0,28.6,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,148.6,394,326,1,1,281,247,3,174,6,1,1,1,422,3,1,1,329,2
1626171,Bobby Portis,Bobby,1610612749,MIL,28.0,21,15,6,0.714,43.9,0.0,0.0,0.0,9.8,19.6,3.9,9.8,35.3,0.0,0.0,1.0,1.0,28.5,177,91,191,37,343,247,238,174,118,358,69,352,322,204,1,80,324,293
203992,Bogdan Bogdanović,Bogdan,1610612737,ATL,30.0,24,12,12,0.5,45.2,2.7,0.0,1.4,4.1,18.5,17.1,11.6,45.2,0.7,0.7,0.7,0.7,27.8,148,145,300,188,313,148,238,133,250,335,319,386,152,168,283,79,328,299
202711,Bojan Bogdanović,Bojan,1610612765,DET,34.0,29,11,18,0.379,48.9,3.9,5.2,2.2,7.0,16.5,23.9,7.4,52.2,0.0,1.7,3.9,7.4,42.4,105,158,384,334,142,105,59,90,178,300,400,261,93,204,381,180,92,150
1629626,Bol Bol,Bol,1610612753,ORL,23.0,15,5,10,0.333,51.4,3.4,2.3,0.0,4.6,13.8,18.4,10.3,52.9,0.0,0.0,4.6,1.1,27.4,219,259,268,360,70,125,175,174,242,241,356,367,86,204,1,219,316,304
1630538,Bones Hyland,Bones,1610612746,LAC,22.0,12,8,4,0.667,47.5,4.8,0.0,4.8,14.3,23.8,16.7,16.7,61.9,0.0,0.0,2.4,7.1,37.9,245,204,136,53,215,75,238,21,51,396,300,418,49,204,1,103,95,193
203078,Bradley Beal,Bradley,1610612764,WAS,30.0,27,13,14,0.481,51.0,3.4,2.0,0.0,25.4,15.6,16.6,2.9,40.0,1.0,2.0,7.8,9.3,69.7,131,129,331,241,74,129,186,174,9,278,299,123,234,138,397,353,49,30
1629634,Brandon Clarke,Brandon,1610612763,MEM,26.0,10,4,6,0.4,37.6,0.0,1.9,3.7,11.1,9.3,11.1,20.4,44.4,0.0,3.7,5.6,3.7,39.8,271,278,191,316,410,247,191,36,100,136,176,433,164,204,436,256,213,170
1627742,Brandon Ingram,Brandon,1610612740,NOP,25.0,19,8,11,0.421,45.6,11.9,3.0,3.7,14.9,11.2,14.2,6.7,41.8,1.5,0.7,6.0,11.2,72.6,191,204,284,300,296,9,146,35,45,169,255,231,208,94,293,279,22,23
201572,Brook Lopez,Brook,1610612749,MIL,35.0,32,25,7,0.781,45.6,0.4,5.7,0.0,13.9,19.6,10.9,6.1,38.3,3.0,0.0,3.9,5.2,49.5,79,5,219,28,297,242,46,174,60,355,170,198,273,38,1,180,163,101
1628971,Bruce Brown,Bruce,1610612743,DEN,26.0,29,19,10,0.655,46.7,1.9,1.2,0.0,7.4,12.3,9.9,3.1,32.1,0.6,1.9,3.7,1.9,30.8,105,40,268,82,253,197,213,174,166,200,142,127,374,171,391,164,294,267
1628981,Bruno Fernando,Bruno,1610612737,ATL,24.0,4,4,0,1.0,41.8,0.0,0.0,0.0,0.0,30.0,20.0,0.0,20.0,0.0,0.0,30.0,10.0,22.0,351,278,1,1,378,247,238,174,315,422,369,1,412,204,1,447,38,353
1631121,Bryce McGowens,Bryce,1610612766,CHA,20.0,3,1,2,0.333,54.5,0.0,0.0,0.0,0.0,15.4,7.7,0.0,30.8,0.0,0.0,0.0,7.7,24.6,368,372,72,360,30,247,238,174,315,269,99,1,377,204,1,1,83,336
1627741,Buddy Hield,Buddy,1610612754,IND,30.0,45,23,22,0.511,49.0,2.6,3.3,2.3,5.3,11.9,17.8,6.3,37.0,1.3,0.3,4.3,2.0,46.3,3,10,432,187,138,157,133,86,225,184,336,206,300,107,247,202,287,120
203468,CJ McCollum,CJ,1610612740,NOP,31.0,35,15,20,0.429,48.3,5.1,3.1,0.7,5.4,10.8,15.9,6.8,40.0,1.4,0.7,3.4,3.4,49.2,55,91,415,291,175,66,142,167,220,157,288,234,234,103,280,146,230,104
1630595,Cade Cunningham,Cade,1610612765,DET,21.0,4,2,2,0.5,46.9,0.0,0.0,0.0,5.6,5.6,22.2,11.1,50.0,2.8,5.6,0.0,8.3,78.6,351,326,72,188,241,247,238,174,215,91,390,376,110,46,442,1,69,12
1631216,Caleb Houstan,Caleb,1610612753,ORL,20.0,8,3,5,0.375,46.3,0.0,0.0,0.0,0.0,23.1,30.8,15.4,107.7,0.0,0.0,30.8,0.0,18.5,290,304,166,339,273,247,238,174,315,387,425,411,9,204,1,448,329,377
1628997,Caleb Martin,Caleb,1610612748,MIA,27.0,39,24,15,0.615,46.4,1.8,1.3,0.9,3.5,11.9,6.2,3.5,34.4,2.2,0.4,3.5,3.5,32.9,22,8,344,104,267,201,211,157,267,185,84,134,343,59,263,154,223,248
