player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
203932,Aaron Gordon,Aaron,1610612743,DEN,29.0,51,33,18,0.647,28.4,5.2,9.7,0.531,1.5,3.4,0.436,2.8,3.5,0.81,1.6,3.3,4.8,3.2,1.4,0.5,0.3,0.7,1.6,2.7,14.7,5.9,26.0,3,0,25.6,275,166,345,101,120,113,139,79,171,219,24,73,76,196,91,163,136,118,147,382,290,84,277,89,98,26,127,134,44,124,DEN
1631128,Christian Braun,Christian,1610612743,DEN,24.0,79,48,31,0.608,33.9,6.0,10.4,0.58,1.1,2.8,0.397,2.2,2.7,0.827,1.2,3.9,5.2,2.6,1.0,1.1,0.5,0.8,2.2,1.8,15.4,6.1,29.1,6,0,27.4,23,30,158,160,37,81,119,50,228,266,93,100,112,148,137,105,114,153,245,83,172,65,135,155,90,22,106,93,44,108,DEN
203967,Dario Šarić,Dario,1610612743,DEN,31.0,16,7,9,0.438,13.1,1.3,3.6,0.362,0.4,1.6,0.269,0.4,0.6,0.7,0.9,2.3,3.1,1.4,0.9,0.4,0.1,0.5,1.2,0.9,3.5,-3.1,10.0,1,0,9.5,469,460,454,357,399,448,404,499,386,373,424,426,422,393,232,307,290,298,269,397,499,172,384,319,452,460,418,198,44,416,DEN
201599,DeAndre Jordan,DeAndre,1610612743,DEN,36.0,56,37,19,0.661,12.3,1.6,2.5,0.65,0.0,0.0,0.0,0.5,1.1,0.422,1.5,3.6,5.1,0.9,0.7,0.3,0.5,0.3,1.3,1.2,3.7,-0.8,12.8,3,0,11.3,246,124,329,91,418,410,473,23,499,542,499,411,287,536,100,131,120,404,338,463,168,348,351,254,441,316,362,134,44,380,DEN
1641816,Hunter Tyson,Hunter,1610612743,DEN,24.0,51,30,21,0.588,7.8,0.9,2.4,0.375,0.5,1.5,0.311,0.4,0.5,0.75,0.5,1.0,1.5,0.4,0.3,0.2,0.1,0.2,0.9,0.4,2.6,-1.9,5.7,0,0,5.6,275,196,297,186,485,488,481,485,381,379,360,433,440,310,390,458,452,511,503,497,440,383,451,484,478,403,497,281,44,490,DEN
1629618,Jalen Pickett,Jalen,1610612743,DEN,25.0,49,31,18,0.633,13.6,1.6,3.7,0.428,0.8,2.1,0.396,0.1,0.2,0.75,0.3,1.1,1.4,2.2,0.5,0.4,0.1,0.1,0.8,0.2,4.1,1.1,10.1,1,1,9.5,293,186,345,114,393,418,400,360,300,331,98,533,534,310,470,451,464,192,423,414,455,482,465,535,424,163,414,198,20,415,DEN
1627750,Jamal Murray,Jamal,1610612743,DEN,28.0,67,41,26,0.612,36.1,7.9,16.7,0.474,2.3,5.9,0.393,3.3,3.7,0.886,0.7,3.2,3.9,6.0,2.1,1.4,0.5,0.7,1.9,3.1,21.4,4.9,38.6,5,0,37.4,147,83,237,152,11,36,39,198,55,67,108,61,72,58,308,167,202,25,73,35,161,99,190,64,39,37,41,106,44,38,DEN
1631124,Julian Strawther,Julian,1610612743,DEN,23.0,65,41,24,0.631,21.3,3.2,7.5,0.432,1.4,4.1,0.349,1.1,1.4,0.822,0.3,1.9,2.2,1.3,0.9,0.6,0.2,0.3,2.3,1.5,9.0,-1.1,15.2,0,0,15.6,162,83,271,120,246,230,222,340,173,165,249,225,252,161,487,353,393,331,286,303,318,311,92,201,222,349,319,281,44,291,DEN
1629008,Michael Porter Jr.,Michael,1610612743,DEN,26.0,77,47,30,0.61,33.7,6.9,13.6,0.504,2.5,6.4,0.395,1.9,2.5,0.768,1.8,5.2,7.0,2.1,1.4,0.6,0.5,0.6,2.0,1.8,18.2,3.4,31.9,15,0,32.1,43,36,176,155,41,60,73,119,40,47,103,124,120,278,73,49,54,195,166,277,158,119,163,158,67,76,84,37,44,73,DEN
203999,Nikola Jokić,Nikola,1610612743,DEN,30.0,70,46,24,0.657,36.7,11.2,19.5,0.576,2.0,4.7,0.417,5.2,6.4,0.8,2.9,9.9,12.7,10.2,3.3,1.8,0.6,0.9,2.3,5.9,29.6,8.5,64.3,59,34,59.4,118,45,271,93,5,3,10,52,90,127,46,17,13,212,24,2,3,2,10,6,104,43,100,6,3,3,1,2,1,1,DEN
