team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,47,21,26,0.447,175.90333333333334,30.5,62.2,0.49,8.2,21.1,0.388,21.3,27.2,0.782,9.6,26.8,36.4,15.3,9.0,4.3,4.1,3.3,21.9,18.0,90.5,13.3,2,10,27,22,2,26,20,27,18,4,28,17,19,14,19,28,28,19,15,12,15,23,26,19,25,27,ATLANTA HAWKS
1610612738,Boston Celtics,33,21,12,0.636,127.33,23.7,60.5,0.393,9.6,28.6,0.337,13.6,19.8,0.686,9.6,21.2,30.8,10.5,7.4,4.0,2.8,5.9,19.5,18.1,70.7,-17.5,25,10,3,4,23,4,12,2,28,27,21,2,2,2,18,8,11,1,24,9,5,5,18,18,2,4,BOSTON CELTICS
1610612751,Brooklyn Nets,35,15,20,0.429,161.04333333333332,28.8,66.2,0.436,8.7,23.0,0.379,20.6,25.5,0.807,10.5,25.5,36.0,13.0,7.6,4.9,4.0,6.9,19.4,17.9,87.0,2.5,21,24,17,23,4,22,26,16,20,11,27,14,14,20,27,26,27,3,23,16,14,2,16,22,20,17,BROOKLYN NETS
1610612766,Charlotte Hornets,35,15,20,0.429,125.43833333333332,30.7,65.4,0.469,6.3,23.8,0.265,20.7,29.3,0.706,10.0,23.0,33.0,17.2,10.3,4.3,4.6,3.2,18.1,21.0,88.4,7.2,21,24,17,23,25,27,25,25,7,14,7,15,23,3,24,17,21,27,7,13,20,26,8,8,21,22,CHARLOTTE HORNETS
1610612741,Chicago Bulls,44,27,17,0.614,209.91333333333333,22.3,59.0,0.378,7.0,27.1,0.259,18.7,24.9,0.752,8.6,22.6,31.2,14.4,11.5,4.1,3.4,3.8,20.6,18.2,70.3,-19.7,3,1,10,6,1,1,7,1,11,24,6,7,9,12,15,13,15,12,1,11,11,19,22,17,1,3,CHICAGO BULLS
1610612739,Cleveland Cavaliers,42,20,22,0.476,154.345,25.2,60.9,0.414,7.7,25.2,0.306,21.0,25.0,0.841,8.4,21.9,30.3,14.5,6.8,5.6,5.4,2.8,18.0,17.3,79.1,3.3,4,14,23,20,7,7,14,8,15,19,11,16,11,23,10,11,9,13,30,21,24,27,6,27,11,19,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,32,23,9,0.719,106.27333333333333,25.4,58.3,0.436,8.8,27.4,0.321,16.3,24.4,0.667,8.5,22.7,31.2,13.5,8.8,2.7,3.4,4.1,21.3,17.6,75.9,-25.7,29,6,1,2,29,9,6,17,22,25,17,3,7,1,13,15,14,8,16,2,10,16,24,24,5,1,DALLAS MAVERICKS
1610612743,Denver Nuggets,40,26,14,0.65,134.86166666666668,23.8,59.3,0.401,5.3,23.0,0.233,19.8,24.8,0.796,6.7,19.2,25.9,11.5,8.0,5.3,3.2,3.2,22.7,16.6,72.6,-24.0,9,2,4,3,16,5,8,5,3,10,3,11,8,19,3,2,1,2,21,18,7,24,27,29,4,2,DENVER NUGGETS
1610612765,Detroit Pistons,35,8,27,0.229,113.96,29.1,59.4,0.489,9.2,21.5,0.426,31.6,37.0,0.855,8.2,26.5,34.7,15.2,7.3,5.4,6.3,4.1,14.2,27.5,98.9,32.2,21,30,28,30,27,24,9,26,26,5,30,30,29,26,9,27,24,16,26,19,27,15,2,1,29,29,DETROIT PISTONS
1610612744,Golden State Warriors,48,24,24,0.5,158.63666666666666,28.1,60.1,0.468,7.0,25.0,0.282,26.6,31.3,0.848,10.2,25.0,35.2,15.2,11.3,2.7,4.3,2.3,17.5,21.8,89.9,-1.1,1,3,25,14,5,20,10,24,12,18,8,27,25,24,25,24,26,17,2,3,18,30,5,7,22,14,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,40,17,23,0.425,147.5,31.0,61.7,0.502,9.0,24.4,0.37,22.7,30.8,0.738,10.0,24.4,34.4,16.6,11.0,3.7,7.1,3.2,18.8,23.9,93.7,12.0,9,19,24,25,11,28,17,29,25,17,25,22,24,7,23,20,23,25,5,6,28,25,11,3,28,26,HOUSTON ROCKETS
1610612754,Indiana Pacers,37,18,19,0.486,128.3766666666667,31.1,60.9,0.512,5.9,19.1,0.309,25.0,33.9,0.736,7.9,23.3,31.1,14.3,10.1,5.6,5.6,3.6,18.2,22.4,93.1,2.2,15,17,15,17,22,29,13,30,4,1,13,25,28,6,6,19,13,11,10,22,26,21,9,4,27,16,INDIANA PACERS
1610612746,LA Clippers,40,22,18,0.55,125.865,26.0,61.5,0.423,7.7,23.5,0.329,18.3,23.2,0.79,8.6,20.3,28.9,17.2,10.9,2.6,2.9,4.6,21.5,17.7,78.1,-12.0,9,8,13,10,24,12,16,13,16,13,18,5,4,17,16,6,5,26,6,1,6,13,25,23,9,8,LA CLIPPERS
1610612747,Los Angeles Lakers,33,24,9,0.727,143.62833333333333,28.8,68.7,0.42,11.3,31.6,0.357,11.8,15.8,0.746,9.8,19.8,29.6,18.0,8.3,5.0,2.5,5.8,25.3,13.5,80.7,-8.3,25,3,1,1,15,21,29,10,29,30,23,1,1,10,21,4,7,29,19,17,3,6,30,30,15,9,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,36,15,21,0.417,130.16166666666666,26.6,64.2,0.414,6.9,23.2,0.298,18.0,24.3,0.739,11.3,20.5,31.8,13.6,9.7,7.2,3.6,6.6,18.8,17.4,78.0,6.1,18,24,21,26,21,15,22,8,10,12,10,4,6,8,28,7,17,9,11,29,12,3,12,25,8,21,MEMPHIS GRIZZLIES
1610612748,Miami Heat,42,22,20,0.524,150.41333333333333,25.6,54.8,0.467,7.2,21.8,0.33,22.0,24.9,0.885,5.0,27.3,32.3,13.2,9.3,3.6,4.3,2.4,16.5,18.9,80.4,9.1,4,8,17,11,10,10,1,23,14,6,19,18,10,30,1,29,19,5,14,5,17,28,3,15,14,25,MIAMI HEAT
1610612749,Milwaukee Bucks,40,23,17,0.575,147.175,26.9,62.1,0.433,6.8,24.2,0.283,22.3,25.7,0.867,8.1,24.9,33.0,13.7,11.3,3.9,4.4,3.9,24.7,18.3,82.9,-13.5,9,6,10,9,12,18,19,15,9,16,9,19,15,27,7,23,22,10,3,8,19,18,29,16,16,6,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,36,21,15,0.583,146.35666666666663,26.1,57.3,0.455,8.4,22.1,0.378,23.4,28.5,0.819,6.9,20.2,27.1,15.3,6.9,7.1,2.5,3.7,20.7,19.9,83.9,8.4,18,10,7,8,13,13,3,21,19,7,26,24,21,21,4,5,3,18,29,28,1,20,23,11,18,23,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,29,14,15,0.483,94.02666666666669,23.7,56.3,0.422,9.6,29.9,0.321,26.0,33.3,0.782,8.4,22.6,31.0,14.9,7.3,5.7,5.0,5.0,19.9,20.7,83.1,5.4,30,27,7,19,30,3,2,12,27,29,16,26,27,13,12,12,12,15,25,24,22,9,21,9,17,20,NEW ORLEANS PELICANS
1610612752,New York Knicks,33,17,16,0.515,110.39333333333332,24.5,58.0,0.421,7.2,20.5,0.349,19.9,25.4,0.782,8.2,24.5,32.6,14.7,10.1,3.9,3.3,4.6,23.2,17.0,76.0,-17.0,25,19,9,12,28,6,5,11,13,3,22,13,12,15,8,21,20,14,9,7,8,14,28,28,6,5,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,38,24,14,0.632,130.64666666666668,27.3,63.7,0.429,11.3,28.7,0.394,19.6,27.6,0.71,10.5,21.8,32.2,15.4,9.4,5.5,3.3,4.7,19.6,17.4,85.4,-12.1,14,3,4,5,20,19,21,14,30,28,29,10,20,4,26,10,18,20,13,20,9,10,20,26,19,7,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,35,21,14,0.6,132.72166666666666,23.3,58.0,0.402,5.2,22.5,0.229,19.0,26.3,0.722,8.4,23.1,31.5,13.0,8.1,4.3,2.7,4.6,19.5,20.3,70.8,-4.1,21,10,4,7,18,2,4,6,2,9,2,8,16,5,11,18,16,4,20,14,4,11,19,10,3,11,ORLANDO MAGIC
1610612755,Philadelphia 76ers,36,18,18,0.5,133.485,26.4,60.4,0.438,8.1,26.4,0.306,29.1,33.2,0.878,9.7,25.1,34.8,16.2,11.1,4.0,7.6,4.6,19.1,22.4,90.1,0.0,18,17,13,14,17,14,11,18,17,22,12,28,26,28,20,25,25,23,4,10,29,12,13,6,24,15,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,41,20,21,0.488,145.33333333333334,26.8,67.1,0.399,6.2,25.5,0.243,19.8,26.5,0.748,13.9,24.8,38.6,13.4,9.4,4.5,2.5,7.4,19.3,19.8,79.5,3.2,7,14,21,16,14,16,28,4,6,20,4,12,17,11,30,22,29,7,12,15,2,1,15,12,13,18,PHOENIX SUNS
