team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,47,21,26,0.447,175.90333333333334,24.1,63.0,0.383,5.9,22.1,0.269,22.9,30.3,0.757,10.6,21.1,31.7,9.0,7.6,4.3,3.3,4.1,18.0,21.9,77.2,-13.3,2,10,27,22,2,23,11,27,25,22,25,10,7,23,5,25,17,30,6,20,23,15,12,5,21,27,ATLANTA HAWKS
1610612738,Boston Celtics,33,21,12,0.636,127.33,26.6,59.4,0.448,9.0,25.7,0.352,26.0,31.1,0.836,8.8,25.7,34.5,14.4,7.4,3.4,5.9,2.8,18.1,19.5,88.2,17.5,25,10,3,4,23,19,24,13,6,11,7,4,6,7,18,3,6,19,4,27,5,5,13,13,12,4,BOSTON CELTICS
1610612751,Brooklyn Nets,35,15,20,0.429,161.04333333333332,28.4,64.8,0.438,7.8,26.2,0.299,19.9,25.7,0.774,8.5,23.5,32.0,14.1,7.8,4.2,6.9,4.0,17.9,19.4,84.5,-2.5,21,24,17,23,4,9,6,19,14,8,20,19,19,19,19,11,14,23,8,21,2,14,9,15,14,17,BROOKLYN NETS
1610612766,Charlotte Hornets,35,15,20,0.429,125.43833333333332,27.0,57.1,0.472,7.2,20.7,0.347,20.1,24.1,0.833,6.6,22.1,28.7,14.6,8.6,6.9,3.2,4.6,21.0,18.1,81.2,-7.2,21,24,17,23,25,17,27,6,21,26,8,17,23,8,30,22,28,18,15,2,26,20,23,23,18,22,CHARLOTTE HORNETS
1610612741,Chicago Bulls,44,27,17,0.614,209.91333333333333,30.2,62.4,0.484,8.1,20.8,0.388,21.6,26.8,0.808,7.4,24.2,31.6,17.0,8.1,6.3,3.8,3.4,18.2,20.6,90.0,19.7,3,1,10,6,1,7,12,3,12,25,2,12,16,13,26,10,18,6,10,6,19,11,14,9,10,3,CHICAGO BULLS
1610612739,Cleveland Cavaliers,42,20,22,0.476,154.345,24.3,56.2,0.432,7.5,23.6,0.317,19.8,25.0,0.794,7.7,22.6,30.3,14.2,10.5,2.6,2.8,5.4,17.3,18.0,75.8,-3.3,4,14,23,20,7,22,28,20,17,19,16,20,20,18,23,19,22,21,25,29,27,24,4,25,23,19,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,32,23,9,0.719,106.27333333333333,32.2,67.7,0.475,13.2,35.9,0.368,24.1,28.1,0.855,7.5,25.1,32.5,19.6,5.8,5.1,4.1,3.4,17.6,21.3,101.6,25.7,29,6,1,2,29,3,3,5,1,1,4,7,11,3,25,4,12,2,2,11,16,10,7,7,1,1,DALLAS MAVERICKS
1610612743,Denver Nuggets,40,26,14,0.65,134.86166666666668,32.6,61.4,0.53,7.5,21.1,0.354,24.0,31.5,0.763,8.8,24.6,33.4,18.7,9.9,5.1,3.2,3.2,16.6,22.7,96.6,24.0,9,2,4,3,16,1,17,1,16,24,6,8,5,22,17,6,8,3,21,12,24,7,2,4,3,2,DENVER NUGGETS
1610612765,Detroit Pistons,35,8,27,0.229,113.96,22.1,61.9,0.357,7.3,24.6,0.295,15.2,18.0,0.842,9.8,22.4,32.2,10.1,10.1,4.1,4.1,6.3,27.5,14.2,66.7,-32.2,21,30,28,30,27,30,14,29,18,15,21,29,29,6,8,21,13,29,23,22,15,27,30,29,29,29,DETROIT PISTONS
1610612744,Golden State Warriors,48,24,24,0.5,158.63666666666666,31.1,70.3,0.442,12.3,35.4,0.346,16.6,20.2,0.82,9.3,18.6,27.9,19.7,7.5,5.2,2.3,4.3,21.8,17.5,91.0,1.1,1,3,25,14,5,5,2,15,2,2,9,28,28,11,11,30,30,1,5,9,30,18,24,26,6,14,GOLDEN STATE WARRIORS
