team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,6,1,5,0.167,4.4,2.3,7.0,0.333,0.5,2.3,0.214,1.5,2.0,0.75,0.5,3.5,4.0,1.3,1.2,1.0,0.7,1.0,1.7,2.0,6.7,-2.5,6,10,14,13,5,9,6,13,9,6,11,9,9,7,12,3,4,6,11,3,6,14,7,8,10,14,ATLANTA HAWKS
1610612738,Boston Celtics,3,2,1,0.667,5.9,3.7,10.0,0.367,1.7,4.7,0.357,2.7,4.0,0.667,0.7,5.7,6.3,1.7,2.0,1.3,1.3,1.0,3.7,2.7,11.7,2.3,9,6,2,3,1,1,1,8,1,1,6,5,5,11,10,1,1,3,16,1,1,14,16,6,1,2,BOSTON CELTICS
1610612766,Charlotte Hornets,3,2,1,0.667,3.7,2.3,6.0,0.389,1.0,2.3,0.429,1.3,1.3,1.0,0.7,1.7,2.3,1.3,1.0,0.7,0.7,0.7,1.3,1.0,7.0,0.3,9,6,2,3,9,9,10,7,4,6,2,10,11,1,10,13,13,6,7,6,6,11,5,14,8,8,CHARLOTTE HORNETS
1610612739,Cleveland Cavaliers,8,7,1,0.875,3.7,2.4,6.6,0.358,1.1,3.1,0.36,0.9,1.3,0.7,1.4,2.4,3.8,1.3,1.0,0.1,0.5,0.5,1.4,1.1,6.8,2.3,4,1,2,2,10,8,7,11,3,3,5,13,14,9,2,9,8,8,7,13,8,8,6,13,9,3,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,2,1,1,0.5,2.8,2.5,5.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,2.5,3.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,5.0,1.0,13,10,2,7,14,7,12,1,14,14,14,15,15,15,12,7,11,15,4,9,8,14,2,14,13,6,DALLAS MAVERICKS
1610612765,Detroit Pistons,3,0,3,0.0,3.6,1.0,3.3,0.3,0.3,1.3,0.25,1.3,1.7,0.8,0.0,1.3,1.3,0.7,0.3,1.0,0.0,0.3,1.0,1.7,3.7,-3.7,9,14,9,14,12,15,15,15,11,10,9,10,10,5,15,15,16,12,3,3,14,6,2,9,14,15,DETROIT PISTONS
1610612744,Golden State Warriors,9,6,3,0.667,4.0,3.4,7.7,0.449,1.4,3.4,0.419,1.2,1.3,0.917,0.9,3.0,3.9,1.9,0.8,0.9,0.8,0.6,2.6,1.4,9.6,3.2,2,2,9,3,7,2,4,4,2,2,3,12,11,2,8,5,7,2,6,5,4,9,12,11,5,1,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,1,1,0,1.0,3.8,3.0,6.0,0.5,1.0,1.0,1.0,2.0,4.0,0.5,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,9.0,1.0,15,10,1,1,8,4,10,1,4,14,1,6,5,12,15,11,14,1,7,14,2,1,2,1,6,6,HOUSTON ROCKETS
1610612754,Indiana Pacers,3,1,2,0.333,2.6,1.3,2.7,0.5,0.3,1.3,0.25,0.7,1.3,0.5,0.3,1.3,1.7,1.0,1.3,0.3,0.3,0.0,2.0,1.3,3.7,-1.7,9,10,7,12,15,14,16,1,11,10,9,14,11,12,14,15,15,9,13,11,10,1,9,12,14,10,INDIANA PACERS
1610612746,LA Clippers,2,0,2,0.0,4.2,2.0,6.5,0.308,0.0,3.0,0.0,2.0,4.5,0.444,1.0,2.5,3.5,1.5,0.5,0.0,0.0,0.0,3.0,3.0,6.0,-5.0,13,14,7,14,6,12,8,14,14,4,14,6,4,14,5,7,9,4,4,14,14,1,15,4,11,16,LA CLIPPERS
1610612763,Memphis Grizzlies,1,0,1,0.0,1.9,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-2.0,15,14,2,14,16,15,14,16,14,14,14,15,16,15,1,11,4,16,1,14,14,1,1,14,16,12,MEMPHIS GRIZZLIES
1610612748,Miami Heat,8,3,5,0.375,5.5,3.4,8.1,0.415,0.6,2.1,0.294,3.1,4.0,0.781,0.9,4.3,5.1,0.6,1.3,0.5,0.9,0.4,2.8,2.9,10.5,-0.3,4,5,14,11,2,3,3,5,7,9,8,4,5,6,9,2,2,13,12,9,3,7,14,5,2,9,MIAMI HEAT
1610612760,Oklahoma City Thunder,10,5,5,0.5,3.2,1.8,5.0,0.36,0.2,1.2,0.167,1.8,2.1,0.857,1.0,2.2,3.2,0.7,1.5,0.2,0.7,0.3,1.9,1.6,5.6,-1.9,1,4,14,7,13,13,12,10,13,13,13,8,8,3,5,10,10,11,15,12,5,5,8,10,12,11,OKLAHOMA CITY THUNDER
1610612757,Portland Trail Blazers,5,2,3,0.4,5.0,3.0,8.2,0.366,1.0,2.8,0.357,3.2,4.6,0.696,1.2,2.8,4.0,1.4,1.4,0.6,0.2,0.8,2.4,3.4,10.2,-2.4,7,6,9,9,4,4,2,9,4,5,6,3,3,10,4,6,4,5,14,8,12,13,11,2,4,13,PORTLAND TRAIL BLAZERS
1610612759,San Antonio Spurs,5,2,3,0.4,3.6,2.2,6.4,0.344,0.4,2.2,0.182,4.0,4.8,0.833,1.0,1.4,2.4,0.6,0.2,1.2,0.2,0.6,2.0,2.4,8.8,1.2,7,6,9,9,11,11,9,12,10,8,12,1,2,4,5,14,12,14,2,2,12,10,9,7,7,5,SAN ANTONIO SPURS
1610612761,Toronto Raptors,9,6,3,0.667,5.1,3.0,7.6,0.397,0.6,1.3,0.417,3.7,5.2,0.702,1.3,3.2,4.6,0.8,1.1,0.7,0.2,0.7,2.7,3.2,10.2,1.3,2,2,9,3,3,4,5,6,8,10,4,2,1,8,3,4,3,10,10,6,11,11,13,3,3,4,TORONTO RAPTORS
