player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
1627742,Brandon Ingram,Brandon,1610612747,LAL,19.0,28,8,20,0.286,65.0,0.1,0.083,0.087,0.071,0.048,0.222,0.209,0.429,0.029,0.095,0.105,0.091,0.0,0.4,0.2,0.14,0.172,0.109,127,211,390,381,167,310,307,331,214,281,118,135,56,351,319,215,188,234,54,298,130,171,275
201147,Corey Brewer,Corey,1610612747,LAL,31.0,10,5,5,0.5,8.0,0.2,0.25,0.3,0.0,0.333,0.167,0.154,0.333,0.2,0.25,0.0,0.0,1.0,0.0,0.0,0.4,0.111,0.19,277,265,136,185,352,111,79,46,222,51,159,183,86,160,104,291,1,1,200,1,391,241,148
1626156,D'Angelo Russell,D'Angelo,1610612747,LAL,21.0,27,10,17,0.37,83.0,0.309,0.203,0.308,0.308,0.414,0.316,0.292,0.053,0.145,0.122,0.481,0.333,0.2,0.125,0.3,0.06,0.31,0.245,138,175,356,325,135,33,136,39,75,24,58,73,258,244,277,29,375,140,151,351,74,68,91
1628021,David Nwaba,David,1610612747,LAL,24.0,6,2,4,0.333,15.0,0.088,0.167,0.083,0.0,0.0,0.125,0.214,0.5,0.182,0.231,0.0,0.0,0.0,0.333,0.0,0.1,0.222,0.139,322,333,116,343,298,335,182,337,222,295,200,131,36,195,129,291,1,234,68,1,90,120,220
1627826,Ivica Zubac,Ivica,1610612747,LAL,20.0,4,1,3,0.25,11.0,0.143,0.222,0.125,0.0,0.0,0.167,0.25,0.0,0.5,0.444,0.0,0.0,0.0,0.0,0.0,0.625,0.4,0.185,348,361,96,391,314,222,120,260,222,295,159,100,277,10,26,291,1,234,200,1,422,24,156
203903,Jordan Clarkson,Jordan,1610612747,LAL,25.0,34,10,24,0.294,93.0,0.199,0.328,0.253,0.294,0.234,0.077,0.067,0.095,0.111,0.107,0.053,0.091,0.231,0.0,0.182,0.161,0.104,0.257,68,175,421,379,111,123,43,80,83,123,243,263,225,286,300,268,188,124,200,289,163,252,78
203944,Julius Randle,Julius,1610612747,LAL,22.0,34,11,23,0.324,96.0,0.211,0.227,0.169,0.063,0.043,0.298,0.363,0.391,0.475,0.452,0.222,0.318,0.0,0.4,0.273,0.377,0.32,0.234,68,162,416,372,102,104,117,189,218,283,69,48,70,20,24,125,372,234,54,339,389,60,103
1626204,Larry Nance Jr.,Larry,1610612747,LAL,24.0,19,9,10,0.474,52.0,0.148,0.175,0.167,0.1,0.056,0.135,0.125,0.545,0.314,0.37,0.143,0.0,0.667,0.333,0.333,0.345,0.194,0.157,203,191,237,243,194,215,177,192,194,275,192,210,32,68,44,177,1,13,68,361,378,155,186
2736,Luol Deng,Luol,1610612747,LAL,32.0,19,4,15,0.211,44.0,0.048,0.038,0.039,0.0,0.056,0.038,0.029,0.273,0.167,0.195,0.0,0.222,0.4,0.25,0.0,0.111,0.048,0.036,203,280,323,398,206,382,347,380,222,275,281,301,113,219,178,291,321,48,94,1,98,310,360
1626273,Marcelo Huertas,Marcelo,1610612747,LAL,34.0,1,0,1,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,406,407,25,407,404,111,355,386,222,295,300,307,277,353,370,291,412,234,200,1,1,327,368
