group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1628374,Lauri Markkanen,Lauri,1610612762,UTA,26.0,42,19,23,0.452,153.92333333333335,0,11,8,30,54,51,23,124,4,6,14,28,187.4,10,40,440,268,19,247,29,17,39,438,439,420,420,28,432,394,12,12,UTA
Players,1628962,Udoka Azubuike,Udoka,1610612762,UTA,23.0,3,1,2,0.333,9.105,0,0,0,2,2,5,0,2,0,0,2,0,8.3,368,372,72,360,347,247,238,174,240,82,150,1,30,204,1,132,329,324,UTA
Players,1631117,Walker Kessler,Walker,1610612762,UTA,21.0,24,13,11,0.542,86.525,2,19,2,26,36,25,18,62,9,2,6,9,100.9,148,129,284,161,130,172,3,101,53,374,334,382,297,4,340,271,103,68,UTA
Players,1630695,Micah Potter,Micah,1610612762,UTA,25.0,1,1,0,1.0,0.0733333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,425,372,1,1,444,247,238,174,315,1,1,1,1,204,1,1,329,413,UTA
Players,203903,Jordan Clarkson,Jordan,1610612762,UTA,31.0,38,17,21,0.447,141.03,19,27,6,40,51,47,21,124,0,5,11,21,156.6,28,61,424,271,32,8,1,31,17,433,428,408,420,204,421,356,28,24,UTA
Players,1631323,Simone Fontecchio,Simone,1610612762,UTA,27.0,9,3,6,0.333,23.738333333333333,5,0,0,2,6,7,2,12,0,2,5,0,9.9,277,304,191,360,267,102,238,174,240,158,188,114,118,204,340,239,329,313,UTA
Players,1627739,Kris Dunn,Kris,1610612762,UTA,29.0,8,3,5,0.375,34.5,0,0,2,8,16,14,7,24,0,1,6,4,28.7,290,304,166,339,226,247,238,101,148,264,249,236,192,204,243,271,169,213,UTA
Players,1629308,Juan Toscano-Anderson,Juan,1610612762,UTA,30.0,11,7,4,0.636,16.261666666666667,0,2,0,2,2,5,0,22,0,0,5,2,12.6,258,223,136,92,297,247,176,174,240,82,150,1,182,204,1,239,232,285,UTA
Players,203482,Kelly Olynyk,Kelly,1610612762,UTA,32.0,38,14,24,0.368,136.24166666666667,3,10,6,14,52,41,15,112,2,3,21,15,123.9,28,108,447,347,40,142,36,31,104,436,415,351,404,77,382,437,60,47,UTA
Players,200752,Rudy Gay,Rudy,1610612762,UTA,36.0,3,2,1,0.667,1.3883333333333334,0,0,0,0,0,1,2,2,1,0,0,0,3.0,368,326,18,53,421,247,238,174,315,1,61,114,30,123,1,1,329,383,UTA
Players,1627745,Damian Jones,Damian,1610612762,UTA,28.0,3,1,2,0.333,6.501666666666667,0,0,0,0,2,2,0,6,0,0,0,1,4.4,368,372,72,360,367,247,238,174,315,82,71,1,77,204,1,1,266,362,UTA
Players,1629659,Talen Horton-Tucker,Talen,1610612762,UTA,22.0,17,6,11,0.353,65.605,5,2,0,16,22,17,14,46,2,2,11,6,49.2,203,239,284,356,163,102,176,174,88,303,277,341,258,77,340,356,136,161,UTA
Players,1629677,Luka Samanic,Luka,1610612762,UTA,23.0,2,1,1,0.5,4.206666666666667,0,0,0,0,0,5,0,2,0,0,1,0,0.0,394,372,18,188,396,247,238,174,315,1,150,1,30,204,1,77,329,413,UTA
Players,1630534,Ochai Agbaji,Ochai,1610612762,UTA,23.0,20,11,9,0.55,49.55166666666667,0,0,2,12,18,12,10,34,0,1,3,3,39.1,181,158,258,152,189,247,238,101,113,279,237,296,233,204,243,179,204,187,UTA
Players,1629012,Collin Sexton,Collin,1610612762,UTA,24.0,20,8,12,0.4,43.763333333333335,6,0,2,20,22,16,2,40,1,2,6,6,42.6,181,204,300,316,202,78,238,101,70,303,268,114,240,123,340,271,136,176,UTA
