player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1629690,Adam Mokoka,Adam,1610612741,CHI,22.0,14,3,11,0.214,4.0,0.4,0.1,0.4,0.9,2.4,0.6,0.6,3.7,0.1,0.1,0.4,0.1,2.3,463,482,111,506,517,471,495,379,466,57,10,8,518,461,59,23,524,525,CHI
202329,Al-Farouq Aminu,Al-Farouq,1610612741,CHI,30.0,23,5,18,0.217,18.9,0.4,0.8,0.5,2.1,5.2,3.9,5.0,15.7,0.4,0.2,1.3,1.1,14.6,420,465,196,503,293,451,285,360,340,170,172,266,351,203,160,172,280,312,CHI
1629632,Coby White,Coby,1610612741,CHI,21.0,69,30,39,0.435,31.2,2.0,1.5,1.8,4.5,11.9,7.3,8.2,31.2,0.2,0.9,2.6,2.2,27.2,32,143,510,339,77,115,126,85,172,513,408,462,71,333,486,483,115,103,CHI
1626245,Cristiano Felicio,Cristiano,1610612741,CHI,28.0,18,6,12,0.333,4.6,0.2,0.6,0.0,0.8,1.7,0.5,1.2,3.2,0.0,0.1,0.6,0.7,4.2,443,456,120,434,511,492,375,498,477,26,5,30,524,495,49,42,398,498,CHI
1628464,Daniel Theis,Daniel,1610612741,CHI,29.0,65,28,37,0.431,24.6,1.2,1.9,0.5,5.2,8.4,5.9,6.4,22.9,0.9,0.4,2.6,1.8,22.2,81,177,497,351,183,258,75,338,147,357,314,359,205,70,316,478,166,164,CHI
1627756,Denzel Valentine,Denzel,1610612741,CHI,27.0,62,26,36,0.419,16.7,0.9,0.6,0.9,1.8,5.9,3.4,3.5,16.2,0.1,0.2,1.1,0.5,14.0,116,201,490,368,337,316,360,225,366,213,141,154,338,424,166,147,455,327,CHI
1629653,Devon Dotson,Devon,1610612741,CHI,21.0,11,4,7,0.364,4.6,0.9,0.0,0.2,1.6,1.1,1.0,0.2,2.2,0.0,0.2,0.3,0.2,4.7,479,474,67,419,512,322,510,465,390,11,17,3,533,495,124,19,515,493,CHI
202066,Garrett Temple,Garrett,1610612741,CHI,35.0,56,25,31,0.446,27.3,1.1,0.5,1.5,2.6,9.8,6.7,6.5,27.4,0.5,0.2,2.3,1.0,17.2,180,213,427,329,143,274,392,132,300,420,355,364,139,144,156,429,304,259,CHI
1629750,Javonte Green,Javonte,1610612741,CHI,27.0,41,19,22,0.463,11.6,0.9,0.6,0.7,1.9,4.1,3.1,2.8,10.9,0.1,0.1,1.1,0.8,8.3,310,298,274,309,418,318,351,304,359,123,126,120,422,401,80,136,365,431,CHI
1628374,Lauri Markkanen,Lauri,1610612741,CHI,24.0,51,20,31,0.392,25.8,1.2,1.7,0.9,5.0,10.0,6.2,6.7,27.1,0.3,0.5,1.5,1.9,22.6,226,279,427,394,164,259,97,235,155,436,335,377,144,267,389,218,154,159,CHI
202696,Nikola Vučević,Nikola,1610612741,CHI,30.0,70,26,44,0.371,33.5,1.9,2.7,1.4,9.3,11.9,7.5,9.3,32.7,0.7,0.7,2.0,2.3,46.2,21,201,523,411,37,118,23,141,42,517,420,515,45,101,467,359,106,12,CHI
1630172,Patrick Williams,Patrick,1610612741,CHI,19.0,71,30,41,0.423,27.9,1.2,1.2,0.9,4.3,10.8,7.1,7.6,29.8,0.6,0.7,1.8,1.5,20.1,12,143,515,365,130,247,186,234,179,475,392,434,96,110,459,310,201,202,CHI
1627853,Ryan Arcidiacono,Ryan,1610612741,CHI,27.0,44,20,24,0.455,10.2,0.7,0.2,0.4,0.9,3.1,2.6,2.1,9.8,0.0,0.1,1.1,0.9,7.2,290,279,309,318,434,394,476,396,465,87,96,82,437,495,57,131,357,446,CHI
201152,Thaddeus Young,Thaddeus,1610612741,CHI,33.0,68,30,38,0.441,24.3,1.7,1.9,0.9,10.3,8.3,5.9,5.3,24.9,0.6,0.6,2.2,2.1,29.0,47,143,505,333,187,145,76,231,27,350,315,297,177,128,412,425,127,91,CHI
203107,Tomas Satoransky,Tomas,1610612741,CHI,29.0,58,25,33,0.431,22.5,1.3,0.5,0.8,3.8,7.7,5.4,4.9,23.8,0.2,0.3,1.5,1.6,18.8,157,213,454,348,217,224,398,265,223,328,270,251,195,315,200,233,198,224,CHI
1628972,Troy Brown Jr.,Troy,1610612741,CHI,21.0,34,10,24,0.294,15.4,0.9,0.3,0.8,1.9,5.1,4.0,3.6,14.4,0.2,0.2,1.4,0.6,10.5,360,411,309,461,363,333,451,277,354,164,176,158,381,371,148,211,425,384,CHI
203897,Zach LaVine,Zach,1610612741,CHI,26.0,58,26,32,0.448,35.1,3.8,2.3,3.4,10.1,13.4,9.0,8.6,36.9,0.5,1.2,2.4,4.0,41.0,157,201,437,325,14,14,36,8,33,540,500,485,11,169,531,456,40,25,CHI
