player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,25.0,2,0,2,0.0,42.7,0.0,0.0,0.0,0.0,14.3,0.0,14.3,28.6,0.0,7.1,7.1,0.0,8.6,76,84,62,84,90,30,32,18,50,79,1,110,80,29,124,97,60,104
1630643,Jay Huff,Jay,1610612763,MEM,27.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,84,9,84,124,30,32,18,50,1,1,1,111,29,1,1,60,106
1629723,John Konchar,John,1610612763,MEM,29.0,2,0,2,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,37.5,76,84,62,84,123,30,32,18,50,1,1,128,38,29,1,1,60,56
203484,Kentavious Caldwell-Pope,Kentavious,1610612763,MEM,32.0,2,1,1,0.5,63.5,0.0,0.0,0.0,0.0,0.0,40.0,20.0,60.0,0.0,0.0,10.0,0.0,10.0,76,53,9,44,11,30,32,18,50,1,111,116,29,29,1,107,60,102
1630205,Lamar Stevens,Lamar,1610612763,MEM,27.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,84,9,84,124,30,32,18,50,1,1,1,111,29,1,1,60,106
1628379,Luke Kennard,Luke,1610612763,MEM,28.0,2,0,2,0.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,0.0,0.0,8.3,0.0,20.0,76,84,62,84,82,30,32,18,50,1,1,111,102,29,1,99,60,88
1630583,Santi Aldama,Santi,1610612763,MEM,24.0,2,0,2,0.0,43.4,0.0,0.0,0.0,0.0,12.5,0.0,12.5,25.0,0.0,0.0,6.3,0.0,18.8,76,84,62,84,87,30,32,18,50,73,1,106,91,29,1,95,60,91
1630590,Scotty Pippen Jr.,Scotty,1610612763,MEM,24.0,2,0,2,0.0,51.5,0.0,0.0,0.0,18.2,18.2,0.0,0.0,18.2,0.0,0.0,18.2,9.1,65.5,76,84,62,84,53,30,32,18,14,86,1,1,100,29,1,123,18,15
1631246,Vince Williams Jr.,Vince,1610612763,MEM,24.0,1,0,1,0.0,31.4,0.0,0.0,0.0,0.0,33.3,0.0,0.0,33.3,0.0,0.0,0.0,0.0,20.0,100,84,9,84,112,30,32,18,50,111,1,1,70,29,1,1,60,88
1641744,Zach Edey,Zach,1610612763,MEM,23.0,1,0,1,0.0,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,6.7,100,84,9,84,94,30,32,18,50,1,1,1,111,29,1,130,60,105
