season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2019-20,203463,Ben McLemore,Ben,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,19.7,114.7,111.6,111.6,101.2,102.4,102.4,13.6,9.2,9.2,0.0,0.0,0.0,0.0,0.1,0.047,10.0,10.0,0.5,0.5,0.208,0.218,101.41,102.19,85.16,102.19,0.028,43,3,9,3.0,9.0,0.333,1,853,853,853,1062,586,711,711,595,626,626,468,557,557,1185,855,1185,793,969,1199,1000,1009,754,946,561,545,717,660,660,1273,762,614,762,614,1053,1,19:44,2019,2020
2019-20,201145,Jeff Green,Jeff,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,24.6,99.7,100.0,100.0,115.7,114.3,114.3,-16.0,-14.3,-14.3,0.0,0.0,0.0,0.037,0.053,0.043,0.0,0.0,0.389,0.558,0.218,0.215,95.18,95.61,79.67,95.61,0.125,49,3,9,3.0,9.0,0.333,1,853,853,853,858,1141,1084,1084,1137,1059,1059,1236,1223,1223,1185,855,1185,567,1302,1222,1,1,1114,795,509,561,1288,1239,1239,525,762,614,762,614,1053,1,24:36,2019,2020
2019-20,1626187,Michael Frazier II,Michael,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,4.5,102.8,100.0,100.0,55.4,53.8,53.8,47.5,46.2,46.2,0.333,0.0,50.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.071,0.073,134.83,138.67,115.56,138.67,0.167,13,0,1,0.0,1.0,0.0,1,853,853,853,1552,1018,1084,1084,53,55,55,85,82,82,154,855,32,117,793,386,1,1,1425,1473,1504,1512,12,19,19,295,1425,1462,1425,1462,1425,1,4:30,2019,2020
2019-20,201566,Russell Westbrook,Russell,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,35.9,94.5,96.0,96.0,129.9,130.1,130.1,-35.4,-34.1,-34.1,0.273,2.0,24.0,0.023,0.13,0.061,12.0,12.2,0.308,0.32,0.221,0.224,99.8,98.94,82.45,98.94,0.026,75,4,13,4.0,13.0,0.308,1,853,853,853,331,1290,1245,1245,1457,1472,1472,1511,1502,1502,260,239,421,762,776,1053,1126,1136,1278,1333,491,508,855,939,939,1284,590,358,590,358,1181,1,35:54,2019,2020
2019-20,203998,Bruno Caboclo,Bruno,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,4.5,102.8,100.0,100.0,55.4,53.8,53.8,47.5,46.2,46.2,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.071,0.073,134.83,138.67,115.56,138.67,-0.111,13,0,1,0.0,1.0,0.0,1,853,853,853,1552,1018,1084,1084,53,55,55,85,82,82,1185,855,1185,793,209,386,1,1,1425,1473,1504,1512,12,19,19,1639,1425,1462,1425,1462,1425,1,4:30,2019,2020
2019-20,200782,P.J. Tucker,P.J.,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,29.0,72.4,72.9,72.9,140.0,142.1,142.1,-67.7,-69.2,-69.2,0.143,2.0,15.4,0.053,0.158,0.088,7.7,7.7,0.4,0.4,0.159,0.166,97.14,96.11,80.09,96.11,0.031,59,3,10,3.0,10.0,0.3,1,853,853,853,666,1574,1568,1568,1565,1581,1581,1645,1649,1649,634,239,740,434,601,711,839,852,1083,1203,934,929,1087,1194,1194,1260,762,551,762,551,1186,1,28:58,2019,2020
2019-20,203496,Robert Covington,Robert,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,21.8,94.1,95.5,95.5,135.5,134.0,134.0,-41.5,-38.6,-38.6,0.071,0.0,12.5,0.0,0.167,0.057,0.0,0.0,0.357,0.357,0.146,0.15,100.24,100.11,83.42,100.11,0.0,44,2,7,2.0,7.0,0.286,1,853,853,853,973,1302,1252,1252,1523,1517,1517,1561,1537,1537,970,855,859,793,546,1091,1,1,1183,1276,1057,1053,815,813,813,1382,953,813,953,813,1206,1,21:49,2019,2020
2019-20,203085,Austin Rivers,Austin,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,24.2,103.6,105.6,105.6,94.5,94.3,94.3,9.1,11.2,11.2,0.118,0.0,16.7,0.0,0.136,0.063,0.0,0.0,0.357,0.467,0.169,0.166,107.27,106.31,88.59,106.31,0.043,54,2,7,2.0,7.0,0.286,1,853,853,853,881,988,945,945,388,394,394,577,511,511,753,855,662,793,738,1015,1,1,1183,1082,843,925,248,314,314,1197,953,813,953,813,1206,1,24:09,2019,2020
2019-20,1629598,Chris Clemons,Chris,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,4.5,102.8,100.0,100.0,55.4,53.8,53.8,47.5,46.2,46.2,0.0,0.0,0.0,0.0,0.125,0.063,0.0,0.0,0.6,0.595,0.429,0.431,134.83,138.67,115.56,138.67,0.444,13,2,5,2.0,5.0,0.4,1,853,853,853,1552,1018,1084,1084,53,55,55,85,82,82,1185,855,1185,793,793,1015,1,1,549,679,8,13,12,19,19,15,953,1013,953,1013,913,1,4:30,2019,2020
2019-20,201569,Eric Gordon,Eric,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,29.0,82.6,83.6,83.6,130.9,129.5,129.5,-48.3,-45.9,-45.9,0.063,1.0,11.1,0.0,0.118,0.038,11.1,11.1,0.357,0.357,0.114,0.118,100.97,100.91,84.09,100.91,0.0,61,2,7,2.0,7.0,0.286,1,853,853,853,663,1493,1484,1484,1481,1457,1457,1597,1583,1583,1020,478,930,793,861,1287,1063,1075,1183,1276,1295,1298,753,747,747,1382,953,813,953,813,1206,1,29:01,2019,2020
