player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1629626,Bol Bol,Bol,1610612756,PHX,24.0,43,28,15,0.651,10.9,0.656,0.344,0.637,0.09,0.296,0.121,0.067,0.117,0.547,0.789,0.211,1.0,0.0,0.839,0.161,93,151,0.616,330,221,168,99,425,219,350,150,141,326,301,470,417,169,67,487,1,329,107,454,313,355,34,PHX
203078,Bradley Beal,Bradley,1610612756,PHX,31.0,53,33,20,0.623,33.3,0.68,0.32,0.573,0.129,0.314,0.099,0.113,0.177,0.444,0.442,0.558,0.861,0.139,0.554,0.446,377,735,0.513,278,173,237,135,52,183,386,207,71,308,363,338,122,270,420,134,365,133,425,136,92,107,121,PHX
1631223,David Roddy,David,1610612756,PHX,23.0,65,25,40,0.385,18.1,0.599,0.401,0.551,0.014,0.339,0.151,0.11,0.155,0.536,0.598,0.402,0.979,0.021,0.709,0.291,165,409,0.403,181,247,501,400,276,271,298,230,404,288,206,350,224,176,288,266,196,302,271,289,233,210,438,PHX
1626164,Devin Booker,Devin,1610612756,PHX,27.0,68,43,25,0.632,36.0,0.68,0.32,0.532,0.2,0.248,0.139,0.22,0.114,0.332,0.373,0.627,0.612,0.388,0.43,0.57,642,1305,0.492,148,79,311,118,8,184,385,249,24,374,248,64,427,400,471,83,470,28,507,54,16,17,163,PHX
1629234,Drew Eubanks,Drew,1610612756,PHX,27.0,75,42,33,0.56,15.6,0.988,0.012,0.786,0.005,0.024,0.029,0.19,0.069,0.781,0.805,0.195,1.0,0.0,0.809,0.191,152,253,0.601,76,88,437,250,328,43,526,73,449,486,504,115,508,55,50,504,1,329,147,414,248,279,42,PHX
201569,Eric Gordon,Eric,1610612756,PHX,35.0,68,41,27,0.603,27.8,0.358,0.642,0.331,0.008,0.601,0.109,0.068,0.139,0.323,0.653,0.347,0.933,0.067,0.807,0.193,274,618,0.443,148,97,344,167,132,495,74,463,438,75,336,465,305,411,223,331,292,204,150,411,156,141,315,PHX
1628960,Grayson Allen,Grayson,1610612756,PHX,28.0,75,45,30,0.6,33.5,0.348,0.652,0.266,0.004,0.607,0.142,0.127,0.127,0.262,0.57,0.43,0.912,0.088,0.776,0.224,340,682,0.499,76,66,395,170,45,496,73,504,453,69,236,289,365,464,313,241,318,180,194,367,113,120,153,PHX
202738,Isaiah Thomas,Isaiah,1610612756,PHX,35.0,6,4,2,0.667,3.2,0.6,0.4,0.25,0.0,0.75,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.667,0.333,3,10,0.3,525,482,28,76,548,268,299,511,457,27,518,531,518,475,543,1,1,329,325,224,537,531,536,PHX
1630688,Ish Wainright,Ish,1610612756,PHX,29.0,11,2,9,0.182,5.7,0.167,0.833,0.0,0.0,0.913,0.217,0.087,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,24,0.292,485,511,118,523,509,551,14,554,457,5,65,410,518,551,543,529,1,329,1,535,512,488,540,PHX
1629006,Josh Okogie,Josh,1610612756,PHX,25.0,60,37,23,0.617,16.0,0.544,0.456,0.412,0.007,0.314,0.108,0.274,0.199,0.404,0.632,0.368,0.966,0.034,0.744,0.256,86,206,0.417,215,139,272,148,317,332,237,395,442,309,338,26,79,318,249,304,236,259,227,334,321,312,407,PHX
203994,Jusuf Nurkić,Jusuf,1610612756,PHX,29.0,76,48,28,0.632,27.3,0.856,0.144,0.719,0.012,0.08,0.023,0.201,0.121,0.707,0.651,0.349,1.0,0.0,0.675,0.325,320,627,0.51,61,36,361,119,139,84,485,107,413,467,508,86,407,79,227,327,1,329,317,243,127,138,126,PHX
201142,Kevin Durant,Kevin,1610612756,PHX,35.0,75,44,31,0.587,37.2,0.717,0.283,0.574,0.247,0.248,0.127,0.178,0.138,0.327,0.511,0.489,0.815,0.185,0.579,0.421,751,1436,0.523,76,72,406,195,5,150,419,206,15,373,277,143,309,405,353,201,393,105,403,158,6,8,112,PHX
1629642,Nassir Little,Nassir,1610612756,PHX,24.0,45,28,17,0.622,10.2,0.435,0.565,0.474,0.053,0.414,0.237,0.112,0.217,0.421,0.722,0.278,1.0,0.0,0.825,0.175,57,124,0.46,323,221,199,136,440,430,139,317,232,206,47,341,51,303,149,402,1,329,125,436,372,371,258,PHX
1626220,Royce O'Neale,Royce,1610612756,PHX,31.0,79,38,41,0.481,24.7,0.217,0.783,0.191,0.01,0.77,0.107,0.039,0.186,0.181,0.672,0.328,0.936,0.064,0.864,0.136,214,539,0.397,30,124,507,334,188,543,26,533,431,24,341,508,98,517,200,354,291,207,70,490,197,167,452,PHX
1630240,Saben Lee,Saben,1610612756,PHX,25.0,24,15,9,0.625,7.7,0.709,0.291,0.507,0.0,0.085,0.254,0.408,0.169,0.507,0.5,0.5,1.0,0.0,0.55,0.45,20,55,0.364,416,347,118,128,479,160,409,287,457,464,32,4,159,209,361,172,1,329,428,133,441,437,500,PHX
201152,Thaddeus Young,Thaddeus,1610612756,PHX,36.0,33,12,21,0.364,13.3,0.935,0.065,0.934,0.029,0.022,0.088,0.044,0.182,0.905,0.734,0.266,1.0,0.0,0.738,0.262,65,108,0.602,380,384,253,415,370,65,504,15,326,488,396,504,103,14,130,424,1,329,235,326,359,386,40,PHX
1630177,Theo Maledon,Theo,1610612756,PHX,23.0,17,5,12,0.294,12.5,0.571,0.429,0.508,0.0,0.254,0.136,0.238,0.203,0.508,0.6,0.4,1.0,0.0,0.7,0.3,20,70,0.286,453,466,138,455,386,302,265,285,457,361,257,45,73,207,284,267,1,329,285,272,441,426,543,PHX
1628962,Udoka Azubuike,Udoka,1610612756,PHX,24.0,16,12,4,0.75,7.1,1.0,0.0,0.914,0.0,0.0,0.057,0.086,0.086,0.914,0.563,0.438,0.0,0.0,0.563,0.438,16,23,0.696,461,384,45,34,492,1,541,21,457,498,458,417,498,11,317,235,497,329,414,147,461,492,7,PHX
