close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203497,Rudy Gobert,1610612762,UTA,C,28.0,7,7,0.374,39,73,0.534,0.623,-0.089
1626220,Royce O'Neale,1610612762,UTA,F,27.0,7,7,0.347,21,35,0.6,0.593,0.007
203903,Jordan Clarkson,1610612762,UTA,G,28.0,7,7,0.48,12,24,0.5,0.591,-0.091
204060,Joe Ingles,1610612762,UTA,F-G,32.0,7,7,0.407,14,24,0.583,0.583,0.0
201144,Mike Conley,1610612762,UTA,G,32.0,5,5,0.426,11,23,0.478,0.603,-0.124
1627777,Georges Niang,1610612762,UTA,F,27.0,7,7,0.42,13,21,0.619,0.603,0.016
1629752,Juwan Morgan,1610612762,UTA,F,23.0,7,6,0.526,9,20,0.45,0.592,-0.142
1628378,Donovan Mitchell,1610612762,UTA,G,23.0,7,7,0.239,5,16,0.313,0.588,-0.275
1626144,Emmanuel Mudiay,1610612762,UTA,G,24.0,3,3,0.563,4,9,0.444,0.581,-0.136
1628396,Tony Bradley,1610612762,UTA,C-F,22.0,6,6,0.471,2,8,0.25,0.577,-0.327
1629714,Jarrell Brantley,1610612762,UTA,F,24.0,1,1,0.571,1,4,0.25,0.629,-0.379
1629671,Miye Oni,1610612762,UTA,G-F,22.0,2,2,0.75,0,3,0.0,0.508,-0.508
1629730,Rayjon Tucker,1610612762,UTA,G,22.0,1,1,0.25,0,1,0.0,0.479,-0.479
