close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203083,Andre Drummond,1610612765,DET,C,22.0,81,81,0.63,4.62,8.64,0.534,0.555,-0.02
203382,Aron Baynes,1610612765,DET,C-F,29.0,80,78,0.685,2.63,5.11,0.513,0.545,-0.031
202699,Tobias Harris,1610612765,DET,F,23.0,75,73,0.404,2.49,4.49,0.555,0.55,0.005
202704,Reggie Jackson,1610612765,DET,G,26.0,79,77,0.374,2.63,4.16,0.632,0.538,0.095
202694,Marcus Morris Sr.,1610612765,DET,F,26.0,80,79,0.351,2.05,3.64,0.564,0.546,0.017
201229,Anthony Tolliver,1610612765,DET,F,31.0,69,64,0.462,1.62,3.17,0.511,0.549,-0.038
203484,Kentavious Caldwell-Pope,1610612765,DET,G,23.0,76,69,0.284,1.5,2.89,0.518,0.542,-0.024
1626169,Stanley Johnson,1610612765,DET,F,20.0,72,63,0.329,1.18,2.18,0.541,0.543,-0.001
201202,Joel Anthony,1610612765,DET,C,33.0,17,14,0.712,1.29,2.18,0.595,0.526,0.069
2581,Steve Blake,1610612765,DET,G,36.0,58,47,0.263,0.98,1.72,0.57,0.531,0.039
203493,Reggie Bullock Jr.,1610612765,DET,F,25.0,28,17,0.318,0.96,1.5,0.643,0.549,0.094
201975,Jodie Meeks,1610612765,DET,G,28.0,3,1,0.211,0.67,1.33,0.5,0.52,-0.02
203485,Lorenzo Brown,1610612765,DET,G,25.0,8,6,0.5,0.75,1.13,0.667,0.537,0.13
203946,Cameron Bairstow,1610612765,DET,F-C,25.0,15,9,0.364,0.33,1.07,0.313,0.546,-0.233
1626199,Darrun Hilliard,1610612765,DET,F,23.0,27,17,0.291,0.52,0.93,0.56,0.518,0.042
