season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42024,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.733,17,0.082,1.269,0.652,0.131,0.069,0.131,0.025,0.644,0.652,160,203,86,132,46
42024,1610612754,IND,Indiana Pacers,Cut,Offensive,0.8,17,0.067,1.347,0.657,0.226,0.032,0.218,0.056,0.685,0.657,124,167,65,99,34
42024,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.4,14,0.087,1.19,0.581,0.175,0.015,0.175,0.044,0.599,0.581,137,163,68,117,49
42024,1610612752,NYK,New York Knicks,Cut,Offensive,0.6,18,0.057,1.219,0.608,0.149,0.026,0.149,0.026,0.632,0.608,114,139,59,97,38
42024,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.2,12,0.084,1.101,0.538,0.138,0.046,0.128,0.018,0.56,0.538,109,120,49,91,42
42024,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.267,15,0.058,1.116,0.638,0.158,0.137,0.147,0.021,0.558,0.638,95,106,44,69,25
42024,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.867,9,0.072,1.347,0.643,0.194,0.056,0.181,0.028,0.667,0.643,72,97,36,56,20
42024,1610612738,BOS,Boston Celtics,Cut,Offensive,1.0,11,0.046,1.472,0.714,0.245,0.075,0.226,0.113,0.698,0.714,53,78,30,42,12
42024,1610612745,HOU,Houston Rockets,Cut,Offensive,0.067,7,0.099,0.973,0.524,0.133,0.027,0.133,0.0,0.507,0.524,75,73,33,63,30
42024,1610612746,LAC,LA Clippers,Cut,Offensive,0.333,7,0.079,1.138,0.54,0.155,0.017,0.155,0.034,0.569,0.54,58,66,27,50,23
42024,1610612765,DET,Detroit Pistons,Cut,Offensive,0.667,6,0.075,1.22,0.675,0.16,0.1,0.16,0.06,0.64,0.675,50,61,27,40,13
42024,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.933,5,0.069,1.421,0.697,0.184,0.026,0.184,0.079,0.711,0.697,38,54,23,33,10
42024,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.533,4,0.063,1.207,0.682,0.138,0.103,0.103,0.0,0.621,0.682,29,35,15,22,7
42024,1610612753,ORL,Orlando Magic,Cut,Offensive,0.467,5,0.048,1.2,0.65,0.2,0.08,0.2,0.08,0.64,0.65,25,30,13,20,7
42024,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.133,5,0.053,1.0,0.458,0.148,0.037,0.148,0.074,0.481,0.458,27,27,11,24,13
42024,1610612748,MIA,Miami Heat,Cut,Offensive,0.0,4,0.048,0.9,0.563,0.0,0.2,0.0,0.0,0.45,0.563,20,18,9,16,7
