team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,82,36,46,0.439,47.6,42.3,90.9,0.465,13.5,37.1,0.364,18.2,22.9,0.797,12.3,31.6,43.9,26.1,13.3,7.4,4.4,5.5,18.3,19.1,116.4,-2.1,1,21,21,21,25,16,5,21,9,10,17,9,9,8,3,25,13,18,13,18,26,22,8,10,12,21,ATLANTA HAWKS
1610612738,Boston Celtics,82,64,18,0.78,49.0,44.5,91.4,0.487,16.7,43.0,0.388,16.5,20.4,0.807,10.8,36.1,47.0,27.3,12.1,6.9,6.7,3.8,16.4,17.5,122.2,11.5,1,1,1,1,10,3,2,8,1,1,2,18,24,7,12,1,2,9,1,26,1,1,2,28,1,1,BOSTON CELTICS
1610612751,Brooklyn Nets,82,32,50,0.39,49.2,41.4,90.8,0.456,13.5,37.4,0.362,16.1,21.3,0.756,11.7,33.2,44.9,26.1,13.4,6.9,5.3,5.1,18.8,18.6,112.4,-2.9,1,22,22,22,6,23,8,28,8,8,19,22,18,28,6,14,7,19,14,25,13,17,16,19,23,22,BROOKLYN NETS
1610612766,Charlotte Hornets,82,21,61,0.256,49.0,40.8,88.6,0.46,12.3,34.6,0.355,14.8,18.8,0.786,9.5,31.5,41.0,25.3,14.0,7.0,4.6,4.9,18.3,17.8,108.6,-10.4,1,27,27,27,9,27,18,26,21,15,21,30,30,11,26,27,28,24,21,22,23,12,9,26,28,30,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,39,43,0.476,49.5,42.7,90.9,0.47,11.6,32.6,0.358,16.9,21.4,0.791,11.3,33.1,44.5,25.4,12.4,7.9,4.9,5.0,19.1,19.0,114.0,-1.5,1,20,20,20,3,12,6,18,25,26,20,15,17,10,8,15,9,22,3,8,18,15,19,13,19,20,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,48,34,0.585,49.2,42.5,88.7,0.479,13.8,37.5,0.367,15.9,20.8,0.765,10.0,34.0,44.1,28.5,13.8,7.5,4.7,5.1,17.8,19.1,114.7,2.5,1,11,11,11,7,15,17,12,6,7,15,23,22,22,21,8,12,5,19,16,19,18,5,11,16,13,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,50,32,0.61,47.7,42.8,89.0,0.481,14.5,39.2,0.369,16.9,22.3,0.758,9.6,33.0,42.6,25.5,12.4,6.8,4.9,4.0,18.2,20.2,117.0,2.2,1,6,6,6,24,10,15,11,3,2,13,16,14,27,23,18,24,21,4,27,16,2,7,2,8,14,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,57,25,0.695,49.3,45.1,91.0,0.496,12.0,32.0,0.374,15.5,20.4,0.762,11.0,34.5,45.6,30.2,13.0,7.3,5.7,4.9,18.6,18.3,117.8,5.4,1,2,2,2,5,2,3,4,24,27,10,26,25,25,11,3,4,1,9,20,9,14,15,20,5,4,DENVER NUGGETS
1610612765,Detroit Pistons,82,14,68,0.171,47.8,40.5,87.5,0.463,11.0,31.5,0.348,16.9,21.5,0.785,10.4,32.6,43.0,25.3,15.1,6.4,4.6,5.9,20.4,17.6,109.0,-9.0,1,30,30,30,22,28,25,24,30,29,26,17,15,12,17,21,23,25,27,30,22,26,27,27,27,28,DETROIT PISTONS
1610612744,Golden State Warriors,82,46,36,0.561,48.0,43.4,91.0,0.477,14.7,38.6,0.38,15.5,19.9,0.78,12.1,34.3,46.4,29.1,14.2,6.9,4.6,4.9,19.3,17.8,116.9,2.6,1,16,16,16,20,5,4,13,2,4,7,25,27,17,5,5,3,4,22,24,24,13,22,25,9,12,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,41,41,0.5,48.1,41.5,90.4,0.459,12.6,35.9,0.352,18.0,23.2,0.773,11.4,33.8,45.2,24.7,12.7,7.7,4.5,5.8,20.6,19.5,113.7,1.1,1,19,19,19,18,22,12,27,17,12,23,11,7,20,7,12,5,29,7,10,25,24,29,6,20,18,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,47,35,0.573,47.0,46.0,90.6,0.507,12.9,34.5,0.374,15.7,20.1,0.782,9.9,30.7,40.6,30.1,12.6,7.5,5.7,5.2,20.9,17.9,120.5,3.0,1,12,12,12,29,1,11,1,12,16,9,24,26,13,22,29,29,2,6,15,8,20,30,24,2,10,INDIANA PACERS
1610612746,LA Clippers,82,51,31,0.622,49.0,43.2,88.4,0.489,12.9,33.8,0.381,18.6,22.6,0.825,10.2,33.6,43.8,26.1,13.4,8.0,5.1,4.8,18.9,19.1,117.9,3.3,1,5,5,5,11,6,21,6,13,18,6,4,12,3,18,13,15,20,15,7,14,10,17,9,4,7,LA CLIPPERS
1610612747,Los Angeles Lakers,82,47,35,0.573,47.3,42.7,85.6,0.499,11.6,30.7,0.377,18.5,23.6,0.782,8.1,34.1,42.1,27.9,13.7,7.2,5.4,4.7,15.3,19.3,115.4,0.6,1,12,12,12,27,11,30,2,27,30,8,7,3,15,30,7,26,8,17,21,11,8,1,8,15,19,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,82,27,55,0.329,48.7,38.7,88.9,0.435,13.2,38.1,0.346,16.2,21.2,0.764,11.0,32.0,43.0,24.9,15.2,8.3,6.2,6.6,19.2,18.9,106.8,-7.1,1,24,24,24,14,30,16,30,10,5,29,21,19,23,10,24,22,28,28,5,4,30,21,15,30,26,MEMPHIS GRIZZLIES
1610612748,Miami Heat,82,46,36,0.561,49.5,41.0,88.1,0.465,12.8,34.7,0.37,18.5,22.6,0.818,9.6,33.9,43.5,26.5,13.0,7.7,3.5,4.9,17.7,19.4,113.3,1.8,1,16,16,16,2,25,23,22,15,14,12,6,11,5,24,10,18,16,10,12,30,11,4,7,21,16,MIAMI HEAT
1610612749,Milwaukee Bucks,82,49,33,0.598,47.8,42.7,87.5,0.487,14.0,37.6,0.373,18.3,23.6,0.774,9.3,34.4,43.7,26.2,12.8,6.7,5.0,4.2,19.0,19.0,117.6,2.6,1,8,8,8,23,14,26,7,5,6,11,8,4,19,27,4,16,17,8,28,15,3,18,14,6,11,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,82,56,26,0.683,49.0,41.9,86.3,0.485,12.8,33.2,0.387,18.1,23.3,0.777,9.5,34.7,44.3,27.0,14.4,8.0,6.2,4.6,19.1,20.2,114.6,6.5,1,4,4,4,12,19,29,10,14,22,3,10,6,18,25,2,11,13,23,6,5,7,20,3,17,3,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,82,49,33,0.598,48.6,43.0,88.4,0.486,12.6,33.0,0.383,17.8,23.1,0.771,10.5,34.0,44.5,27.3,13.2,8.4,4.7,5.2,18.6,18.6,116.5,4.5,1,8,8,8,15,8,20,9,18,23,4,12,8,21,16,9,8,10,12,2,21,19,14,17,11,6,NEW ORLEANS PELICANS
1610612752,New York Knicks,82,50,32,0.61,50.1,42.9,92.2,0.465,13.7,37.2,0.369,17.7,22.7,0.78,13.2,33.8,47.0,25.3,13.8,7.8,4.3,5.5,18.4,19.9,117.3,4.8,1,6,6,6,1,9,1,20,7,9,14,13,10,16,1,11,1,23,18,9,28,21,11,4,7,5,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,82,57,25,0.695,47.6,43.9,88.0,0.499,13.1,33.7,0.389,17.4,21.1,0.825,8.7,32.7,41.4,26.7,12.5,8.3,6.5,5.0,18.6,18.6,118.3,7.3,1,2,2,2,26,4,24,3,11,20,1,14,20,4,29,20,27,15,5,4,2,16,13,18,3,2,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,82,47,35,0.573,49.3,41.4,86.8,0.476,11.3,32.0,0.352,18.9,25.0,0.759,10.7,32.5,43.2,25.2,15.0,8.3,5.3,4.7,20.2,21.3,112.9,2.1,1,12,12,12,4,24,27,15,29,28,24,3,1,26,15,22,20,27,26,3,12,9,25,1,22,15,ORLANDO MAGIC
1610612755,Philadelphia 76ers,82,47,35,0.573,48.9,42.1,90.6,0.464,12.3,33.8,0.363,19.7,23.9,0.826,11.2,32.3,43.5,25.2,12.2,8.6,6.1,6.2,20.6,18.8,116.2,3.1,1,12,12,12,13,17,10,23,22,19,18,1,2,2,9,23,17,26,2,1,6,27,28,16,14,8,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,82,49,33,0.598,48.5,42.7,86.6,0.493,12.5,32.7,0.382,19.0,23.5,0.808,10.2,34.1,44.3,27.2,15.0,7.5,6.0,4.6,18.1,19.8,116.8,3.1,1,8,8,8,16,13,28,5,19,25,5,2,5,6,19,6,10,11,25,17,7,6,6,5,10,9,PHOENIX SUNS
1610612757,Portland Trail Blazers,82,21,61,0.256,49.1,39.8,90.8,0.439,11.6,33.6,0.345,16.4,20.7,0.791,12.8,30.5,43.3,23.4,15.4,7.7,4.4,6.5,20.4,18.1,107.6,-9.1,1,27,27,27,8,29,7,29,26,21,30,19,23,9,2,30,19,30,29,11,27,29,26,22,29,29,PORTLAND TRAIL BLAZERS
1610612758,Sacramento Kings,82,46,36,0.561,48.3,43.2,90.6,0.477,14.3,39.1,0.366,15.5,20.8,0.745,10.8,33.1,43.8,28.3,13.1,7.6,4.2,4.5,19.8,18.3,116.2,1.7,1,16,16,16,17,7,9,14,4,3,16,27,21,30,14,16,14,7,11,14,29,4,24,21,13,17,SACRAMENTO KINGS
