season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2024-25,1610612754,22400063,2024-10-23,IND,DET,1610612765,1,115,109,W
2024-25,1610612754,22400081,2024-10-25,IND,NYK,1610612752,2,98,123,L
2024-25,1610612754,22400097,2024-10-27,PHI,IND,1610612755,3,114,118,L
2024-25,1610612754,22400102,2024-10-28,IND,ORL,1610612753,4,115,119,L
2024-25,1610612754,22400119,2024-10-30,BOS,IND,1610612738,5,135,132,W
2024-25,1610612754,22400138,2024-11-01,IND,NOP,1610612740,6,118,125,L
2024-25,1610612754,22400165,2024-11-04,IND,DAL,1610612742,7,134,127,W
2024-25,1610612754,22400170,2024-11-06,ORL,IND,1610612753,8,118,111,W
2024-25,1610612754,22400184,2024-11-08,IND,CHA,1610612766,9,83,103,L
2024-25,1610612754,22400203,2024-11-10,NYK,IND,1610612752,10,132,121,W
2024-25,1610612754,22400217,2024-11-13,IND,ORL,1610612753,11,90,94,L
2024-25,1610612754,22400009,2024-11-15,MIA,IND,1610612748,12,111,124,L
2024-25,1610612754,22400235,2024-11-17,MIA,IND,1610612748,13,119,110,W
2024-25,1610612754,22400247,2024-11-18,IND,TOR,1610612761,14,119,130,L
2024-25,1610612754,22400254,2024-11-20,IND,HOU,1610612745,15,113,130,L
2024-25,1610612754,22400029,2024-11-22,IND,MIL,1610612749,16,117,129,L
2024-25,1610612754,22400272,2024-11-24,WAS,IND,1610612764,17,115,103,W
2024-25,1610612754,22400279,2024-11-25,NOP,IND,1610612740,18,114,110,W
2024-25,1610612754,22400288,2024-11-27,POR,IND,1610612757,19,121,114,W
2024-25,1610612754,22400045,2024-11-29,DET,IND,1610612765,20,106,130,L
2024-25,1610612754,22400306,2024-12-01,IND,MEM,1610612763,21,121,136,L
2024-25,1610612754,22400054,2024-12-03,IND,TOR,1610612761,22,111,122,L
2024-25,1610612754,22400320,2024-12-04,IND,BKN,1610612751,23,90,99,L
2024-25,1610612754,22400336,2024-12-06,IND,CHI,1610612741,24,132,123,W
2024-25,1610612754,22400349,2024-12-08,CHA,IND,1610612766,25,109,113,L
2024-25,1610612754,22401209,2024-12-13,IND,PHI,1610612755,26,121,107,W
2024-25,1610612754,22401216,2024-12-15,NOP,IND,1610612740,27,119,104,W
2024-25,1610612754,22400369,2024-12-19,IND,PHX,1610612756,28,120,111,W
2024-25,1610612754,22400389,2024-12-22,IND,SAC,1610612758,29,122,95,W
2024-25,1610612754,22400403,2024-12-23,IND,GSW,1610612744,30,111,105,W
2024-25,1610612754,22400410,2024-12-26,OKC,IND,1610612760,31,114,120,L
2024-25,1610612754,22400420,2024-12-27,IND,BOS,1610612738,32,105,142,L
2024-25,1610612754,22400437,2024-12-29,IND,BOS,1610612738,33,123,114,W
2024-25,1610612754,22400450,2024-12-31,MIL,IND,1610612749,34,112,120,L
2024-25,1610612754,22400463,2025-01-02,IND,MIA,1610612748,35,128,115,W
2024-25,1610612754,22400480,2025-01-04,PHX,IND,1610612756,36,126,108,W
2024-25,1610612754,22400495,2025-01-06,IND,BKN,1610612751,37,113,99,W
2024-25,1610612754,22400510,2025-01-08,CHI,IND,1610612741,38,129,113,W
2024-25,1610612754,22400525,2025-01-10,GSW,IND,1610612744,39,108,96,W
2024-25,1610612754,22400543,2025-01-12,IND,CLE,1610612739,40,108,93,W
2024-25,1610612754,22400554,2025-01-14,CLE,IND,1610612739,41,117,127,L
2024-25,1610612754,22400572,2025-01-16,IND,DET,1610612765,42,111,100,W
2024-25,1610612754,22400588,2025-01-18,PHI,IND,1610612755,43,115,102,W
2024-25,1610612754,22400621,2025-01-23,IND,SAS,1610612759,44,110,140,L
2024-25,1610612754,22400633,2025-01-25,IND,SAS,1610612759,45,136,98,W
2024-25,1610612754,22400664,2025-01-29,DET,IND,1610612765,46,133,119,W
2024-25,1610612754,22400686,2025-02-01,ATL,IND,1610612737,47,132,127,W
2024-25,1610612754,22400707,2025-02-03,IND,UTA,1610612762,48,112,111,W
2024-25,1610612754,22400716,2025-02-04,IND,POR,1610612757,49,89,112,L
2024-25,1610612754,22400733,2025-02-06,IND,LAC,1610612746,50,119,112,W
