season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2022-23,1610612765,22200003,2022-10-19,ORL,DET,ORL,1610612753,1,113,109,W,4
2022-23,1610612765,22200023,2022-10-21,DET,NYK,NYK,1610612752,2,106,130,L,-24
2022-23,1610612765,22200029,2022-10-22,DET,IND,IND,1610612754,3,115,124,L,-9
2022-23,1610612765,22200052,2022-10-25,DET,WAS,WAS,1610612764,4,99,120,L,-21
2022-23,1610612765,22200057,2022-10-26,ATL,DET,ATL,1610612737,5,113,118,L,-5
2022-23,1610612765,22200070,2022-10-28,ATL,DET,ATL,1610612737,6,112,136,L,-24
2022-23,1610612765,22200091,2022-10-30,GSW,DET,GSW,1610612744,7,128,114,W,14
2022-23,1610612765,22200100,2022-10-31,DET,MIL,MIL,1610612749,8,108,110,L,-2
2022-23,1610612765,22200113,2022-11-02,DET,MIL,MIL,1610612749,9,91,116,L,-25
2022-23,1610612765,22200120,2022-11-04,CLE,DET,CLE,1610612739,10,88,112,L,-24
2022-23,1610612765,22200146,2022-11-07,OKC,DET,OKC,1610612760,11,112,103,W,9
2022-23,1610612765,22200163,2022-11-09,DET,BOS,BOS,1610612738,12,112,128,L,-16
2022-23,1610612765,22200178,2022-11-11,DET,NYK,NYK,1610612752,13,112,121,L,-9
2022-23,1610612765,22200186,2022-11-12,BOS,DET,BOS,1610612738,14,108,117,L,-9
2022-23,1610612765,22200199,2022-11-14,TOR,DET,TOR,1610612761,15,111,115,L,-4
2022-23,1610612765,22200223,2022-11-17,DET,LAC,LAC,1610612746,16,91,96,L,-5
2022-23,1610612765,22200234,2022-11-18,DET,LAL,LAL,1610612747,17,121,128,L,-7
2022-23,1610612765,22200242,2022-11-20,DET,SAC,SAC,1610612758,18,129,137,L,-8
2022-23,1610612765,22200258,2022-11-22,DET,DEN,DEN,1610612743,19,110,108,W,2
2022-23,1610612765,22200270,2022-11-23,DET,UTA,UTA,1610612762,20,125,116,W,9
2022-23,1610612765,22200283,2022-11-25,DET,PHX,PHX,1610612756,21,102,108,L,-6
2022-23,1610612765,22200295,2022-11-27,CLE,DET,CLE,1610612739,22,94,102,L,-8
2022-23,1610612765,22200309,2022-11-29,NYK,DET,NYK,1610612752,23,110,140,L,-30
2022-23,1610612765,22200325,2022-12-01,DAL,DET,DAL,1610612742,24,131,125,W,6
2022-23,1610612765,22200347,2022-12-04,MEM,DET,MEM,1610612763,25,112,122,L,-10
2022-23,1610612765,22200361,2022-12-06,DET,MIA,MIA,1610612748,26,116,96,W,20
2022-23,1610612765,22200371,2022-12-07,DET,NOP,NOP,1610612740,27,98,104,L,-6
2022-23,1610612765,22200383,2022-12-09,DET,MEM,MEM,1610612763,28,103,114,L,-11
2022-23,1610612765,22200396,2022-12-11,LAL,DET,LAL,1610612747,29,117,124,L,-7
2022-23,1610612765,22200414,2022-12-14,DET,CHA,CHA,1610612766,30,141,134,W,7
2022-23,1610612765,22200429,2022-12-16,SAC,DET,SAC,1610612758,31,113,122,L,-9
2022-23,1610612765,22200447,2022-12-18,BKN,DET,BKN,1610612751,32,121,124,L,-3
2022-23,1610612765,22200461,2022-12-20,UTA,DET,UTA,1610612762,33,111,126,L,-15
2022-23,1610612765,22200467,2022-12-21,DET,PHI,PHI,1610612755,34,93,113,L,-20
2022-23,1610612765,22200481,2022-12-23,DET,ATL,ATL,1610612737,35,105,130,L,-25
2022-23,1610612765,22200499,2022-12-26,LAC,DET,LAC,1610612746,36,131,142,L,-11
2022-23,1610612765,22200515,2022-12-28,ORL,DET,ORL,1610612753,37,121,101,W,20
2022-23,1610612765,22200532,2022-12-30,DET,CHI,CHI,1610612741,38,118,132,L,-14
2022-23,1610612765,22200544,2022-12-31,DET,MIN,MIN,1610612750,39,116,104,W,12
2022-23,1610612765,22200559,2023-01-02,DET,POR,POR,1610612757,40,106,135,L,-29
2022-23,1610612765,22200573,2023-01-04,DET,GSW,GSW,1610612744,41,122,119,W,3
2022-23,1610612765,22200585,2023-01-06,DET,SAS,SAS,1610612759,42,109,121,L,-12
2022-23,1610612765,22200596,2023-01-08,PHI,DET,PHI,1610612755,43,111,123,L,-12
2022-23,1610612765,22200612,2023-01-10,DET,PHI,PHI,1610612755,44,116,147,L,-31
2022-23,1610612765,22200618,2023-01-11,MIN,DET,MIN,1610612750,45,135,118,W,17
2022-23,1610612765,22200632,2023-01-13,NOP,DET,NOP,1610612740,46,110,116,L,-6
2022-23,1610612765,22200648,2023-01-15,NYK,DET,NYK,1610612752,47,104,117,L,-13
2022-23,1610612765,22200678,2023-01-19,CHI,DET,CHI,1610612741,48,108,126,L,-18
2022-23,1610612765,22200706,2023-01-23,MIL,DET,MIL,1610612749,49,130,150,L,-20
2022-23,1610612765,22200731,2023-01-26,DET,BKN,BKN,1610612751,50,130,122,W,8
2022-23,1610612765,22200743,2023-01-28,HOU,DET,HOU,1610612745,51,114,117,L,-3
2022-23,1610612765,22200761,2023-01-30,DET,DAL,DAL,1610612742,52,105,111,L,-6
2022-23,1610612765,22200785,2023-02-03,CHA,DET,CHA,1610612766,53,118,112,W,6
2022-23,1610612765,22200794,2023-02-04,PHX,DET,PHX,1610612756,54,100,116,L,-16
2022-23,1610612765,22200808,2023-02-06,BOS,DET,BOS,1610612738,55,99,111,L,-12
2022-23,1610612765,22200822,2023-02-08,DET,CLE,CLE,1610612739,56,85,113,L,-28
2022-23,1610612765,22200835,2023-02-10,SAS,DET,SAS,1610612759,57,138,131,W,7
2022-23,1610612765,22200856,2023-02-12,DET,TOR,TOR,1610612761,58,118,119,L,-1
2022-23,1610612765,22200877,2023-02-15,DET,BOS,BOS,1610612738,59,109,127,L,-18
2022-23,1610612765,22200888,2023-02-23,DET,ORL,ORL,1610612753,60,106,108,L,-2
2022-23,1610612765,22200903,2023-02-25,TOR,DET,TOR,1610612761,61,91,95,L,-4
2022-23,1610612765,22200919,2023-02-27,DET,CHA,CHA,1610612766,62,106,117,L,-11
2022-23,1610612765,22200934,2023-03-01,CHI,DET,CHI,1610612741,63,115,117,L,-2
2022-23,1610612765,22200957,2023-03-04,DET,CLE,CLE,1610612739,64,90,114,L,-24
2022-23,1610612765,22200977,2023-03-06,POR,DET,POR,1610612757,65,104,110,L,-6
2022-23,1610612765,22200769,2023-03-07,WAS,DET,WAS,1610612764,66,117,119,L,-2
2022-23,1610612765,22200992,2023-03-09,CHA,DET,CHA,1610612766,67,103,113,L,-10
2022-23,1610612765,22201006,2023-03-11,IND,DET,IND,1610612754,68,115,121,L,-6
2022-23,1610612765,22201020,2023-03-13,IND,DET,IND,1610612754,69,117,97,W,20
2022-23,1610612765,22201028,2023-03-14,DET,WAS,WAS,1610612764,70,97,117,L,-20
2022-23,1610612765,22201042,2023-03-16,DEN,DET,DEN,1610612743,71,100,119,L,-19
2022-23,1610612765,22201066,2023-03-19,MIA,DET,MIA,1610612748,72,100,112,L,-12
2022-23,1610612765,22201078,2023-03-21,DET,ATL,ATL,1610612737,73,107,129,L,-22
2022-23,1610612765,22201099,2023-03-24,DET,TOR,TOR,1610612761,74,97,118,L,-21
2022-23,1610612765,22201122,2023-03-27,MIL,DET,MIL,1610612749,75,117,126,L,-9
2022-23,1610612765,22201142,2023-03-29,DET,OKC,OKC,1610612760,76,106,107,L,-1
2022-23,1610612765,22201155,2023-03-31,DET,HOU,HOU,1610612745,77,115,121,L,-6
2022-23,1610612765,22201169,2023-04-02,DET,ORL,ORL,1610612753,78,102,128,L,-26
2022-23,1610612765,22201177,2023-04-04,MIA,DET,MIA,1610612748,79,105,118,L,-13
2022-23,1610612765,22201189,2023-04-05,BKN,DET,BKN,1610612751,80,108,123,L,-15
2022-23,1610612765,22201203,2023-04-07,DET,IND,IND,1610612754,81,122,115,W,7
2022-23,1610612765,22201223,2023-04-09,DET,CHI,CHI,1610612741,82,81,103,L,-22
