group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,203085,Austin Rivers,,1610612746,LAC,25.0,31,14,17,0.452,50.3,1.2,3.5,0.0,6.9,12.1,13.9,9.8,47.4,1.2,0.6,5.2,2.9,40.1,87,108,373,267,70,214,102,179,147,219,278,334,75,134,273,237,249,158
,202340,Avery Bradley,,1610612746,LAC,27.0,25,10,15,0.4,49.3,1.8,2.3,1.2,5.8,13.5,17.5,6.4,44.4,0.6,1.8,5.8,1.8,31.9,143,167,345,299,97,182,151,141,173,258,362,236,102,196,363,274,303,246
,1626246,Boban Marjanović,,1610612746,LAC,29.0,3,2,1,0.667,36.7,28.6,0.0,0.0,28.6,0.0,0.0,0.0,28.6,0.0,0.0,0.0,14.3,57.1,360,329,27,57,395,2,236,179,5,1,1,1,338,228,1,1,12,51
,203710,C.J. Williams,,1610612746,LAC,28.0,11,8,3,0.727,39.9,0.0,13.5,0.0,10.8,16.2,5.4,5.4,27.0,2.7,0.0,2.7,5.4,39.5,264,216,114,39,375,233,4,179,88,334,104,194,352,59,1,105,149,171
,201568,Danilo Gallinari,,1610612746,LAC,29.0,8,4,4,0.5,55.7,0.0,0.0,5.3,0.0,10.5,2.6,13.2,42.1,0.0,0.0,2.6,7.9,33.7,294,288,141,198,19,233,236,28,300,173,87,389,146,228,1,104,74,225
,201599,DeAndre Jordan,,1610612746,LAC,29.0,36,18,18,0.5,50.8,1.5,5.4,0.0,6.9,10.8,13.8,8.4,40.4,2.5,2.0,4.4,9.4,50.5,50,60,386,198,61,195,46,179,148,182,274,302,172,66,383,193,46,83
,203966,Jamil Wilson,,1610612746,LAC,27.0,5,1,4,0.2,61.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,40.0,0.0,0.0,10.0,0.0,6.0,335,354,141,388,12,233,236,179,300,1,437,406,176,228,1,391,332,397
,1628393,Jawun Evans,,1610612746,LAC,21.0,6,4,2,0.667,37.7,3.4,0.0,3.4,0.0,17.2,13.8,17.2,13.8,0.0,0.0,3.4,6.9,17.9,317,288,75,57,390,95,236,51,300,349,274,420,397,228,1,132,100,361
,101150,Lou Williams,,1610612746,LAC,31.0,41,21,20,0.512,46.1,2.4,1.2,0.8,12.6,8.7,9.8,7.5,39.4,0.0,0.8,5.9,7.1,47.3,17,33,415,195,206,146,212,164,61,138,175,278,195,228,300,279,95,104
,1628462,Milos Teodosic,,1610612746,LAC,31.0,16,8,8,0.5,43.9,0.0,3.1,3.1,0.0,9.2,4.1,2.0,36.7,0.0,0.0,4.1,3.1,29.2,233,216,212,198,292,233,115,63,300,144,94,119,233,228,1,173,239,277
,1626149,Montrezl Harrell,,1610612746,LAC,24.0,9,5,4,0.556,42.0,1.4,4.3,5.7,14.3,12.9,5.7,5.7,37.1,1.4,0.0,4.3,8.6,39.9,284,268,141,151,343,198,72,22,43,237,106,208,223,114,1,185,58,164
,201976,Patrick Beverley,,1610612746,LAC,29.0,3,1,2,0.333,50.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,8.0,4.0,50.4,360,354,75,342,78,233,236,179,300,213,1,1,393,228,1,361,202,84
,1626155,Sam Dekker,,1610612746,LAC,24.0,4,4,0,1.0,38.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,8.0,27.6,348,288,1,1,385,233,236,179,300,1,1,291,368,228,1,1,71,290
,1628414,Sindarius Thornwell,,1610612746,LAC,23.0,23,9,14,0.391,43.7,1.9,0.0,0.0,0.0,23.1,25.0,5.8,42.3,1.9,0.0,11.5,1.9,23.8,165,182,319,308,304,167,236,179,300,415,419,211,141,92,1,420,296,323
,202699,Tobias Harris,,1610612746,LAC,25.0,42,19,23,0.452,50.1,2.7,1.9,1.9,9.3,15.6,13.6,6.6,45.9,0.0,2.3,3.1,1.9,36.2,14,53,436,266,76,127,167,102,110,318,271,241,92,228,404,122,295,196
,1627820,Tyrone Wallace,,1610612746,LAC,24.0,10,7,3,0.7,37.8,5.3,0.0,5.3,5.3,5.3,18.4,5.3,15.8,0.0,2.6,10.5,0.0,10.5,277,233,114,50,389,44,236,28,187,95,374,189,394,228,412,405,332,389
,202325,Wesley Johnson,,1610612746,LAC,30.0,23,13,10,0.565,41.9,8.1,0.0,1.8,3.6,5.4,13.5,4.5,32.4,1.8,0.0,6.3,1.8,33.1,165,122,254,143,346,17,236,109,240,97,266,166,300,95,1,301,300,232
