close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
200746,LaMarcus Aldridge,1610612759,SAS,F,32.0,75,75,0.434,3.49,7.07,0.494,0.572,-0.078
2200,Pau Gasol,1610612759,SAS,C,37.0,77,75,0.481,3.03,6.12,0.495,0.566,-0.072
201980,Danny Green,1610612759,SAS,G-F,31.0,70,70,0.483,2.96,5.33,0.555,0.564,-0.009
1627749,Dejounte Murray,1610612759,SAS,G,21.0,79,76,0.478,2.24,4.13,0.543,0.564,-0.021
200752,Rudy Gay,1610612759,SAS,F,31.0,57,57,0.475,2.14,3.84,0.557,0.567,-0.01
203937,Kyle Anderson,1610612759,SAS,F,24.0,74,69,0.468,2.08,3.72,0.56,0.578,-0.018
202695,Kawhi Leonard,1610612759,SAS,F,27.0,9,8,0.464,2.11,3.56,0.594,0.562,0.032
202722,Dāvis Bertāns,1610612759,SAS,C-F,25.0,68,60,0.498,1.78,3.5,0.508,0.564,-0.055
201988,Patty Mills,1610612759,SAS,G,29.0,82,80,0.42,1.94,3.3,0.587,0.559,0.027
203530,Joffrey Lauvergne,1610612759,SAS,C,26.0,49,43,0.542,1.84,2.8,0.657,0.585,0.072
1627854,Bryn Forbes,1610612759,SAS,G,24.0,78,67,0.404,1.53,2.47,0.617,0.551,0.065
1938,Manu Ginobili,1610612759,SAS,G,40.0,63,58,0.467,1.27,2.4,0.53,0.557,-0.028
1627856,Matt Costello,1610612759,SAS,F-C,24.0,3,3,0.7,1.0,2.33,0.429,0.587,-0.158
2225,Tony Parker,1610612759,SAS,G,36.0,55,48,0.391,1.18,2.0,0.591,0.564,0.027
1628401,Derrick White,1610612759,SAS,G,23.0,12,10,0.393,1.08,1.83,0.591,0.564,0.026
203464,Brandon Paul,1610612759,SAS,G,27.0,45,32,0.425,1.11,1.82,0.61,0.55,0.06
1626199,Darrun Hilliard,1610612759,SAS,G,25.0,11,8,0.375,1.0,1.36,0.733,0.542,0.192
