close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
200746,LaMarcus Aldridge,1610612759,SAS,F,32.0,75,75,0.468,3.0,7.63,0.393,0.372,0.021
2200,Pau Gasol,1610612759,SAS,C,37.0,77,75,0.389,2.12,4.95,0.428,0.374,0.053
201980,Danny Green,1610612759,SAS,G-F,31.0,70,70,0.447,1.79,4.93,0.362,0.379,-0.016
1627749,Dejounte Murray,1610612759,SAS,G,21.0,79,78,0.46,1.63,3.97,0.411,0.373,0.038
200752,Rudy Gay,1610612759,SAS,F,31.0,57,57,0.475,1.35,3.84,0.352,0.369,-0.017
201988,Patty Mills,1610612759,SAS,G,29.0,82,81,0.471,1.37,3.71,0.368,0.372,-0.004
202695,Kawhi Leonard,1610612759,SAS,F,27.0,9,9,0.478,0.67,3.67,0.182,0.384,-0.202
203937,Kyle Anderson,1610612759,SAS,F,24.0,74,73,0.445,1.27,3.53,0.36,0.375,-0.015
202722,Dāvis Bertāns,1610612759,SAS,C-F,25.0,68,56,0.425,0.97,2.99,0.325,0.359,-0.034
1627854,Bryn Forbes,1610612759,SAS,G,24.0,78,71,0.473,0.88,2.9,0.305,0.374,-0.068
1628401,Derrick White,1610612759,SAS,G,23.0,12,11,0.589,0.58,2.75,0.212,0.349,-0.137
2225,Tony Parker,1610612759,SAS,G,36.0,55,51,0.488,0.98,2.49,0.394,0.366,0.028
1938,Manu Ginobili,1610612759,SAS,G,40.0,63,56,0.449,0.68,2.3,0.297,0.372,-0.075
203464,Brandon Paul,1610612759,SAS,G,27.0,45,34,0.477,0.69,2.04,0.337,0.362,-0.025
1626199,Darrun Hilliard,1610612759,SAS,G,25.0,11,6,0.55,0.82,2.0,0.409,0.369,0.04
203530,Joffrey Lauvergne,1610612759,SAS,C,26.0,49,35,0.36,0.86,1.86,0.462,0.365,0.096
1627856,Matt Costello,1610612759,SAS,F-C,24.0,3,1,0.2,0.67,0.67,1.0,0.398,0.602
