game_id,game_date,away_team,home_team,game_no,pf,opp_pf
21600002,2016-10-25,UTA,POR,1,113,104.0
21600017,2016-10-27,LAC,POR,2,106,114.0
21600033,2016-10-29,POR,DEN,3,115,113.0
21600054,2016-11-01,GSW,POR,4,104,127.0
21600063,2016-11-02,POR,PHX,5,115,118.0
21600076,2016-11-04,POR,DAL,6,105,95.0
21600088,2016-11-06,POR,MEM,7,100,94.0
21600103,2016-11-08,PHX,POR,8,124,121.0
21600115,2016-11-09,POR,LAC,9,80,111.0
21600128,2016-11-11,SAC,POR,10,122,120.0
21600144,2016-11-13,DEN,POR,11,112,105.0
21600156,2016-11-15,CHI,POR,12,88,113.0
21600171,2016-11-17,POR,HOU,13,109,126.0
21600177,2016-11-18,POR,NOP,14,101,113.0
21600194,2016-11-20,POR,BKN,15,129,109.0
21600208,2016-11-22,POR,NYK,16,103,107.0
21600215,2016-11-23,POR,CLE,17,125,137.0
21600237,2016-11-25,NOP,POR,18,119,104.0
21600251,2016-11-27,HOU,POR,19,114,130.0
21600275,2016-11-30,IND,POR,20,131,109.0
21600298,2016-12-03,MIA,POR,21,99,92.0
21600308,2016-12-05,POR,CHI,22,112,110.0
21600325,2016-12-07,POR,MIL,23,107,115.0
21600333,2016-12-08,POR,MEM,24,86,88.0
21600348,2016-12-10,POR,IND,25,111,118.0
21600366,2016-12-12,POR,LAC,26,120,121.0
21600373,2016-12-13,OKC,POR,27,114,95.0
21600386,2016-12-15,POR,DEN,28,120,132.0
21600405,2016-12-17,POR,GSW,29,90,135.0
21600428,2016-12-20,POR,SAC,30,121,126.0
21600436,2016-12-21,DAL,POR,31,95,96.0
21600454,2016-12-23,SAS,POR,32,90,110.0
21600469,2016-12-26,TOR,POR,33,91,95.0
21600484,2016-12-28,SAC,POR,34,102,89.0
21600499,2016-12-30,POR,SAS,35,94,110.0
21600511,2017-01-01,POR,MIN,36,95,89.0
21600534,2017-01-04,POR,GSW,37,117,125.0
21600542,2017-01-05,LAL,POR,38,118,109.0
21600559,2017-01-08,DET,POR,39,124,125.0
21600577,2017-01-10,POR,LAL,40,108,87.0
21600585,2017-01-11,CLE,POR,41,102,86.0
21600598,2017-01-13,ORL,POR,42,109,115.0
21600614,2017-01-16,POR,WAS,43,101,120.0
21600629,2017-01-18,POR,CHA,44,85,107.0
21600641,2017-01-20,POR,PHI,45,92,93.0
21600650,2017-01-21,POR,BOS,46,127,123.0
21600689,2017-01-25,LAL,POR,47,105,98.0
21600703,2017-01-27,MEM,POR,48,112,109.0
21600718,2017-01-29,GSW,POR,49,111,113.0
21600728,2017-01-31,CHA,POR,50,115,98.0
21600754,2017-02-03,DAL,POR,51,104,108.0
21600767,2017-02-05,POR,OKC,52,99,105.0
21600781,2017-02-07,POR,DAL,53,114,113.0
21600798,2017-02-09,BOS,POR,54,111,120.0
21600830,2017-02-13,ATL,POR,55,104,109.0
21600843,2017-02-15,POR,UTA,56,88,111.0
21600850,2017-02-23,POR,ORL,57,112,103.0
21600878,2017-02-26,POR,TOR,58,106,112.0
21600890,2017-02-28,POR,DET,59,113,120.0
21600908,2017-03-02,OKC,POR,60,114,109.0
21600926,2017-03-04,BKN,POR,61,130,116.0
21600946,2017-03-07,POR,OKC,62,126,121.0
21600963,2017-03-09,PHI,POR,63,114,108.0
21600983,2017-03-11,WAS,POR,64,124,125.0
21600988,2017-03-12,POR,PHX,65,110,101.0
21601002,2017-03-14,POR,NOP,66,77,100.0
21601011,2017-03-15,POR,SAS,67,110,106.0
21601029,2017-03-18,POR,ATL,68,113,97.0
21601041,2017-03-19,POR,MIA,69,115,104.0
21601057,2017-03-21,MIL,POR,70,90,93.0
21601071,2017-03-23,NYK,POR,71,110,95.0
21601086,2017-03-25,MIN,POR,72,112,100.0
21601096,2017-03-26,POR,LAL,73,97,81.0
21601109,2017-03-28,DEN,POR,74,122,113.0
21601125,2017-03-30,HOU,POR,75,117,107.0
21601141,2017-04-01,PHX,POR,76,130,117.0
21600940,2017-04-03,POR,MIN,77,109,110.0
21601164,2017-04-04,POR,UTA,78,87,106.0
21601178,2017-04-06,MIN,POR,79,105,98.0
21601194,2017-04-08,UTA,POR,80,101,86.0
21601209,2017-04-10,SAS,POR,81,99,98.0
21601230,2017-04-12,NOP,POR,82,100,103.0
