group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,1630245,Ayo Dosunmu,Ayo,1610612741,CHI,25.0,16,8,8,0.5,40.0,0.132,0.125,0.141,0.0,0.138,0.25,0.2,0.125,0.115,0.118,0.077,0.0,0.286,0.667,0.0,0.333,0.176,0.143,203,187,288,212,213,250,272,264,265,253,106,143,234,333,345,305,1,101,17,1,427,182,243
Players,1629632,Coby White,Coby,1610612741,CHI,25.0,31,16,15,0.516,105.0,0.263,0.325,0.294,0.167,0.225,0.271,0.224,0.037,0.156,0.125,0.164,0.233,0.188,0.0,0.3,0.063,0.327,0.294,44,55,433,204,53,76,54,62,182,146,96,126,295,273,332,206,374,182,208,402,124,64,64
Players,1631207,Dalen Terry,Dalen,1610612741,CHI,22.0,2,1,1,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.667,0.0,0.0,410,375,35,212,428,435,369,419,265,347,307,313,302,382,400,16,1,263,208,1,491,339,392
Players,1630188,Jalen Smith,Jalen,1610612741,CHI,25.0,1,1,0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,375,1,1,465,3,369,1,265,1,307,313,302,1,1,337,1,263,208,1,1,339,392
Players,1628975,Jevon Carter,Jevon,1610612741,CHI,29.0,1,0,1,0.0,3.0,0.25,0.0,0.2,0.0,0.333,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.5,0.0,0.0,439,450,35,450,426,81,369,140,265,53,307,313,302,382,400,1,422,263,208,1,476,339,392
Players,1630581,Josh Giddey,Josh,1610612741,CHI,22.0,25,14,11,0.56,80.0,0.199,0.15,0.184,0.208,0.186,0.326,0.364,0.45,0.286,0.329,0.487,0.154,0.231,0.222,0.2,0.111,0.342,0.198,103,77,352,166,103,133,239,173,151,196,71,54,68,94,81,34,303,143,135,351,158,50,163
Players,1641763,Julian Phillips,Julian,1610612741,CHI,21.0,4,3,1,0.75,13.0,0.088,0.083,0.043,0.0,0.0,0.167,0.167,0.0,0.2,0.125,0.143,0.2,0.0,0.667,0.0,1.0,0.25,0.105,359,304,35,45,328,371,331,411,265,347,169,179,302,187,332,224,340,263,17,1,492,102,324
Players,1628989,Kevin Huerter,Kevin,1610612741,CHI,26.0,20,10,10,0.5,50.0,0.125,0.128,0.153,0.071,0.237,0.088,0.087,0.1,0.263,0.229,0.143,0.0,0.0,0.0,0.2,0.167,0.067,0.113,160,154,328,212,178,270,270,236,257,138,253,263,248,118,172,224,1,263,208,351,225,307,314
Players,1628366,Lonzo Ball,Lonzo,1610612741,CHI,27.0,16,8,8,0.5,57.0,0.13,0.091,0.133,0.25,0.273,0.111,0.118,0.133,0.175,0.164,0.222,0.167,0.222,0.143,0.143,0.143,0.08,0.115,203,187,288,212,163,254,323,285,114,94,226,224,226,235,267,145,313,150,170,321,194,291,312
Players,1641824,Matas Buzelis,Matas,1610612741,CHI,20.0,9,5,4,0.556,18.0,0.068,0.125,0.069,0.286,0.133,0.143,0.1,0.2,0.154,0.167,0.077,0.143,0.0,1.0,0.0,0.25,0.0,0.152,279,243,181,169,290,401,272,392,97,257,190,250,168,276,254,305,291,263,1,1,358,339,230
