season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2017-18,1610612763,21700008,2017-10-18,NOP,MEM,1610612740,1,103,91,W,12
2017-18,1610612763,21700033,2017-10-21,GSW,MEM,1610612744,2,111,101,W,10
2017-18,1610612763,21700043,2017-10-23,MEM,HOU,1610612745,3,98,90,W,8
2017-18,1610612763,21700061,2017-10-25,MEM,DAL,1610612742,4,94,103,L,-9
2017-18,1610612763,21700066,2017-10-26,DAL,MEM,1610612742,5,96,91,W,5
2017-18,1610612763,21700080,2017-10-28,HOU,MEM,1610612745,6,103,89,W,14
2017-18,1610612763,21700096,2017-10-30,CHA,MEM,1610612766,7,99,104,L,-5
2017-18,1610612763,21700112,2017-11-01,ORL,MEM,1610612753,8,99,101,L,-2
2017-18,1610612763,21700131,2017-11-04,MEM,LAC,1610612746,9,113,104,W,9
2017-18,1610612763,21700145,2017-11-05,MEM,LAL,1610612747,10,102,107,L,-5
2017-18,1610612763,21700157,2017-11-07,MEM,POR,1610612757,11,98,97,W,1
2017-18,1610612763,21700180,2017-11-11,MEM,HOU,1610612745,12,96,111,L,-15
2017-18,1610612763,21700194,2017-11-13,MEM,MIL,1610612749,13,103,110,L,-7
2017-18,1610612763,21700208,2017-11-15,IND,MEM,1610612754,14,113,116,L,-3
2017-18,1610612763,21700232,2017-11-18,HOU,MEM,1610612745,15,83,105,L,-22
2017-18,1610612763,21700246,2017-11-20,POR,MEM,1610612757,16,92,100,L,-8
2017-18,1610612763,21700260,2017-11-22,DAL,MEM,1610612742,17,94,95,L,-1
2017-18,1610612763,21700274,2017-11-24,MEM,DEN,1610612743,18,92,104,L,-12
2017-18,1610612763,21700289,2017-11-26,BKN,MEM,1610612751,19,88,98,L,-10
2017-18,1610612763,21700311,2017-11-29,MEM,SAS,1610612759,20,95,104,L,-9
2017-18,1610612763,21700323,2017-12-01,SAS,MEM,1610612759,21,79,95,L,-16
2017-18,1610612763,21700329,2017-12-02,MEM,CLE,1610612739,22,111,116,L,-5
2017-18,1610612763,21700345,2017-12-04,MIN,MEM,1610612750,23,95,92,W,3
2017-18,1610612763,21700357,2017-12-06,MEM,NYK,1610612752,24,88,99,L,-11
2017-18,1610612763,21700371,2017-12-08,TOR,MEM,1610612761,25,107,116,L,-9
2017-18,1610612763,21700382,2017-12-09,OKC,MEM,1610612760,26,101,102,L,-1
2017-18,1610612763,21700393,2017-12-11,MIA,MEM,1610612748,27,82,107,L,-25
2017-18,1610612763,21700406,2017-12-13,MEM,WAS,1610612764,28,87,93,L,-6
2017-18,1610612763,21700425,2017-12-15,ATL,MEM,1610612737,29,96,94,W,2
2017-18,1610612763,21700436,2017-12-16,BOS,MEM,1610612738,30,93,102,L,-9
2017-18,1610612763,21700464,2017-12-20,MEM,GSW,1610612744,31,84,97,L,-13
2017-18,1610612763,21700469,2017-12-21,MEM,PHX,1610612756,32,95,97,L,-2
2017-18,1610612763,21700487,2017-12-23,LAC,MEM,1610612746,33,115,112,W,3
2017-18,1610612763,21700504,2017-12-26,MEM,PHX,1610612756,34,97,99,L,-2
2017-18,1610612763,21700515,2017-12-27,MEM,LAL,1610612747,35,109,99,W,10
2017-18,1610612763,21700535,2017-12-30,MEM,GSW,1610612744,36,128,141,L,-13
2017-18,1610612763,21700543,2017-12-31,MEM,SAC,1610612758,37,114,96,W,18
2017-18,1610612763,21700553,2018-01-02,MEM,LAC,1610612746,38,105,113,L,-8
2017-18,1610612763,21700575,2018-01-05,WAS,MEM,1610612764,39,100,102,L,-2
2017-18,1610612763,21700609,2018-01-10,NOP,MEM,1610612740,40,105,102,W,3
2017-18,1610612763,21700625,2018-01-12,MEM,DEN,1610612743,41,78,87,L,-9
2017-18,1610612763,21700645,2018-01-15,LAL,MEM,1610612747,42,123,114,W,9
2017-18,1610612763,21700658,2018-01-17,NYK,MEM,1610612752,43,105,99,W,6
2017-18,1610612763,21700670,2018-01-19,SAC,MEM,1610612758,44,106,88,W,18
2017-18,1610612763,21700677,2018-01-20,MEM,NOP,1610612740,45,104,111,L,-7
2017-18,1610612763,21700690,2018-01-22,PHI,MEM,1610612755,46,105,101,W,4
2017-18,1610612763,21700707,2018-01-24,SAS,MEM,1610612759,47,85,108,L,-23
2017-18,1610612763,21700718,2018-01-26,LAC,MEM,1610612746,48,100,109,L,-9
2017-18,1610612763,21700740,2018-01-29,PHX,MEM,1610612756,49,120,109,W,11
2017-18,1610612763,21700753,2018-01-31,MEM,IND,1610612754,50,101,105,L,-4
2017-18,1610612763,21700761,2018-02-01,MEM,DET,1610612765,51,102,104,L,-2
2017-18,1610612763,21700787,2018-02-04,MEM,TOR,1610612761,52,86,101,L,-15
2017-18,1610612763,21700799,2018-02-06,MEM,ATL,1610612737,53,82,108,L,-26
2017-18,1610612763,21700808,2018-02-07,UTA,MEM,1610612762,54,88,92,L,-4
2017-18,1610612763,21700839,2018-02-11,MEM,OKC,1610612760,55,92,110,L,-18
2017-18,1610612763,21700861,2018-02-14,OKC,MEM,1610612760,56,114,121,L,-7
2017-18,1610612763,21700878,2018-02-23,CLE,MEM,1610612739,57,89,112,L,-23
2017-18,1610612763,21700885,2018-02-24,MEM,MIA,1610612748,58,89,115,L,-26
2017-18,1610612763,21700898,2018-02-26,MEM,BOS,1610612738,59,98,109,L,-11
2017-18,1610612763,21700918,2018-02-28,PHX,MEM,1610612756,60,102,110,L,-8
2017-18,1610612763,21700931,2018-03-02,DEN,MEM,1610612743,61,102,108,L,-6
2017-18,1610612763,21700936,2018-03-03,MEM,ORL,1610612753,62,100,107,L,-7
2017-18,1610612763,21700954,2018-03-05,MEM,SAS,1610612759,63,98,100,L,-2
2017-18,1610612763,21700967,2018-03-07,MEM,CHI,1610612741,64,110,119,L,-9
2017-18,1610612763,21700980,2018-03-09,UTA,MEM,1610612762,65,78,95,L,-17
2017-18,1610612763,21700989,2018-03-10,MEM,DAL,1610612742,66,80,114,L,-34
2017-18,1610612763,21701002,2018-03-12,MIL,MEM,1610612749,67,103,121,L,-18
2017-18,1610612763,21701024,2018-03-15,CHI,MEM,1610612741,68,110,111,L,-1
2017-18,1610612763,21701040,2018-03-17,DEN,MEM,1610612743,69,101,94,W,7
2017-18,1610612763,21701053,2018-03-19,MEM,BKN,1610612751,70,115,118,L,-3
2017-18,1610612763,21701066,2018-03-21,MEM,PHI,1610612755,71,105,119,L,-14
2017-18,1610612763,21701072,2018-03-22,MEM,CHA,1610612766,72,79,140,L,-61
2017-18,1610612763,21701092,2018-03-24,LAL,MEM,1610612747,73,93,100,L,-7
2017-18,1610612763,21701106,2018-03-26,MEM,MIN,1610612750,74,101,93,W,8
2017-18,1610612763,21701119,2018-03-28,POR,MEM,1610612757,75,108,103,W,5
2017-18,1610612763,21701135,2018-03-30,MEM,UTA,1610612762,76,97,107,L,-10
2017-18,1610612763,21701154,2018-04-01,MEM,POR,1610612757,77,98,113,L,-15
2017-18,1610612763,21701173,2018-04-04,MEM,NOP,1610612740,78,95,123,L,-28
2017-18,1610612763,21701188,2018-04-06,SAC,MEM,1610612758,79,93,94,L,-1
2017-18,1610612763,21701199,2018-04-08,DET,MEM,1610612765,80,130,117,W,13
2017-18,1610612763,21701209,2018-04-09,MEM,MIN,1610612750,81,94,113,L,-19
2017-18,1610612763,21701227,2018-04-11,MEM,OKC,1610612760,82,123,137,L,-14
