player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1629599,Amir Coffey,Amir,1610612746,LAC,27.0,6,2,4,0.333,18.7,0.3,0.8,0.0,1.3,6.0,6.0,5.0,20.0,0.2,0.3,1.0,0.2,6.0,95,101,84,113,108,150,98,145,119,111,122,112,97,120,116,74,179,150,LAC
1630538,Bones Hyland,Bones,1610612746,LAC,23.0,3,0,3,0.0,4.0,0.0,0.0,0.0,0.7,0.7,1.7,0.7,4.0,0.0,0.0,0.0,0.7,6.1,171,174,53,174,184,157,153,145,151,18,58,23,169,142,1,1,127,147,LAC
1630527,Brandon Boston,Brandon,1610612746,LAC,22.0,3,0,3,0.0,3.2,0.0,0.3,0.7,0.7,0.7,1.7,0.7,2.7,0.0,0.0,0.7,0.3,3.0,171,174,53,174,199,157,139,98,151,18,58,23,187,142,1,55,157,183,LAC
1628464,Daniel Theis,Daniel,1610612746,LAC,32.0,1,0,1,0.0,4.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,4.2,205,174,7,174,182,157,153,145,183,1,109,1,158,142,1,1,183,165,LAC
1627826,Ivica Zubac,Ivica,1610612746,LAC,27.0,6,2,4,0.333,32.0,2.0,3.8,1.7,14.0,12.0,9.8,10.3,28.3,0.5,0.8,3.5,3.8,31.5,95,101,84,113,61,40,7,46,6,193,180,191,68,56,181,201,27,39,LAC
201935,James Harden,James,1610612746,LAC,34.0,6,2,4,0.333,40.3,3.3,0.5,2.3,6.7,16.7,11.0,13.0,36.3,1.0,0.8,2.2,5.2,42.2,95,101,84,113,12,16,119,26,42,210,197,209,28,21,181,143,12,17,LAC
202695,Kawhi Leonard,Kawhi,1610612746,LAC,33.0,2,0,2,0.0,29.7,2.0,1.0,3.5,11.0,13.0,7.0,10.0,25.0,0.5,0.0,1.5,1.5,30.1,192,174,25,174,71,40,80,9,14,199,139,183,79,56,1,102,78,42,LAC
1641738,Kobe Brown,Kobe,1610612746,LAC,24.0,3,0,3,0.0,3.2,0.0,0.0,0.0,0.0,0.7,1.7,0.7,2.7,0.0,0.0,0.3,0.0,0.8,171,174,53,174,200,157,153,145,183,18,58,23,187,142,1,37,183,207,LAC
203486,Mason Plumlee,Mason,1610612746,LAC,34.0,6,2,4,0.333,11.0,1.3,1.0,0.7,2.3,3.7,1.8,3.3,9.3,0.3,1.0,2.2,1.0,10.3,95,101,84,113,141,74,80,98,103,76,63,88,141,85,190,143,95,122,LAC
1626181,Norman Powell,Norman,1610612746,LAC,31.0,6,2,4,0.333,29.8,1.8,1.3,1.8,2.7,13.3,7.5,10.0,26.7,0.0,0.3,3.3,2.0,17.1,95,101,84,113,70,50,62,44,97,204,149,183,76,142,116,196,60,91,LAC
200782,P.J. Tucker,P.J.,1610612746,LAC,39.0,2,0,2,0.0,15.3,0.0,1.5,0.0,1.0,7.0,6.5,4.5,14.0,0.0,0.0,3.0,0.5,5.8,192,174,25,174,119,157,53,145,132,126,131,103,117,142,1,184,140,153,LAC
202331,Paul George,Paul,1610612746,LAC,34.0,6,2,4,0.333,37.1,1.8,1.8,1.3,4.3,13.3,10.8,12.3,31.0,0.5,1.3,3.7,4.2,37.6,95,101,84,113,28,50,41,59,69,204,196,207,52,56,203,203,22,27,LAC
201566,Russell Westbrook,Russell,1610612746,LAC,35.0,6,2,4,0.333,19.0,1.3,0.3,1.7,3.0,6.0,4.0,6.0,15.3,0.5,0.8,1.8,1.7,17.2,95,101,84,113,107,74,139,46,85,111,96,129,110,56,181,124,73,90,LAC
1629611,Terance Mann,Terance,1610612746,LAC,27.0,6,2,4,0.333,31.2,1.2,1.3,1.7,3.0,11.3,10.3,11.7,31.0,0.0,0.8,3.2,1.0,17.3,95,101,84,113,64,81,62,46,85,186,190,202,52,142,181,194,95,89,LAC
