group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1630551,Justin Champagnie,Justin,1610612761,TOR,21.0,5,3,2,0.6,1.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,343,304,100,125,420,1,333,1,141,252,158,305,241,1,1,250,232,98,1,267,299,364,1,TOR
Players,1629018,Gary Trent Jr.,Gary,1610612761,TOR,23.0,37,23,14,0.622,4.1,0.476,0.524,0.271,0.021,0.438,0.094,0.291,0.135,0.25,0.385,0.615,0.786,0.214,0.593,0.407,27,63,0.429,14,5,401,107,35,272,147,288,139,108,99,135,151,249,196,130,172,80,204,160,19,20,192,TOR
Players,1629139,Yuta Watanabe,Yuta,1610612761,TOR,27.0,6,2,4,0.333,1.3,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,326,339,177,378,412,244,153,326,141,252,158,305,241,317,279,250,232,98,334,267,364,335,364,TOR
Players,1630625,Dalano Banton,Dalano,1610612761,TOR,22.0,4,3,1,0.75,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,369,304,38,54,437,381,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,419,364,TOR
Players,1630201,Malachi Flynn,Malachi,1610612761,TOR,24.0,3,1,2,0.333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,383,375,100,378,339,1,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,364,364,TOR
Players,1630567,Scottie Barnes,Scottie,1610612761,TOR,20.0,39,23,16,0.59,3.8,0.86,0.14,0.759,0.069,0.052,0.138,0.189,0.155,0.69,0.409,0.591,0.0,1.0,0.391,0.609,23,43,0.535,5,5,438,141,58,101,318,65,110,247,65,222,131,65,185,141,232,1,274,90,34,52,105,TOR
Players,1629004,Svi Mykhailiuk,Svi,1610612761,TOR,25.0,3,1,2,0.333,2.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,383,375,100,378,261,381,1,326,141,252,158,305,241,317,279,250,232,98,334,267,364,364,364,TOR
Players,1628391,D.J. Wilson,D.J.,1610612761,TOR,26.0,1,0,1,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,438,448,38,448,21,381,333,326,141,252,158,1,22,317,279,250,232,98,334,267,364,419,364,TOR
Players,1627783,Pascal Siakam,Pascal,1610612761,TOR,28.0,38,22,16,0.579,4.1,0.909,0.091,0.667,0.063,0.048,0.175,0.285,0.079,0.603,0.238,0.762,1.0,0.0,0.273,0.727,22,55,0.4,9,10,438,153,32,94,324,80,114,248,52,141,209,94,242,84,1,98,302,62,36,28,223,TOR
Players,201152,Thaddeus Young,Thaddeus,1610612761,TOR,34.0,12,9,3,0.75,2.5,0.75,0.25,0.8,0.0,0.0,0.2,0.2,0.4,0.8,0.75,0.25,0.0,0.0,0.75,0.25,4,8,0.5,244,173,139,54,273,136,272,52,141,252,42,207,32,48,95,217,232,98,143,204,204,227,116,TOR
Players,1627832,Fred VanVleet,Fred,1610612761,TOR,28.0,33,20,13,0.606,4.4,0.39,0.61,0.163,0.047,0.663,0.07,0.174,0.128,0.116,0.143,0.857,0.632,0.368,0.5,0.5,26,77,0.338,41,26,380,122,18,306,113,314,125,47,119,236,166,301,264,62,197,55,222,116,24,12,266,TOR
Players,1628384,OG Anunoby,OG,1610612761,TOR,24.0,25,15,10,0.6,4.2,0.52,0.48,0.475,0.0,0.407,0.102,0.118,0.254,0.475,0.429,0.571,0.75,0.25,0.545,0.455,22,50,0.44,111,68,322,125,25,239,179,185,141,127,92,274,62,141,181,142,175,69,217,147,36,35,185,TOR
Players,1629717,Armoni Brooks,Armoni,1610612761,TOR,24.0,5,2,3,0.4,1.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0,343,339,139,332,391,381,1,326,141,1,158,305,241,317,279,250,1,98,1,267,299,364,1,TOR
Players,1630173,Precious Achiuwa,Precious,1610612761,TOR,22.0,17,12,5,0.706,2.5,0.727,0.273,0.545,0.0,0.0,0.0,0.455,0.091,0.545,0.333,0.667,0.0,0.0,0.333,0.667,3,11,0.273,202,113,211,65,271,150,268,148,141,252,158,39,193,113,204,106,232,98,280,71,228,194,318,TOR
Players,203920,Khem Birch,Khem,1610612761,TOR,29.0,9,6,3,0.667,2.8,0.857,0.143,0.571,0.0,0.0,0.0,0.429,0.571,0.571,0.0,1.0,0.0,0.0,0.0,1.0,2,7,0.286,279,231,139,74,229,102,315,133,141,252,158,43,20,100,279,1,232,98,334,1,256,240,308,TOR
Players,1628449,Chris Boucher,Chris,1610612761,TOR,29.0,23,11,12,0.478,2.6,0.667,0.333,0.769,0.154,0.0,0.0,0.231,0.077,0.615,0.8,0.2,0.0,0.0,0.8,0.2,5,12,0.417,137,136,365,264,252,169,238,63,59,252,158,182,212,87,84,237,232,98,123,228,175,176,206,TOR
