season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2018-19,1610612749,21800003,2018-10-17,MIL,CHA,CHA,1610612766,1,113,112,W,1
2018-19,1610612749,21800023,2018-10-19,IND,MIL,IND,1610612754,2,118,101,W,17
2018-19,1610612749,21800042,2018-10-22,NYK,MIL,NYK,1610612752,3,124,113,W,11
2018-19,1610612749,21800059,2018-10-24,PHI,MIL,PHI,1610612755,4,123,108,W,15
2018-19,1610612749,21800071,2018-10-26,MIL,MIN,MIN,1610612750,5,125,95,W,30
2018-19,1610612749,21800081,2018-10-27,ORL,MIL,ORL,1610612753,6,113,91,W,22
2018-19,1610612749,21800092,2018-10-29,TOR,MIL,TOR,1610612761,7,124,109,W,15
2018-19,1610612749,21800115,2018-11-01,MIL,BOS,BOS,1610612738,8,113,117,L,-4
2018-19,1610612749,21800133,2018-11-04,SAC,MIL,SAC,1610612758,9,144,109,W,35
2018-19,1610612749,21800152,2018-11-06,MIL,POR,POR,1610612757,10,103,118,L,-15
2018-19,1610612749,21800166,2018-11-08,MIL,GSW,GSW,1610612744,11,134,111,W,23
2018-19,1610612749,21800175,2018-11-10,MIL,LAC,LAC,1610612746,12,126,128,L,-2
2018-19,1610612749,21800187,2018-11-11,MIL,DEN,DEN,1610612743,13,121,114,W,7
2018-19,1610612749,21800207,2018-11-14,MEM,MIL,MEM,1610612763,14,113,116,L,-3
2018-19,1610612749,21800223,2018-11-16,CHI,MIL,CHI,1610612741,15,123,104,W,19
2018-19,1610612749,21800245,2018-11-19,DEN,MIL,DEN,1610612743,16,104,98,W,6
2018-19,1610612749,21800259,2018-11-21,POR,MIL,POR,1610612757,17,143,100,W,43
2018-19,1610612749,21800275,2018-11-23,PHX,MIL,PHX,1610612756,18,114,116,L,-2
2018-19,1610612749,21800284,2018-11-24,SAS,MIL,SAS,1610612759,19,135,129,W,6
2018-19,1610612749,21800294,2018-11-26,MIL,CHA,CHA,1610612766,20,107,110,L,-3
2018-19,1610612749,21800310,2018-11-28,CHI,MIL,CHI,1610612741,21,116,113,W,3
2018-19,1610612749,21800330,2018-12-01,MIL,NYK,NYK,1610612752,22,134,136,L,-2
2018-19,1610612749,21800361,2018-12-05,DET,MIL,DET,1610612765,23,115,92,W,23
2018-19,1610612749,21800377,2018-12-07,GSW,MIL,GSW,1610612744,24,95,105,L,-10
2018-19,1610612749,21800388,2018-12-09,MIL,TOR,TOR,1610612761,25,104,99,W,5
2018-19,1610612749,21800395,2018-12-10,CLE,MIL,CLE,1610612739,26,108,92,W,16
2018-19,1610612749,21800407,2018-12-12,MIL,IND,IND,1610612754,27,97,113,L,-16
2018-19,1610612749,21800423,2018-12-14,MIL,CLE,CLE,1610612739,28,114,102,W,12
2018-19,1610612749,21800443,2018-12-17,MIL,DET,DET,1610612765,29,107,104,W,3
2018-19,1610612749,21800462,2018-12-19,NOP,MIL,NOP,1610612740,30,123,115,W,8
2018-19,1610612749,21800473,2018-12-21,MIL,BOS,BOS,1610612738,31,120,107,W,13
2018-19,1610612749,21800482,2018-12-22,MIL,MIA,MIA,1610612748,32,87,94,L,-7
2018-19,1610612749,21800497,2018-12-25,MIL,NYK,NYK,1610612752,33,109,95,W,14
2018-19,1610612749,21800513,2018-12-27,NYK,MIL,NYK,1610612752,34,112,96,W,16
2018-19,1610612749,21800527,2018-12-29,BKN,MIL,BKN,1610612751,35,129,115,W,14
2018-19,1610612749,21800550,2019-01-01,DET,MIL,DET,1610612765,36,121,98,W,23
2018-19,1610612749,21800572,2019-01-04,ATL,MIL,ATL,1610612737,37,144,112,W,32
2018-19,1610612749,21800580,2019-01-05,TOR,MIL,TOR,1610612761,38,116,123,L,-7
2018-19,1610612749,21800594,2019-01-07,UTA,MIL,UTA,1610612762,39,114,102,W,12
2018-19,1610612749,21800610,2019-01-09,MIL,HOU,HOU,1610612745,40,116,109,W,7
2018-19,1610612749,21800622,2019-01-11,MIL,WAS,WAS,1610612764,41,106,113,L,-7
2018-19,1610612749,21800640,2019-01-13,MIL,ATL,ATL,1610612737,42,133,114,W,19
2018-19,1610612749,21800654,2019-01-15,MIA,MIL,MIA,1610612748,43,124,86,W,38
2018-19,1610612749,21800660,2019-01-16,MIL,MEM,MEM,1610612763,44,111,101,W,10
2018-19,1610612749,21800682,2019-01-19,MIL,ORL,ORL,1610612753,45,118,108,W,10
2018-19,1610612749,21800694,2019-01-21,DAL,MIL,DAL,1610612742,46,116,106,W,10
2018-19,1610612749,21800727,2019-01-25,CHA,MIL,CHA,1610612766,47,108,99,W,9
2018-19,1610612749,21800738,2019-01-27,MIL,OKC,OKC,1610612760,48,112,118,L,-6
2018-19,1610612749,21800750,2019-01-29,MIL,DET,DET,1610612765,49,115,105,W,10
2018-19,1610612749,21800766,2019-01-31,MIL,TOR,TOR,1610612761,50,105,92,W,13
2018-19,1610612749,21800778,2019-02-02,MIL,WAS,WAS,1610612764,51,131,115,W,16
2018-19,1610612749,21800792,2019-02-04,MIL,BKN,BKN,1610612751,52,113,94,W,19
2018-19,1610612749,21800806,2019-02-06,WAS,MIL,WAS,1610612764,53,148,129,W,19
2018-19,1610612749,21800821,2019-02-08,MIL,DAL,DAL,1610612742,54,122,107,W,15
2018-19,1610612749,21800833,2019-02-09,ORL,MIL,ORL,1610612753,55,83,103,L,-20
2018-19,1610612749,21800843,2019-02-11,MIL,CHI,CHI,1610612741,56,112,99,W,13
2018-19,1610612749,21800854,2019-02-13,MIL,IND,IND,1610612754,57,106,97,W,9
2018-19,1610612749,21800870,2019-02-21,BOS,MIL,BOS,1610612738,58,98,97,W,1
2018-19,1610612749,21800891,2019-02-23,MIN,MIL,MIN,1610612750,59,140,128,W,12
2018-19,1610612749,21800902,2019-02-25,MIL,CHI,CHI,1610612741,60,117,106,W,11
2018-19,1610612749,21800920,2019-02-27,MIL,SAC,SAC,1610612758,61,141,140,W,1
2018-19,1610612749,21800934,2019-03-01,MIL,LAL,LAL,1610612747,62,131,120,W,11
2018-19,1610612749,21800943,2019-03-02,MIL,UTA,UTA,1610612762,63,111,115,L,-4
2018-19,1610612749,21800955,2019-03-04,MIL,PHX,PHX,1610612756,64,105,114,L,-9
2018-19,1610612749,21800975,2019-03-07,IND,MIL,IND,1610612754,65,117,98,W,19
2018-19,1610612749,21800990,2019-03-09,CHA,MIL,CHA,1610612766,66,131,114,W,17
2018-19,1610612749,21800999,2019-03-10,MIL,SAS,SAS,1610612759,67,114,121,L,-7
2018-19,1610612749,21801010,2019-03-12,MIL,NOP,NOP,1610612740,68,130,113,W,17
2018-19,1610612749,21801029,2019-03-15,MIL,MIA,MIA,1610612748,69,113,98,W,15
2018-19,1610612749,21801043,2019-03-17,PHI,MIL,PHI,1610612755,70,125,130,L,-5
2018-19,1610612749,21801061,2019-03-19,LAL,MIL,LAL,1610612747,71,115,101,W,14
2018-19,1610612749,21801065,2019-03-20,MIL,CLE,CLE,1610612739,72,102,107,L,-5
2018-19,1610612749,21801085,2019-03-22,MIA,MIL,MIA,1610612748,73,116,87,W,29
2018-19,1610612749,21801096,2019-03-24,CLE,MIL,CLE,1610612739,74,127,105,W,22
2018-19,1610612749,21801111,2019-03-26,HOU,MIL,HOU,1610612745,75,108,94,W,14
2018-19,1610612749,21801127,2019-03-28,LAC,MIL,LAC,1610612746,76,128,118,W,10
2018-19,1610612749,21801145,2019-03-31,MIL,ATL,ATL,1610612737,77,135,136,L,-1
2018-19,1610612749,21801154,2019-04-01,MIL,BKN,BKN,1610612751,78,131,121,W,10
2018-19,1610612749,21801177,2019-04-04,MIL,PHI,PHI,1610612755,79,128,122,W,6
2018-19,1610612749,21801193,2019-04-06,BKN,MIL,BKN,1610612751,80,128,133,L,-5
2018-19,1610612749,21801202,2019-04-07,ATL,MIL,ATL,1610612737,81,115,107,W,8
2018-19,1610612749,21801226,2019-04-10,OKC,MIL,OKC,1610612760,82,116,127,L,-11
