group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
,203085,Austin Rivers,,1610612746,LAC,23.0,25,17,8,0.68,1.6,0.2,0.4,0.4,0.0,0.2,0.2,0.0,0.1,0.5,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.4,-2.3,0.9,0,0,0.8,151,88,215,59,331,272,295,186,178,200,167,292,299,261,270,274,313,275,282,139,200,167,206,303,303,404,327,190,13,336
,201933,Blake Griffin,,1610612746,LAC,27.0,20,12,8,0.6,3.7,1.0,2.0,0.513,0.0,0.0,0.0,0.6,0.7,0.923,0.3,0.8,1.0,0.5,0.2,0.1,0.1,0.1,0.8,0.5,2.6,0.2,4.6,7,0,4.3,196,144,215,103,79,13,32,94,209,275,209,66,95,73,73,35,30,45,76,195,154,91,21,90,30,188,34,49,13,34
,203912,C.J. Wilcox,,1610612746,LAC,25.0,2,1,1,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.5,1.5,0,0,1.0,374,362,363,188,384,342,251,342,209,80,209,299,312,299,270,356,370,287,282,3,200,206,73,326,359,22,261,190,13,300
,101108,Chris Paul,,1610612746,LAC,31.0,35,22,13,0.629,3.9,0.9,1.9,0.47,0.2,0.5,0.444,0.8,1.0,0.829,0.0,0.3,0.3,1.0,0.3,0.2,0.0,0.1,0.6,0.7,2.8,0.7,4.9,19,0,4.7,70,25,140,94,50,25,38,132,44,79,56,37,38,138,270,179,239,7,39,40,200,141,32,44,24,127,29,13,13,24
,202332,Cole Aldrich,,1610612746,LAC,27.0,3,1,2,0.333,5.4,1.7,2.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,2.3,0.3,0.7,0.7,1.0,0.0,1.0,0.3,3.3,-1.7,11.0,2,0,9.3,357,362,329,330,6,2,27,25,209,275,209,299,312,299,40,1,2,64,3,2,1,206,4,128,17,376,1,103,13,1
,201599,DeAndre Jordan,,1610612746,LAC,27.0,37,24,13,0.649,3.7,0.5,0.6,0.708,0.0,0.0,0.0,0.8,1.4,0.538,0.5,0.8,1.4,0.0,0.1,0.1,0.4,0.0,0.5,1.0,1.7,0.0,4.6,26,0,3.9,51,14,140,81,85,120,208,42,209,275,209,44,18,255,10,29,12,285,244,136,10,206,114,10,91,204,33,6,13,50
,200755,JJ Redick,,1610612746,LAC,32.0,34,22,12,0.647,3.7,0.4,1.1,0.417,0.4,0.8,0.464,1.0,1.1,0.946,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.4,0.6,2.3,1.8,2.8,0,0,3.1,76,25,157,83,87,134,110,176,9,25,53,20,35,66,270,239,291,202,168,227,200,191,172,49,46,47,122,190,13,86
,2037,Jamal Crawford,,1610612746,LAC,36.0,39,23,16,0.59,3.0,0.3,0.9,0.351,0.2,0.4,0.412,0.7,0.8,0.839,0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.2,0.4,1.5,1.9,2.0,0,0,2.1,32,19,97,113,185,171,143,243,69,105,66,55,63,120,235,340,347,110,211,237,200,148,327,103,109,40,207,190,13,168
,201965,Jeff Ayres,,1610612746,LAC,29.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,404,362,407,1,432,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,206,400,190,13,400
,201145,Jeff Green,,1610612746,LAC,29.0,32,21,11,0.656,3.3,0.7,1.5,0.468,0.3,0.6,0.474,0.2,0.2,0.833,0.3,0.4,0.7,0.1,0.2,0.1,0.1,0.1,0.2,0.2,1.8,1.1,3.2,0,0,3.3,94,33,174,78,139,58,70,133,25,61,52,240,260,122,62,160,121,227,91,107,67,65,316,245,76,89,90,190,13,75
,201601,Luc Mbah a Moute,,1610612746,LAC,29.0,30,20,10,0.667,1.2,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.2,0.667,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,-2.1,0.6,0,0,0.6,107,45,187,61,369,341,378,1,192,269,1,251,250,211,261,326,333,287,272,220,179,206,299,290,343,399,362,190,13,362
,203143,Pablo Prigioni,,1610612746,LAC,39.0,4,2,2,0.5,2.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.3,0.0,0.0,0.3,0.3,0.0,0.0,1.8,0.7,0,0,0.8,339,326,329,188,277,342,345,342,209,275,209,299,312,299,270,99,157,98,52,237,200,16,258,326,359,50,353,190,13,342
,1718,Paul Pierce,,1610612746,LAC,38.0,21,14,7,0.667,2.4,0.1,0.6,0.231,0.1,0.5,0.182,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.4,1.4,1.0,0,0,1.0,188,119,234,61,251,282,217,315,122,76,181,299,312,299,240,257,282,224,87,199,157,154,349,251,311,68,325,190,13,299
,202325,Wesley Johnson,,1610612746,LAC,28.0,25,15,10,0.6,2.0,0.2,0.5,0.308,0.0,0.4,0.111,0.0,0.2,0.25,0.0,0.3,0.3,0.1,0.1,0.1,0.2,0.0,0.3,0.1,0.4,1.8,1.7,0,0,1.4,151,109,187,103,289,272,248,278,178,137,203,292,276,297,250,229,264,200,206,139,36,206,242,274,303,48,231,190,13,259
