season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2016-17,203486,Mason Plumlee,Mason,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,32.6,1.0,0.0,0.75,0.0,0.0,0.0,0.25,0.125,0.75,0.667,0.333,0.0,0.0,0.667,0.333,6,10,0.6,1,1,1,1,5299,1,18442,7622,10490,12221,9921,5704,9993,4426,7174,12346,11240,2859,9877,11044,4424,7506,5049,1,32:33,2016,2017
2016-17,2034,Mike Miller,Mike,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,28.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,1,1,1,1,8908,23957,1,20905,10490,12221,9921,13946,11896,19010,16049,15456,11240,2859,20088,15925,22732,20108,22732,1,28:14,2016,2017
2016-17,1627823,Juancho Hernangomez,Juancho,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,34.9,0.471,0.529,0.667,0.0,0.333,0.222,0.0,0.444,0.667,1.0,0.0,1.0,0.0,1.0,0.0,4,17,0.235,1,1,1,1,3466,19682,5315,8937,10490,7923,5126,13946,2132,5318,1,15456,1,2859,1,15925,8702,1774,21044,1,34:52,2016,2017
2016-17,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,41.0,0.706,0.294,0.444,0.148,0.444,0.111,0.112,0.185,0.296,0.0,1.0,0.75,0.25,0.3,0.7,10,17,0.588,1,1,1,1,362,12362,12606,15090,8246,5852,8551,11502,7883,14610,16049,1,9505,2516,18314,4348,812,1774,5902,1,40:58,2016,2017
2016-17,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,40.2,1.0,0.0,0.621,0.069,0.0,0.069,0.379,0.0,0.552,0.444,0.556,0.0,0.0,0.444,0.556,9,14,0.643,1,1,1,1,507,1,18442,10981,10319,12221,9656,2768,11896,8052,12283,8570,11240,2859,16031,6600,1285,3546,4285,1,40:13,2016,2017
2016-17,201589,Darrell Arthur,Darrell,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,23.1,0.429,0.571,0.154,0.0,0.231,0.154,0.615,0.0,0.154,1.0,0.0,1.0,0.0,1.0,0.0,2,7,0.286,1,1,1,1,13339,20221,4487,20523,10490,10184,7204,832,11896,17950,1,15456,1,2859,1,15925,15070,12283,19320,1,23:08,2016,2017
2016-17,1627736,Malik Beasley,Malik,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,40.0,0.765,0.235,0.824,0.118,0.176,0.294,0.0,0.118,0.706,0.571,0.429,1.0,0.0,0.625,0.375,8,17,0.471,1,1,1,1,547,10434,14523,6323,9117,11207,3525,13946,10295,5189,9155,11590,1,2859,11740,10827,2021,1774,11763,1,40:02,2016,2017
2016-17,1627823,Juancho Hernangomez,Juancho,1610612743,DEN,Denver Nuggets,21601214,2017-04-11T00:00:00,DEN @ DAL,W,26.5,0.444,0.556,0.286,0.0,0.643,0.214,0.071,0.357,0.286,1.0,0.0,1.0,0.0,1.0,0.0,5,9,0.556,1,1,1,1,10382,19959,4847,18649,10490,2724,5499,13139,3208,14650,1,15456,1,2859,1,15925,6330,8880,6870,1,26:32,2016,2017
2016-17,1627736,Malik Beasley,Malik,1610612743,DEN,Denver Nuggets,21601214,2017-04-11T00:00:00,DEN @ DAL,W,32.0,0.417,0.583,0.5,0.0,0.375,0.563,0.125,0.313,0.5,0.5,0.5,1.0,0.0,0.667,0.333,6,12,0.5,1,1,1,1,5766,20552,4391,13388,10490,7225,870,10920,4185,8604,9393,8637,1,2859,9877,11044,4424,5196,8149,1,31:57,2016,2017
2016-17,203914,Gary Harris,Gary,1610612743,DEN,Denver Nuggets,21601214,2017-04-11T00:00:00,DEN @ DAL,W,35.0,0.3,0.7,0.2,0.0,0.6,0.1,0.2,0.2,0.2,0.0,1.0,1.0,0.0,0.667,0.333,6,10,0.6,1,1,1,1,3349,22514,2434,20045,10490,2841,8903,7495,7128,16934,16049,1,1,2859,9877,11044,4424,7506,5049,1,35:01,2016,2017
