close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
1628404,Josh Hart,1610612752,NYK,G,29.0,13,13,0.529,5.92,9.77,0.606,0.607,-0.001
1628392,Isaiah Hartenstein,1610612752,NYK,C-F,26.0,13,13,0.412,3.77,7.23,0.521,0.613,-0.091
1628978,Donte DiVincenzo,1610612752,NYK,G,27.0,13,13,0.542,3.77,6.38,0.59,0.605,-0.014
1628384,OG Anunoby,1610612752,NYK,F-G,26.0,9,9,0.505,3.0,5.67,0.529,0.6,-0.071
1628973,Jalen Brunson,1610612752,NYK,G,27.0,13,13,0.475,2.77,5.15,0.537,0.599,-0.062
1630173,Precious Achiuwa,1610612752,NYK,F,24.0,9,8,0.452,2.22,4.67,0.476,0.618,-0.142
1630540,Miles McBride,1610612752,NYK,G,23.0,13,13,0.435,2.46,4.62,0.533,0.616,-0.082
1629011,Mitchell Robinson,1610612752,NYK,C-F,26.0,6,6,0.386,2.5,4.5,0.556,0.597,-0.041
202692,Alec Burks,1610612752,NYK,G,32.0,6,5,0.581,2.17,4.17,0.52,0.619,-0.099
202711,Bojan Bogdanović,1610612752,NYK,F,35.0,4,4,0.615,0.75,2.0,0.375,0.54,-0.165
1630579,Jericho Sims,1610612752,NYK,C,25.0,3,3,0.5,0.67,1.67,0.4,0.634,-0.234
1629603,Mamadi Diakite,1610612752,NYK,F,27.0,2,1,0.75,0.5,1.5,0.333,0.66,-0.327
1629003,Shake Milton,1610612752,NYK,G-F,27.0,2,2,0.667,0.5,1.0,0.5,0.672,-0.172
1629610,DaQuan Jeffries,1610612752,NYK,G-F,26.0,2,1,0.2,0.0,0.5,0.0,0.663,-0.663
