close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1628392,Isaiah Hartenstein,1610612752,NYK,C-F,26.0,75,75,0.789,5.05,10.25,0.493,0.557,-0.065
1628384,OG Anunoby,1610612752,NYK,F-G,26.0,50,50,0.682,4.22,8.86,0.476,0.541,-0.065
1630173,Precious Achiuwa,1610612752,NYK,F,24.0,74,74,0.717,4.43,8.47,0.523,0.551,-0.028
1629011,Mitchell Robinson,1610612752,NYK,C-F,26.0,31,31,0.724,4.71,8.39,0.562,0.559,0.003
203944,Julius Randle,1610612752,NYK,F-C,29.0,46,46,0.587,4.39,8.22,0.534,0.559,-0.025
1628404,Josh Hart,1610612752,NYK,G,29.0,81,81,0.606,4.3,8.17,0.526,0.547,-0.021
1628973,Jalen Brunson,1610612752,NYK,G,27.0,77,77,0.586,3.79,6.75,0.562,0.538,0.023
1628978,Donte DiVincenzo,1610612752,NYK,G,27.0,81,81,0.593,3.69,6.23,0.592,0.544,0.048
1630540,Miles McBride,1610612752,NYK,G,23.0,64,63,0.636,2.83,5.52,0.513,0.526,-0.013
202711,Bojan Bogdanović,1610612752,NYK,F,35.0,57,57,0.642,3.33,5.28,0.631,0.551,0.08
1630579,Jericho Sims,1610612752,NYK,C,25.0,39,33,0.762,2.74,5.0,0.549,0.565,-0.017
202692,Alec Burks,1610612752,NYK,G,32.0,64,62,0.674,2.09,4.11,0.51,0.539,-0.03
1629003,Shake Milton,1610612752,NYK,G-F,27.0,45,43,0.624,1.53,2.69,0.57,0.537,0.033
1631210,Jacob Toppin,1610612752,NYK,F,24.0,2,1,0.556,2.0,2.5,0.8,0.565,0.235
1631376,Dmytro Skapintsev,1610612752,NYK,C,26.0,2,2,1.0,0.5,1.5,0.333,0.53,-0.197
1629718,Charlie Brown Jr.,1610612752,NYK,G,27.0,3,1,0.444,1.0,1.33,0.75,0.542,0.209
1629603,Mamadi Diakite,1610612752,NYK,F,27.0,5,4,0.6,0.8,1.2,0.667,0.481,0.186
1627853,Ryan Arcidiacono,1610612752,NYK,G,30.0,11,7,0.65,0.55,1.18,0.462,0.522,-0.06
1629610,DaQuan Jeffries,1610612752,NYK,G-F,26.0,9,5,0.429,0.44,0.67,0.667,0.557,0.109
