player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1629599,Amir Coffey,Amir,1610612746,LAC,24.0,44,32,12,0.727,9.0,0.456,0.544,0.314,0.029,0.493,0.129,0.193,0.157,0.286,0.636,0.364,0.87,0.13,0.756,0.244,45,103,0.437,290,115,120,30,456,406,134,455,361,133,185,115,222,412,186,343,313,167,156,378,390,388,294,LAC
1630187,Daniel Oturu,Daniel,1610612746,LAC,21.0,30,21,9,0.7,5.4,0.904,0.096,0.778,0.037,0.056,0.0,0.166,0.278,0.741,0.381,0.619,1.0,0.0,0.409,0.591,22,52,0.423,385,264,88,54,500,74,466,63,334,449,498,172,17,62,397,133,1,331,470,65,445,447,342,LAC
202326,DeMarcus Cousins,DeMarcus,1610612746,LAC,30.0,41,22,19,0.537,17.4,0.557,0.443,0.454,0.016,0.385,0.033,0.161,0.158,0.437,0.47,0.53,0.979,0.021,0.654,0.346,130,305,0.426,310,252,213,215,317,307,233,324,408,229,473,197,214,246,332,198,170,310,289,245,263,244,330,LAC
1627826,Ivica Zubac,Ivica,1610612746,LAC,24.0,72,47,25,0.653,22.3,0.99,0.01,0.788,0.006,0.005,0.052,0.207,0.078,0.782,0.734,0.266,1.0,0.0,0.735,0.265,257,394,0.652,1,11,326,104,220,31,509,59,442,478,434,86,488,40,95,435,1,331,186,349,131,199,16,LAC
1630206,Jay Scrubb,Jay,1610612746,LAC,20.0,4,2,2,0.5,21.0,0.75,0.25,0.686,0.229,0.171,0.0,0.143,0.057,0.457,0.583,0.417,1.0,0.0,0.643,0.357,14,36,0.389,519,501,15,251,246,130,406,107,21,401,498,264,499,232,249,280,1,331,299,236,465,462,433,LAC
202695,Kawhi Leonard,Kawhi,1610612746,LAC,30.0,52,36,16,0.692,34.1,0.72,0.28,0.563,0.158,0.235,0.088,0.202,0.17,0.406,0.286,0.714,0.713,0.287,0.378,0.622,465,908,0.512,215,82,170,64,26,153,387,203,55,361,339,96,153,276,456,71,405,75,487,48,28,40,102,LAC
1628379,Luke Kennard,Luke,1610612746,LAC,25.0,63,44,19,0.698,19.6,0.459,0.541,0.373,0.146,0.577,0.104,0.05,0.123,0.227,0.66,0.34,0.8,0.2,0.731,0.269,197,414,0.476,99,25,213,60,271,402,138,403,70,78,281,499,397,465,167,363,366,109,190,345,180,186,180,LAC
1630238,Malik Fitts,Malik,1610612746,LAC,23.0,3,3,0,1.0,3.6,0.333,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,0.333,527,482,1,1,526,476,57,530,452,1,498,521,508,527,516,519,1,331,1,524,525,532,494,LAC
202694,Marcus Morris Sr.,Marcus,1610612746,LAC,31.0,57,38,19,0.667,26.3,0.493,0.507,0.356,0.186,0.549,0.056,0.095,0.108,0.17,0.456,0.544,0.936,0.064,0.699,0.301,276,584,0.473,172,65,213,79,156,364,176,421,39,97,425,400,444,491,341,189,241,239,238,297,113,122,188,LAC
201587,Nicolas Batum,Nicolas,1610612746,LAC,32.0,67,44,23,0.657,27.4,0.34,0.66,0.3,0.085,0.611,0.111,0.089,0.159,0.215,0.778,0.222,0.991,0.009,0.901,0.099,191,412,0.464,58,25,297,97,140,473,67,464,173,60,251,427,211,476,50,478,153,327,34,501,185,189,213,LAC
