SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42023,1610612748,MIA,Miami Heat,Cut,Defensive,0.429,5,0.036,1.333,0.647,0.056,0.0,0.056,0.0,0.667,0.647,3.6,4.8,2.2,3.4,1.2
42023,1610612740,NOP,New Orleans Pelicans,Cut,Defensive,0.733,4,0.056,1.261,0.778,0.043,0.174,0.043,0.0,0.652,0.778,5.8,7.3,3.5,4.5,1.0
42023,1610612756,PHX,Phoenix Suns,Cut,Defensive,0.333,4,0.073,1.375,0.652,0.313,0.094,0.313,0.125,0.656,0.652,8.0,11.0,3.8,5.8,2.0
42023,1610612747,LAL,Los Angeles Lakers,Cut,Defensive,0.533,5,0.074,1.325,0.667,0.075,0.05,0.075,0.025,0.65,0.667,8.0,10.6,4.8,7.2,2.4
42023,1610612749,MIL,Milwaukee Bucks,Cut,Defensive,0.067,6,0.058,1.568,0.743,0.135,0.0,0.135,0.081,0.757,0.743,6.2,9.7,4.3,5.8,1.5
42023,1610612746,LAC,LA Clippers,Cut,Defensive,0.0,6,0.058,1.611,0.808,0.361,0.028,0.361,0.111,0.806,0.808,6.0,9.7,3.5,4.3,0.8
42023,1610612755,PHI,Philadelphia 76ers,Cut,Defensive,1.0,6,0.083,1.091,0.583,0.091,0.073,0.091,0.036,0.545,0.583,9.2,10.0,4.7,8.0,3.3
42023,1610612753,ORL,Orlando Magic,Cut,Defensive,0.267,7,0.068,1.38,0.75,0.26,0.08,0.24,0.06,0.74,0.75,7.1,9.9,3.9,5.1,1.3
42023,1610612760,OKC,Oklahoma City Thunder,Cut,Defensive,0.933,10,0.061,1.197,0.593,0.182,0.03,0.167,0.03,0.621,0.593,6.6,7.9,3.2,5.4,2.2
42023,1610612739,CLE,Cleveland Cavaliers,Cut,Defensive,0.133,12,0.06,1.395,0.746,0.197,0.066,0.197,0.039,0.711,0.746,6.3,8.8,3.7,4.9,1.3
42023,1610612752,NYK,New York Knicks,Cut,Defensive,0.667,13,0.062,1.274,0.649,0.119,0.048,0.119,0.048,0.643,0.649,6.5,8.2,3.7,5.7,2.0
42023,1610612743,DEN,Denver Nuggets,Cut,Defensive,0.429,12,0.069,1.333,0.714,0.107,0.083,0.095,0.024,0.667,0.714,7.0,9.3,4.2,5.8,1.7
42023,1610612754,IND,Indiana Pacers,Cut,Defensive,0.6,17,0.058,1.305,0.687,0.143,0.076,0.143,0.01,0.676,0.687,6.2,8.1,3.4,4.9,1.5
42023,1610612738,BOS,Boston Celtics,Cut,Defensive,0.2,19,0.057,1.387,0.714,0.036,0.036,0.036,0.018,0.694,0.714,5.8,8.1,3.9,5.5,1.6
42023,1610612750,MIN,Minnesota Timberwolves,Cut,Defensive,0.8,16,0.082,1.203,0.595,0.128,0.038,0.128,0.038,0.609,0.595,8.3,10.0,4.3,7.3,2.9
42023,1610612742,DAL,Dallas Mavericks,Cut,Defensive,0.867,22,0.074,1.201,0.621,0.112,0.053,0.112,0.024,0.615,0.621,7.7,9.2,4.1,6.6,2.5
