SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2023-24,1610612759,SAS,San Antonio Spurs,0022301197,2024-04-14T00:00:00,SAS vs. DET,W,48.0,21.0,10.0,26.0,64.0,13.0,22.0,9.0,46.0,0,0,0,1,119,540,1778,112,202,721,2246,471,818,1
2023-24,1610612742,DAL,Dallas Mavericks,0022301196,2024-04-14T00:00:00,DAL @ OKC,L,45.7,17.1,11.4,26.7,36.2,22.9,21.9,14.3,66.7,0,0,0,1231,119,1062,1571,85,2290,2095,2238,1284,2332,1
2023-24,1610612742,DAL,Dallas Mavericks,0022301181,2024-04-12T00:00:00,DAL vs. DET,L,48.0,8.0,14.0,11.0,52.0,19.0,9.0,16.0,50.0,0,0,0,1231,119,2288,1146,1686,1063,1678,520,1572,1178,1
2023-24,1610612751,BKN,Brooklyn Nets,0022301175,2024-04-12T00:00:00,BKN @ NYK,L,53.9,10.1,15.7,6.7,58.4,15.7,14.6,19.1,44.9,0,0,0,1231,119,2103,864,2224,512,1164,1417,1936,738,1
2023-24,1610612755,PHI,Philadelphia 76ers,0022301171,2024-04-12T00:00:00,PHI vs. ORL,W,46.6,14.6,11.7,9.7,44.7,18.4,9.7,14.6,58.3,0,0,0,1,119,1476,1528,1878,1753,1589,626,1331,1926,1
2023-24,1610612740,NOP,New Orleans Pelicans,0022301182,2024-04-12T00:00:00,NOP @ GSW,W,47.1,24.5,6.9,16.7,39.2,11.8,17.6,11.8,49.0,0,0,0,1,119,260,2204,780,2138,524,1869,876,1113,1
2023-24,1610612757,POR,Portland Trail Blazers,0022301183,2024-04-12T00:00:00,POR vs. HOU,L,49.0,11.2,25.5,16.3,40.8,9.2,11.2,20.4,49.0,0,0,0,1231,119,1986,80,834,2041,261,863,2059,1097,1
2023-24,1610612748,MIA,Miami Heat,0022301176,2024-04-12T00:00:00,MIA vs. TOR,W,49.0,17.3,8.2,7.1,55.1,8.2,12.2,10.2,49.0,0,0,0,1,119,1012,2030,2180,762,177,1011,639,1097,1
2023-24,1610612747,LAL,Los Angeles Lakers,0022301177,2024-04-12T00:00:00,LAL @ MEM,W,46.6,18.4,10.7,24.3,52.4,25.2,21.4,10.7,42.7,0,0,0,1,119,852,1679,163,1015,2232,2205,705,538,1
2023-24,1610612745,HOU,Houston Rockets,0022301183,2024-04-12T00:00:00,HOU @ POR,W,49.0,9.2,11.2,20.4,49.0,11.2,25.5,16.3,40.8,0,0,0,1,119,2191,1591,400,1346,466,2380,1610,412,1
2023-24,1610612762,UTA,Utah Jazz,0022301184,2024-04-12T00:00:00,UTA @ LAC,W,49.0,12.2,17.3,14.3,65.3,20.4,22.4,16.3,63.3,0,0,0,1,119,1846,622,1153,154,1856,2280,1610,2220,1
2023-24,1610612756,PHX,Phoenix Suns,0022301185,2024-04-12T00:00:00,PHX @ SAC,W,51.1,7.4,6.4,9.6,46.8,23.4,16.0,11.7,46.8,0,0,0,1,119,2321,2238,1903,1553,2128,1629,862,906,1
2023-24,1610612758,SAC,Sacramento Kings,0022301185,2024-04-12T00:00:00,SAC vs. PHX,L,51.1,23.4,16.0,11.7,46.8,7.4,6.4,9.6,46.8,0,0,0,1231,119,327,825,1590,1553,133,217,550,906,1
2023-24,1610612741,CHI,Chicago Bulls,0022301172,2024-04-12T00:00:00,CHI @ WAS,W,44.9,18.7,10.3,12.1,54.2,17.8,5.6,23.4,46.7,0,0,0,1,119,812,1746,1504,833,1501,145,2256,902,1
2023-24,1610612754,IND,Indiana Pacers,0022301174,2024-04-12T00:00:00,IND @ CLE,L,46.6,17.5,13.6,18.4,54.4,18.4,21.4,13.6,62.1,0,0,0,1231,119,988,1232,596,814,1589,2205,1175,2173,1
2023-24,1610612753,ORL,Orlando Magic,0022301171,2024-04-12T00:00:00,ORL @ PHI,L,46.2,18.3,9.6,14.4,57.7,14.4,11.5,9.6,44.2,0,0,0,1231,119,885,1838,1142,582,957,903,560,671,1
2023-24,1610612759,SAS,San Antonio Spurs,0022301180,2024-04-12T00:00:00,SAS vs. DEN,W,48.0,11.0,18.0,21.0,56.0,19.0,16.0,15.0,62.0,0,0,0,1,119,2012,534,342,701,1678,1636,1403,2162,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0022301178,2024-04-12T00:00:00,MIN vs. ATL,W,46.6,18.4,5.8,10.7,50.5,17.5,9.7,6.8,44.7,0,0,0,1,119,852,2302,1744,1213,1456,626,243,696,1
2023-24,1610612766,CHA,Charlotte Hornets,0022301173,2024-04-12T00:00:00,CHA @ BOS,L,48.0,2.0,10.0,9.0,26.0,32.0,18.0,17.0,60.0,0,0,0,1231,119,2457,1778,1981,2445,2439,1915,1700,2040,1
2023-24,1610612749,MIL,Milwaukee Bucks,0022301179,2024-04-12T00:00:00,MIL @ OKC,L,48.0,12.0,8.0,17.0,54.0,25.0,12.0,15.0,58.0,0,0,0,1231,119,1884,2058,748,845,2220,975,1403,1905,1
2023-24,1610612761,TOR,Toronto Raptors,0022301176,2024-04-12T00:00:00,TOR @ MIA,L,49.5,8.2,12.4,10.3,49.5,17.5,8.2,7.2,55.7,0,0,0,1231,119,2270,1424,1795,1309,1465,436,282,1728,1
2023-24,1610612764,WAS,Washington Wizards,0022301172,2024-04-12T00:00:00,WAS vs. CHI,L,45.7,18.1,5.7,23.8,47.6,19.0,10.5,12.4,55.2,0,0,0,1231,119,908,2311,184,1480,1693,739,987,1700,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0022301174,2024-04-12T00:00:00,CLE vs. IND,W,47.1,18.6,21.6,13.7,62.7,17.6,13.7,18.6,54.9,0,0,0,1,119,821,240,1250,250,1483,1257,1883,1664,1
2023-24,1610612737,ATL,Atlanta Hawks,0022301178,2024-04-12T00:00:00,ATL @ MIN,L,47.5,17.8,9.9,6.9,45.5,18.8,5.9,10.9,51.5,0,0,0,1231,119,955,1804,2208,1676,1655,164,739,1335,1
2023-24,1610612744,GSW,Golden State Warriors,0022301182,2024-04-12T00:00:00,GSW vs. NOP,L,47.5,11.9,17.8,11.9,49.5,24.8,6.9,16.8,39.6,0,0,0,1231,119,1906,553,1550,1298,2210,256,1680,338,1
2023-24,1610612752,NYK,New York Knicks,0022301175,2024-04-12T00:00:00,NYK vs. BKN,W,53.3,15.6,14.4,18.9,44.4,10.0,15.6,6.7,57.8,0,0,0,1,119,1320,1070,547,1769,336,1573,230,1900,1
2023-24,1610612738,BOS,Boston Celtics,0022301173,2024-04-12T00:00:00,BOS vs. CHA,W,47.5,31.7,17.8,16.8,59.4,2.0,9.9,8.9,25.7,0,0,0,1,119,25,553,769,439,4,650,451,12,1
2023-24,1610612743,DEN,Denver Nuggets,0022301180,2024-04-12T00:00:00,DEN @ SAS,L,48.5,19.2,16.2,15.2,62.6,11.1,18.2,21.2,56.6,0,0,0,1231,119,752,786,1011,260,454,1936,2127,1785,1
2023-24,1610612763,MEM,Memphis Grizzlies,0022301177,2024-04-12T00:00:00,MEM vs. LAL,L,47.5,25.7,21.8,10.9,43.6,18.8,10.9,24.8,53.5,0,0,0,1231,119,206,223,1711,1849,1655,805,2317,1550,1
2023-24,1610612746,LAC,LA Clippers,0022301184,2024-04-12T00:00:00,LAC vs. UTA,L,49.5,20.6,22.7,16.5,63.9,12.4,17.5,14.4,66.0,0,0,0,1231,119,569,165,816,212,624,1852,1315,2324,1
2023-24,1610612765,DET,Detroit Pistons,0022301181,2024-04-12T00:00:00,DET @ DAL,W,48.0,19.0,9.0,16.0,50.0,8.0,14.0,11.0,52.0,0,0,0,1,119,772,1930,879,1229,165,1299,754,1388,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0022301179,2024-04-12T00:00:00,OKC vs. MIL,W,47.5,24.8,11.9,14.9,57.4,11.9,7.9,16.8,53.5,0,0,0,1,119,247,1487,1069,605,540,374,1680,1550,1
2023-24,1610612765,DET,Detroit Pistons,0022301166,2024-04-11T00:00:00,DET vs. CHI,L,49.0,10.2,14.3,14.3,42.9,36.7,16.3,20.4,59.2,0,0,0,1231,119,2094,1094,1153,1904,2458,1676,2059,1986,1
2023-24,1610612744,GSW,Golden State Warriors,0022301169,2024-04-11T00:00:00,GSW @ POR,W,52.2,15.2,16.3,10.9,43.5,20.7,30.4,15.2,45.7,0,0,0,1,119,1378,779,1720,1858,1890,2439,1461,791,1
2023-24,1610612758,SAC,Sacramento Kings,0022301170,2024-04-11T00:00:00,SAC vs. NOP,L,48.0,24.0,11.0,22.0,54.0,18.0,7.0,28.0,46.0,0,0,0,1231,119,287,1621,272,845,1525,264,2405,818,1
2023-24,1610612757,POR,Portland Trail Blazers,0022301169,2024-04-11T00:00:00,POR vs. GSW,L,52.7,20.9,30.8,15.4,46.2,15.4,16.5,11.0,44.0,0,0,0,1231,119,544,20,966,1612,1112,1697,751,638,1
2023-24,1610612738,BOS,Boston Celtics,0022301167,2024-04-11T00:00:00,BOS vs. NYK,L,50.0,19.8,12.5,19.8,41.7,18.8,22.9,16.7,58.3,0,0,0,1231,119,677,1397,456,1988,1641,2299,1658,1934,1
2023-24,1610612745,HOU,Houston Rockets,0022301168,2024-04-11T00:00:00,HOU @ UTA,L,50.0,17.7,26.0,16.7,39.6,18.8,19.8,12.5,58.3,0,0,0,1231,119,970,64,780,2119,1641,2074,994,1934,1
2023-24,1610612741,CHI,Chicago Bulls,0022301166,2024-04-11T00:00:00,CHI @ DET,W,49.5,37.1,16.5,20.6,59.8,10.3,14.4,14.4,43.3,0,0,0,1,119,3,747,380,415,376,1379,1315,586,1
2023-24,1610612740,NOP,New Orleans Pelicans,0022301170,2024-04-11T00:00:00,NOP @ SAC,W,47.1,17.6,6.9,27.5,45.1,23.5,10.8,21.6,52.9,0,0,0,1,119,975,2204,66,1710,2138,784,2159,1490,1
2023-24,1610612752,NYK,New York Knicks,0022301167,2024-04-11T00:00:00,NYK @ BOS,W,49.5,18.6,22.7,16.5,57.7,19.6,12.4,19.6,41.2,0,0,0,1,119,830,165,816,562,1746,1027,1971,438,1
2023-24,1610612762,UTA,Utah Jazz,0022301168,2024-04-11T00:00:00,UTA vs. HOU,W,50.0,18.8,19.8,12.5,58.3,17.7,26.0,16.7,39.6,0,0,0,1,119,800,381,1449,514,1491,2392,1658,327,1
2023-24,1610612743,DEN,Denver Nuggets,0022301164,2024-04-10T00:00:00,DEN vs. MIN,W,52.7,15.4,17.6,20.9,63.7,13.2,14.3,17.6,52.7,0,0,0,1,119,1346,594,354,222,756,1343,1770,1481,1
2023-24,1610612748,MIA,Miami Heat,0022301161,2024-04-10T00:00:00,MIA vs. DAL,L,52.7,8.8,15.4,5.5,39.6,20.9,7.7,26.4,52.7,0,0,0,1231,119,2236,915,2322,2134,1913,339,2366,1481,1
2023-24,1610612751,BKN,Brooklyn Nets,0022301160,2024-04-10T00:00:00,BKN vs. TOR,W,50.5,12.6,18.9,11.6,50.5,20.0,18.9,16.8,33.7,0,0,0,1,119,1785,458,1610,1182,1794,1993,1686,83,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0022301163,2024-04-10T00:00:00,OKC vs. SAS,W,42.1,24.6,7.9,28.9,43.9,3.5,7.0,5.3,38.6,0,0,0,1,119,258,2086,46,1825,16,277,126,275,1
2023-24,1610612746,LAC,LA Clippers,0022301165,2024-04-10T00:00:00,LAC vs. PHX,L,46.6,12.6,7.8,12.6,50.5,18.4,7.8,16.5,40.8,0,0,0,1231,119,1793,2099,1440,1213,1589,348,1645,406,1
2023-24,1610612759,SAS,San Antonio Spurs,0022301163,2024-04-10T00:00:00,SAS @ OKC,L,42.1,3.5,7.0,5.3,38.6,24.6,7.9,28.9,43.9,0,0,0,1231,119,2445,2184,2332,2190,2202,373,2414,637,1
2023-24,1610612753,ORL,Orlando Magic,0022301162,2024-04-10T00:00:00,ORL @ MIL,L,50.5,15.8,6.3,6.3,42.1,28.4,9.5,12.6,44.2,0,0,0,1231,119,1288,2244,2252,1957,2373,595,1023,660,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0022301164,2024-04-10T00:00:00,MIN @ DEN,L,52.2,13.0,14.1,17.4,52.2,15.2,17.4,20.7,63.0,0,0,0,1231,119,1718,1135,708,1039,1085,1837,2081,2215,1
2023-24,1610612756,PHX,Phoenix Suns,0022301165,2024-04-10T00:00:00,PHX @ LAC,W,46.6,18.4,7.8,16.5,40.8,12.6,7.8,12.6,50.5,0,0,0,1,119,852,2099,805,2053,654,348,1011,1243,1
2023-24,1610612766,CHA,Charlotte Hornets,0022301159,2024-04-10T00:00:00,CHA @ ATL,W,49.0,21.4,4.1,13.3,51.0,16.3,6.1,11.2,49.0,0,0,0,1,119,497,2387,1325,1139,1255,186,796,1097,1
2023-24,1610612761,TOR,Toronto Raptors,0022301160,2024-04-10T00:00:00,TOR @ BKN,L,50.5,20.0,18.9,16.8,33.7,12.6,18.9,11.6,50.5,0,0,0,1231,119,635,458,764,2373,669,1993,844,1273,1
2023-24,1610612763,MEM,Memphis Grizzlies,0022301158,2024-04-10T00:00:00,MEM @ CLE,L,49.5,18.6,7.2,21.6,33.0,24.7,4.1,11.3,39.2,0,0,0,1231,119,830,2167,295,2392,2206,74,812,304,1
2023-24,1610612737,ATL,Atlanta Hawks,0022301159,2024-04-10T00:00:00,ATL vs. CHA,L,49.0,16.3,6.1,11.2,49.0,21.4,4.1,13.3,51.0,0,0,0,1231,119,1199,2263,1652,1346,1960,67,1118,1302,1
2023-24,1610612749,MIL,Milwaukee Bucks,0022301162,2024-04-10T00:00:00,MIL vs. ORL,W,50.0,28.1,9.4,12.5,43.8,15.6,6.3,6.3,41.7,0,0,0,1,119,91,1873,1449,1830,1145,204,196,465,1
2023-24,1610612742,DAL,Dallas Mavericks,0022301161,2024-04-10T00:00:00,DAL @ MIA,W,52.7,20.9,7.7,26.4,52.7,8.8,15.4,5.5,39.6,0,0,0,1,119,544,2108,98,979,224,1538,138,324,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0022301158,2024-04-10T00:00:00,CLE vs. MEM,W,49.5,24.7,4.1,11.3,39.2,18.6,7.2,21.6,33.0,0,0,0,1,119,250,2383,1640,2145,1608,289,2165,64,1
2023-24,1610612741,CHI,Chicago Bulls,0022301149,2024-04-09T00:00:00,CHI vs. NYK,L,50.0,13.5,15.6,8.3,68.8,13.5,7.3,14.6,56.3,0,0,0,1231,119,1642,878,2059,77,811,297,1340,1767,1
2023-24,1610612743,DEN,Denver Nuggets,0022301154,2024-04-09T00:00:00,DEN @ UTA,W,50.5,16.8,18.9,26.3,61.1,8.4,24.2,10.5,50.5,0,0,0,1,119,1111,458,99,336,201,2345,683,1273,1
2023-24,1610612746,LAC,LA Clippers,0022301156,2024-04-09T00:00:00,LAC @ PHX,W,47.1,13.7,10.8,24.5,49.0,16.7,7.8,11.8,35.3,0,0,0,1,119,1605,1667,151,1333,1304,364,876,133,1
2023-24,1610612738,BOS,Boston Celtics,0022301148,2024-04-09T00:00:00,BOS @ MIL,L,53.3,17.8,16.7,7.8,37.8,16.7,14.4,3.3,44.4,0,0,0,1231,119,966,716,2116,2229,1304,1392,49,679,1
2023-24,1610612761,TOR,Toronto Raptors,0022301146,2024-04-09T00:00:00,TOR vs. IND,L,46.6,14.6,29.1,13.6,73.8,20.4,33.0,15.5,64.1,0,0,0,1231,119,1476,30,1274,28,1851,2454,1515,2261,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0022301153,2024-04-09T00:00:00,OKC vs. SAC,W,47.1,14.7,9.8,12.7,41.2,10.8,20.6,11.8,25.5,0,0,0,1,119,1457,1816,1417,2021,423,2149,876,10,1
2023-24,1610612754,IND,Indiana Pacers,0022301146,2024-04-09T00:00:00,IND @ TOR,W,46.6,20.4,33.0,15.5,64.1,14.6,29.1,13.6,73.8,0,0,0,1,119,606,7,941,195,980,2432,1175,2433,1
2023-24,1610612752,NYK,New York Knicks,0022301149,2024-04-09T00:00:00,NYK @ CHI,W,50.5,13.7,7.4,14.7,56.8,13.7,15.8,8.4,69.5,0,0,0,1,119,1616,2149,1083,648,838,1597,405,2398,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0022301152,2024-04-09T00:00:00,MIN vs. WAS,W,48.0,22.0,20.0,20.0,50.0,8.0,13.0,12.0,40.0,0,0,0,1,119,439,354,429,1229,165,1126,918,350,1
2023-24,1610612737,ATL,Atlanta Hawks,0022301147,2024-04-09T00:00:00,ATL vs. MIA,L,52.7,18.2,20.9,12.7,45.5,11.8,1.8,9.1,40.0,0,0,0,1231,1,895,286,1426,1687,533,3,485,350,1
2023-24,1610612762,UTA,Utah Jazz,0022301154,2024-04-09T00:00:00,UTA vs. DEN,L,50.5,8.4,24.2,10.5,50.5,16.8,18.9,26.3,61.1,0,0,0,1231,119,2259,113,1772,1182,1342,1993,2360,2110,1
2023-24,1610612749,MIL,Milwaukee Bucks,0022301148,2024-04-09T00:00:00,MIL vs. BOS,W,53.3,16.7,14.4,3.3,44.4,17.8,16.7,7.8,37.8,0,0,0,1,119,1138,1070,2412,1769,1504,1723,346,230,1
2023-24,1610612758,SAC,Sacramento Kings,0022301153,2024-04-09T00:00:00,SAC @ OKC,L,47.1,10.8,20.6,11.8,25.5,14.7,9.8,12.7,41.2,0,0,0,1231,119,2038,315,1576,2449,1003,640,1035,432,1
2023-24,1610612747,LAL,Los Angeles Lakers,0022301155,2024-04-09T00:00:00,LAL vs. GSW,L,47.5,13.9,9.9,15.8,53.5,15.8,5.9,10.9,39.6,0,0,0,1231,119,1584,1804,902,899,1179,164,739,338,1
2023-24,1610612764,WAS,Washington Wizards,0022301152,2024-04-09T00:00:00,WAS @ MIN,L,48.0,8.0,13.0,12.0,40.0,22.0,20.0,20.0,50.0,0,0,0,1231,119,2288,1317,1523,2087,2010,2087,2011,1178,1
2023-24,1610612742,DAL,Dallas Mavericks,0022301144,2024-04-09T00:00:00,DAL @ CHA,W,48.0,18.0,28.0,5.0,58.0,12.0,16.0,13.0,54.0,0,0,0,1,119,918,40,2349,534,558,1636,1075,1594,1
2023-24,1610612740,NOP,New Orleans Pelicans,0022301157,2024-04-09T00:00:00,NOP @ POR,W,49.0,33.7,20.4,19.4,46.9,15.3,13.3,4.1,42.9,0,0,0,1,119,10,323,494,1541,1100,1169,62,548,1
2023-24,1610612759,SAS,San Antonio Spurs,0022301151,2024-04-09T00:00:00,SAS @ MEM,W,49.5,4.1,14.4,12.4,59.8,18.6,12.4,6.2,53.6,0,0,0,1,119,2430,1074,1479,415,1608,1027,192,1562,1
2023-24,1610612745,HOU,Houston Rockets,0022301150,2024-04-09T00:00:00,HOU vs. ORL,W,48.0,12.0,10.0,11.0,52.0,16.0,15.0,6.0,52.0,0,0,0,1,119,1884,1778,1686,1063,1202,1461,167,1388,1
2023-24,1610612744,GSW,Golden State Warriors,0022301155,2024-04-09T00:00:00,GSW @ LAL,W,47.5,15.8,5.9,10.9,39.6,13.9,9.9,15.8,53.5,0,0,0,1,119,1269,2291,1711,2113,870,650,1555,1550,1
2023-24,1610612757,POR,Portland Trail Blazers,0022301157,2024-04-09T00:00:00,POR vs. NOP,L,50.0,15.6,13.5,4.2,43.8,34.4,20.8,19.8,47.9,0,0,0,1231,119,1310,1244,2380,1830,2452,2164,1988,985,1
2023-24,1610612755,PHI,Philadelphia 76ers,0022301145,2024-04-09T00:00:00,PHI vs. DET,W,48.0,17.0,33.0,12.0,60.0,12.0,12.0,12.0,32.0,0,0,0,1,119,1084,8,1523,398,558,975,918,48,1
2023-24,1610612763,MEM,Memphis Grizzlies,0022301151,2024-04-09T00:00:00,MEM vs. SAS,L,49.0,18.4,12.2,6.1,53.1,4.1,14.3,12.2,59.2,0,0,0,1231,119,866,1439,2272,940,29,1343,957,1986,1
