player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
1889,Andre Miller,Andre,1610612759,SAS,40.0,39,20,19,0.513,11.8,111.0,109.7,109.7,105.9,107.0,107.0,5.1,2.8,2.8,0.276,2.35,35.8,0.031,0.087,0.061,0.152,0.152,0.566,0.6,0.156,0.162,91.45,91.54,76.28,91.54,0.096,883,59,106,1.5,2.7,0.557,345,303,149,212,372,21,36,36,317,351,351,73,114,114,45,58,11,233,388,323,429,427,52,48,333,326,475,474,474,175,348,372,357,396,40
1626246,Boban Marjanović,Boban,1610612759,SAS,27.0,54,47,7,0.87,9.4,109.6,106.8,106.8,103.1,102.3,102.3,6.5,4.5,4.5,0.072,0.72,7.7,0.154,0.246,0.201,0.106,0.106,0.603,0.662,0.22,0.229,93.48,95.09,79.24,95.09,0.181,1010,105,174,1.9,3.2,0.603,287,53,49,21,403,36,91,91,196,154,154,56,81,81,351,400,418,4,20,5,235,239,20,10,104,94,456,411,411,6,307,337,321,374,14
2564,Boris Diaw,Boris,1610612759,SAS,34.0,76,64,12,0.842,18.2,107.4,106.6,106.6,96.6,96.4,96.4,10.8,10.2,10.2,0.182,1.81,25.6,0.045,0.124,0.086,0.141,0.141,0.56,0.582,0.164,0.168,97.49,97.94,81.61,97.94,0.099,2828,202,383,2.7,5.0,0.527,109,7,88,24,265,72,96,96,28,28,28,31,31,31,110,138,57,177,237,216,400,396,64,75,307,307,274,234,234,161,199,226,239,283,66
201980,Danny Green,Danny,1610612759,SAS,29.0,79,65,14,0.823,26.1,108.0,108.1,108.1,95.3,95.7,95.7,12.7,12.5,12.5,0.092,1.88,17.7,0.024,0.121,0.074,0.094,0.094,0.48,0.492,0.143,0.145,95.12,94.88,79.07,94.88,0.07,4074,211,561,2.7,7.1,0.376,63,6,104,29,145,59,55,55,20,22,22,17,18,18,274,121,157,276,248,257,154,154,290,357,373,380,411,420,420,352,189,151,238,194,405
2561,David West,David,1610612759,SAS,35.0,78,63,15,0.808,18.0,107.1,107.5,107.5,95.2,95.3,95.3,11.8,12.2,12.2,0.15,2.1,20.7,0.055,0.168,0.113,0.099,0.098,0.548,0.573,0.175,0.179,96.6,96.38,80.31,96.38,0.12,2812,244,448,3.1,5.7,0.545,81,10,114,36,272,79,70,70,19,21,21,24,19,19,147,89,114,151,130,125,181,178,86,96,238,242,336,351,351,78,159,193,200,243,48
202690,Jimmer Fredette,Jimmer,1610612759,SAS,27.0,6,1,5,0.167,2.9,47.1,44.7,44.7,118.2,110.5,110.5,-71.1,-65.8,-65.8,0.5,0.5,10.0,0.0,0.0,0.0,0.2,0.196,0.5,0.625,0.225,0.242,97.87,103.88,86.57,103.88,0.068,38,2,5,0.3,0.8,0.4,456,459,31,440,473,476,476,476,461,430,430,475,474,474,1,432,350,461,473,474,462,461,218,26,92,66,250,19,19,358,463,465,468,467,364
203613,Jonathon Simmons,Jonathon,1610612759,SAS,26.0,55,47,8,0.855,14.8,108.4,107.2,107.2,101.2,101.0,101.0,7.2,6.3,6.3,0.108,1.09,14.9,0.022,0.099,0.063,0.136,0.135,0.541,0.586,0.183,0.19,96.62,97.23,81.03,97.23,0.071,1642,122,242,2.2,4.4,0.504,280,53,62,22,324,55,79,79,117,103,103,51,56,56,219,306,213,300,326,317,385,382,97,69,213,202,333,286,286,348,287,299,290,313,97
202695,Kawhi Leonard,Kawhi,1610612759,SAS,25.0,72,60,12,0.833,33.0,109.2,110.0,110.0,94.9,95.9,95.9,14.3,14.1,14.1,0.128,1.77,12.3,0.042,0.164,0.106,0.069,0.069,0.565,0.616,0.252,0.258,95.77,94.95,79.12,94.95,0.17,4702,551,1090,7.7,15.1,0.506,157,14,88,25,45,40,34,34,14,25,25,13,11,11,176,149,283,187,141,152,50,49,57,33,44,44,372,416,416,10,21,29,16,30,93
2755,Kevin Martin,Kevin,1610612759,SAS,33.0,55,24,31,0.436,19.9,101.4,101.0,101.0,106.8,106.4,106.4,-5.4,-5.4,-5.4,0.089,1.07,9.6,0.013,0.09,0.051,0.08900000000000001,0.08900000000000001,0.431,0.52,0.217,0.222,98.24,98.65,82.21,98.65,0.074,2250,156,419,2.8,7.6,0.372,280,271,265,295,239,297,314,314,349,329,329,345,349,349,280,312,363,402,374,392,122,124,405,282,114,111,219,189,189,323,243,211,226,173,410
203937,Kyle Anderson,Kyle,1610612759,SAS,22.0,78,64,14,0.821,16.0,107.7,106.1,106.1,97.7,97.5,97.5,10.0,8.6,8.6,0.14,2.08,23.9,0.022,0.179,0.104,0.115,0.115,0.488,0.528,0.143,0.147,94.72,95.53,79.61,95.53,0.102,2473,138,295,1.8,3.8,0.468,81,7,104,30,303,64,110,110,44,40,40,37,38,38,164,94,72,297,103,158,291,290,258,260,375,374,429,395,395,148,262,274,336,346,153
200746,LaMarcus Aldridge,LaMarcus,1610612759,SAS,30.0,74,61,13,0.824,30.6,109.1,109.6,109.6,97.1,97.9,97.9,12.1,11.7,11.7,0.081,1.11,7.9,0.084,0.199,0.144,0.071,0.071,0.513,0.565,0.258,0.26,94.88,94.3,78.58,94.3,0.151,4435,536,1045,7.2,14.1,0.513,135,13,98,28,83,41,37,37,35,46,46,21,22,22,309,300,403,80,67,53,52,52,181,118,40,43,422,441,441,18,24,35,24,40,84
1938,Manu Ginobili,Manu,1610612759,SAS,38.0,58,47,11,0.81,19.6,108.8,107.8,107.8,93.9,93.1,93.1,14.9,14.6,14.6,0.234,1.79,23.2,0.025,0.101,0.065,0.13,0.13,0.533,0.573,0.227,0.231,98.23,99.1,82.59,99.1,0.119,2335,197,435,3.4,7.5,0.453,268,53,81,34,247,50,65,65,9,11,11,10,9,9,71,144,83,274,319,305,363,364,116,97,87,89,220,167,167,80,202,205,170,177,188
2588,Matt Bonner,Matt,1610612759,SAS,36.0,30,25,5,0.833,6.9,116.2,111.8,111.8,98.8,97.8,97.8,17.5,14.0,14.0,0.061,3.0,12.7,0.018,0.119,0.073,0.042,0.042,0.64,0.647,0.14,0.146,92.11,94.41,78.67,94.41,0.094,408,29,57,1.0,1.9,0.509,381,265,31,25,436,6,19,19,61,42,42,7,13,13,385,19,275,342,252,261,20,20,9,12,384,376,472,438,438,189,398,413,419,434,88
201988,Patty Mills,Patty,1610612759,SAS,27.0,81,66,15,0.815,20.5,109.0,108.5,108.5,96.8,96.4,96.4,12.2,12.1,12.1,0.197,2.97,24.1,0.017,0.078,0.048,0.081,0.081,0.525,0.541,0.189,0.193,97.64,98.06,81.72,98.06,0.097,3381,260,612,3.2,7.6,0.425,19,5,114,33,224,46,48,48,31,29,29,19,20,20,97,23,71,348,417,411,85,86,137,207,193,196,266,226,226,171,145,132,191,175,286
