season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22017,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.989,51,0.07,1.0,0.406,0.325,0.313,0.063,0.04,0.45,0.0051600000000000005,80,80,13,32,19,2017-18,2017,2018
22017,201142,Kevin Durant,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.645,68,0.051,0.593,0.353,0.259,0.531,0.037,0.0,0.321,0.0041199999999999995,81,48,6,17,11,2017-18,2017,2018
22017,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.72,73,0.044,0.644,0.308,0.203,0.373,0.017,0.02,0.322,0.0034599999999999995,59,38,8,26,18,2017-18,2017,2018
22017,203110,Draymond Green,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.156,70,0.12,0.287,0.333,0.13,0.731,0.028,0.0,0.167,0.00333,108,31,5,15,10,2017-18,2017,2018
22017,1626188,Quinn Cook,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.997,33,0.055,1.313,0.857,0.25,0.313,0.063,0.0,0.625,0.00929,16,21,6,7,1,2017-18,2017,2018
22017,201956,Omri Casspi,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.586,53,0.117,0.563,0.5,0.188,0.563,0.094,0.0,0.313,0.005,32,18,4,8,4,2017-18,2017,2018
22017,2561,David West,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.151,73,0.093,0.283,0.6,0.0,0.783,0.0,0.0,0.13,0.006500000000000001,46,13,6,10,4,2017-18,2017,2018
22017,1627775,Patrick McCaw,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.662,56,0.072,0.6,0.5,0.15,0.55,0.05,0.0,0.3,0.005829999999999999,20,12,3,6,3,2017-18,2017,2018
22017,2738,Andre Iguodala,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.237,64,0.075,0.344,0.222,0.094,0.625,0.031,0.0,0.156,0.00333,32,11,2,9,7,2017-18,2017,2018
22017,201156,Nick Young,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.11,80,0.056,0.258,0.133,0.065,0.452,0.0,0.0,0.129,0.00133,31,8,2,15,13,2017-18,2017,2018
22017,2733,Shaun Livingston,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.054,72,0.073,0.194,0.111,0.097,0.613,0.0,0.0,0.097,0.00111,31,6,1,9,8,2017-18,2017,2018
22017,2585,Zaza Pachulia,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.024,69,0.128,0.122,0.25,0.061,0.857,0.02,0.0,0.082,0.0025,49,6,1,4,3,2017-18,2017,2018
22017,1626172,Kevon Looney,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.073,66,0.093,0.208,0.167,0.125,0.625,0.042,0.0,0.125,0.00167,24,5,1,6,5,2017-18,2017,2018
22017,1628395,Jordan Bell,1610612744,GSW,Golden State Warriors,Misc,Offensive,0.005,57,0.106,0.074,0.0,0.111,0.815,0.0,0.0,0.074,0.0,27,2,0,2,2,2017-18,2017,2018
