season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2018-19,203083,Andre Drummond,Andre,1610612765,DET,Detroit Pistons,41800104,2019-04-22T00:00:00,DET vs. MIL,L,33.038333333333334,4,4,2,14,5,10,16,48,0,4,5,4,34.9,1,883,883,883,448,171,131,363,52,688,1328,1632,1721,525,1750,1628,235,328,1,33:02,2018,2019
2018-19,1629017,Khyri Thomas,Khyri,1610612765,DET,Detroit Pistons,41800104,2019-04-22T00:00:00,DET vs. MIL,L,4.333333333333333,3,0,2,2,0,0,0,4,0,0,0,2,6.2,1,883,883,883,1555,273,671,363,831,1,1,1,178,525,1,1,567,1361,1,4:20,2018,2019
2018-19,202704,Reggie Jackson,Reggie,1610612765,DET,Detroit Pistons,41800104,2019-04-22T00:00:00,DET vs. MIL,L,31.55,5,2,2,6,7,9,14,46,0,1,3,7,43.1,1,883,883,883,533,104,332,363,375,894,1232,1572,1704,525,1203,1078,66,168,1,31:33,2018,2019
2018-19,203922,Glenn Robinson III,Glenn,1610612765,DET,Detroit Pistons,41800104,2019-04-22T00:00:00,DET vs. MIL,L,2.65,0,0,0,0,0,2,2,4,0,0,1,0,0.0,1,883,883,883,1645,733,671,659,1201,1,340,317,178,525,1,375,1218,1652,1,2:39,2018,2019
2018-19,101181,Jose Calderon,Jose,1610612765,DET,Detroit Pistons,41800104,2019-04-22T00:00:00,DET vs. MIL,L,4.333333333333333,0,0,0,0,0,0,0,4,0,0,0,0,6.0,1,883,883,883,1555,733,671,659,1201,1,1,1,178,525,1,1,1218,1373,1,4:20,2018,2019
2018-19,202397,Ish Smith,Ish,1610612765,DET,Detroit Pistons,41800104,2019-04-22T00:00:00,DET vs. MIL,L,12.116666666666667,0,0,0,2,6,2,4,12,0,1,0,0,7.9,1,883,883,883,1304,733,671,659,831,787,340,600,500,525,1203,1,1218,1292,1,12:07,2018,2019
2018-19,201961,Wayne Ellington,Wayne,1610612765,DET,Detroit Pistons,41800104,2019-04-22T00:00:00,DET vs. MIL,L,28.53333333333333,0,0,0,2,11,9,13,44,0,1,0,2,10.4,1,883,883,883,669,733,671,659,831,1287,1232,1504,1672,525,1203,1,567,1184,1,28:32,2018,2019
2018-19,201933,Blake Griffin,Blake,1610612765,DET,Detroit Pistons,41800104,2019-04-22T00:00:00,DET vs. MIL,L,27.53833333333333,2,2,2,8,9,8,7,34,0,1,6,3,33.0,1,883,883,883,715,396,332,363,259,1127,1121,969,1469,525,1203,1732,378,373,1,27:32,2018,2019
2018-19,1628971,Bruce Brown,Bruce,1610612765,DET,Detroit Pistons,41800104,2019-04-22T00:00:00,DET vs. MIL,L,16.116666666666667,2,2,0,2,4,5,4,22,0,0,5,0,8.0,1,883,883,883,1159,396,332,659,831,551,769,600,953,525,1,1628,1218,1283,1,16:07,2018,2019
2018-19,1628379,Luke Kennard,Luke,1610612765,DET,Detroit Pistons,41800104,2019-04-22T00:00:00,DET vs. MIL,L,32.461666666666666,5,0,5,2,6,3,14,42,1,2,3,1,21.7,1,883,883,883,479,104,671,103,831,787,545,1572,1647,174,1588,1078,839,732,1,32:28,2018,2019
2018-19,204038,Langston Galloway,Langston,1610612765,DET,Detroit Pistons,41800104,2019-04-22T00:00:00,DET vs. MIL,L,32.36666666666667,0,3,0,0,9,6,14,36,0,0,3,0,22.9,1,883,883,883,489,733,222,659,1201,1127,881,1572,1529,525,1,1078,1218,685,1,32:22,2018,2019
2018-19,1627748,Thon Maker,Thon,1610612765,DET,Detroit Pistons,41800104,2019-04-22T00:00:00,DET vs. MIL,L,14.961666666666666,0,0,2,4,8,1,2,14,0,0,5,2,9.1,1,883,883,883,1204,733,671,363,536,1014,320,317,579,525,1,1628,567,1248,1,14:58,2018,2019
2018-19,2585,Zaza Pachulia,Zaza,1610612765,DET,Detroit Pistons,41800103,2019-04-20T00:00:00,DET vs. MIL,L,4.083333333333333,0,0,0,0,0,4,0,4,0,0,1,0,0.0,1,883,883,883,1565,733,671,659,1201,1,621,1,178,525,1,375,1218,1652,1,4:05,2018,2019
2018-19,1627748,Thon Maker,Thon,1610612765,DET,Detroit Pistons,41800103,2019-04-20T00:00:00,DET vs. MIL,L,10.545,0,0,0,2,2,4,0,12,1,0,3,3,9.0,1,883,883,883,1370,733,671,659,831,282,621,1,500,174,1,1078,378,1252,1,10:33,2018,2019
