season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612752,NYK,New York Knicks,22101226,2022-04-10,NYK vs. TOR,W,48.0,105.8,109.4,92.3,97.9,13.5,11.5,0.8,1.88,22.7,0.271,0.714,0.51,0.177,0.546,0.569,100.6,96.0,80.0,96,0.561,1,1,1,1,117,1408,300,554,26,1124,146,1220,1404,1050,2105,1000,1162,1757,629,1,2021,2022,True,NYK,TOR,APR
2021-22,1610612752,NYK,New York Knicks,22101204,2022-04-08,NYK @ WAS,W,48.0,117.8,116.3,95.4,93.9,22.4,22.4,0.659,2.7,19.9,0.229,0.943,0.53,0.102,0.557,0.589,96.6,98.0,81.67,98,0.592,1,1,1,1,117,813,171,173,703,319,615,1754,1,653,383,858,884,1355,340,1,2021,2022,False,WAS,NYK,APR
2021-22,1610612752,NYK,New York Knicks,22101191,2022-04-06,NYK vs. BKN,L,48.0,98.2,98.0,107.9,108.9,-9.8,-10.9,0.688,2.0,16.4,0.214,0.698,0.45,0.11,0.464,0.496,100.9,100.5,83.75,100,0.42,1,1231,1231,1231,117,2141,1005,1879,480,907,1671,1911,1621,2086,532,2084,2150,767,2040,1,2021,2022,True,NYK,BKN,APR
2021-22,1610612752,NYK,New York Knicks,22101171,2022-04-03,NYK @ ORL,W,48.0,121.6,122.9,88.1,90.7,33.5,32.2,0.644,2.9,21.0,0.28,0.787,0.559,0.104,0.565,0.59,98.5,96.5,80.42,96,0.681,1,1,1,1,117,407,92,45,838,211,373,1105,537,287,414,768,866,1679,47,1,2021,2022,False,ORL,NYK,APR
2021-22,1610612752,NYK,New York Knicks,22101162,2022-04-02,NYK vs. CLE,L,48.0,104.2,106.3,124.9,126.6,-20.8,-20.3,0.613,1.73,15.1,0.245,0.763,0.471,0.116,0.487,0.549,96.1,94.5,78.75,95,0.4,1,1231,1231,1231,117,1641,2209,2247,1182,1367,2004,1555,800,1769,672,1840,1476,2009,2170,1,2021,2022,True,NYK,CLE,APR
2021-22,1610612752,NYK,New York Knicks,22101140,2022-03-30,NYK vs. CHA,L,48.0,114.6,114.0,123.2,126.3,-8.5,-12.3,0.575,1.64,16.9,0.277,0.762,0.506,0.14,0.565,0.591,100.5,99.5,82.92,100,0.42,1,1231,1231,1231,117,1011,2195,1949,1557,1504,1525,1141,806,1097,1323,764,844,1005,2042,1,2021,2022,True,NYK,CHA,MAR
2021-22,1610612752,NYK,New York Knicks,22101126,2022-03-28,NYK vs. CHI,W,48.0,111.9,113.5,102.4,108.3,9.5,5.2,0.5,3.17,14.6,0.263,0.745,0.481,0.063,0.494,0.522,99.5,96.0,80.0,96,0.485,1,1,1,1,117,1051,953,928,2111,151,2114,1323,1021,1595,23,1733,1855,1757,1357,1,2021,2022,True,NYK,CHI,MAR
2021-22,1610612752,NYK,New York Knicks,22101115,2022-03-27,NYK @ DET,W,48.0,105.3,109.5,108.6,108.5,-3.3,1.0,0.559,1.36,14.2,0.385,0.792,0.58,0.147,0.476,0.532,96.3,94.5,78.75,95,0.51,1,1,1,1,117,1397,975,1207,1718,1944,2183,145,476,128,1521,1950,1737,2009,1146,1,2021,2022,False,DET,NYK,MAR
2021-22,1610612752,NYK,New York Knicks,22101103,2022-03-25,NYK @ MIA,W,48.0,125.7,126.1,117.0,118.4,8.6,7.7,0.639,2.09,17.6,0.408,0.722,0.541,0.125,0.543,0.588,88.2,87.5,72.92,88,0.526,1,1,1,1,117,270,1810,743,894,822,1310,94,1321,489,902,1053,890,2451,982,1,2021,2022,False,MIA,NYK,MAR
2021-22,1610612752,NYK,New York Knicks,22101084,2022-03-23,NYK @ CHA,W,48.0,129.4,130.1,113.4,115.2,16.0,14.9,0.698,3.33,22.7,0.225,0.686,0.484,0.097,0.639,0.669,93.5,92.5,77.08,93,0.576,1,1,1,1,117,131,1548,392,397,118,144,1798,1756,1552,297,150,141,2263,454,1,2021,2022,False,CHA,NYK,MAR
