player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
203952,Andrew Wiggins,Andrew,1610612744,GSW,28.0,13,6,7,0.462,441.905,106.4,49,0.101,0.154,11,0.143,15,0.357,138,128,122,422,-10.42,35,43,184,101,28,58,33,138,138,28,120,10,29,186,193,191,191,185,GSW
1630237,Anthony Lamb,Anthony,1610612744,GSW,25.0,6,3,3,0.5,31.466666666666665,89.2,5,0.116,0.192,1,0.333,1,0.25,11,10,9,22,-0.42,96,88,51,71,162,22,143,110,96,141,17,108,56,57,57,57,52,50,GSW
1628978,Donte DiVincenzo,Donte,1610612744,GSW,26.0,13,6,7,0.462,235.04,111.2,28,0.104,0.16,11,0.324,3,0.15,81,80,75,254,-6.22,35,43,184,101,56,120,64,131,131,28,21,68,98,159,174,166,165,161,GSW
203110,Draymond Green,Draymond,1610612744,GSW,33.0,12,5,7,0.417,366.9533333333333,112.4,64,0.158,0.242,18,0.346,12,0.324,111,117,95,338,-9.85,42,67,184,121,37,134,23,62,62,17,14,18,39,177,187,180,179,184,GSW
1627780,Gary Payton II,Gary,1610612744,GSW,30.0,12,5,7,0.417,191.45,118.8,22,0.116,0.179,8,0.308,6,0.3,54,57,43,202,-5.86,42,67,184,121,68,184,80,108,112,51,26,38,43,127,140,122,152,158,GSW
203210,JaMychal Green,JaMychal,1610612744,GSW,33.0,7,2,5,0.286,48.818333333333335,113.3,5,0.088,0.132,0,0.0,1,0.167,7,19,11,36,-1.34,81,105,164,149,149,143,143,152,153,159,159,108,86,49,78,67,64,69,GSW
1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,20.0,10,5,5,0.5,61.2,117.9,5,0.072,0.132,2,0.286,0,0.0,18,24,17,50,-1.71,63,67,164,71,142,173,143,168,153,115,37,147,147,70,88,78,70,76,GSW
1629673,Jordan Poole,Jordan,1610612744,GSW,24.0,13,6,7,0.462,284.12,109.6,24,0.078,0.115,10,0.217,3,0.107,90,67,90,284,-7.25,35,43,184,101,47,95,77,161,162,34,73,68,109,171,152,174,173,171,GSW
1626172,Kevon Looney,Kevon,1610612744,GSW,27.0,13,6,7,0.462,325.29833333333335,103.7,109,0.3,0.454,8,0.16,5,0.167,121,94,93,370,-7.23,35,43,184,101,43,47,8,6,3,51,108,45,86,182,181,176,186,170,GSW
202691,Klay Thompson,Klay,1610612744,GSW,33.0,13,6,7,0.462,467.7966666666667,109.9,53,0.101,0.154,7,0.106,4,0.087,147,143,136,472,-11.82,35,43,184,101,24,99,29,139,137,61,141,56,123,194,197,195,194,192,GSW
1630541,Moses Moody,Moses,1610612744,GSW,21.0,12,6,6,0.5,161.34,109.9,24,0.135,0.209,5,0.227,4,0.267,49,46,37,140,-4.06,42,43,182,71,93,98,77,88,83,75,71,56,53,122,126,111,117,117,GSW
1631116,Patrick Baldwin Jr.,Patrick,1610612744,GSW,20.0,3,1,2,0.333,11.483333333333333,104.0,3,0.214,0.429,0,0.0,0,0.0,2,3,2,12,-0.26,175,132,36,127,184,48,161,28,6,159,159,147,147,15,29,18,36,42,GSW
201939,Stephen Curry,Stephen,1610612744,GSW,35.0,13,6,7,0.462,493.1283333333333,110.1,58,0.111,0.168,13,0.163,6,0.133,166,147,140,518,-12.63,35,43,184,101,21,105,28,123,120,23,106,38,103,198,199,196,198,194,GSW
