group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,203086,Meyers Leonard,Meyers,1610612757,POR,27.0,3,1,2,0.333,4.7,0.0,0.0,0.7,0.7,0.0,4.0,0.0,5.3,0.3,0.0,0.0,0.0,4.4,51,58,55,76,26,35,34,4,29,1,123,1,13,9,1,1,56,24,POR
Players,202323,Evan Turner,Evan,1610612757,POR,30.0,4,2,2,0.5,4.1,0.0,0.0,0.0,0.5,0.0,3.0,0.5,5.5,0.3,0.0,0.3,0.5,4.4,38,36,55,45,43,35,34,19,39,1,111,82,12,11,1,64,19,22,POR
Players,202683,Enes Freedom,Enes,1610612757,POR,27.0,7,5,2,0.714,5.2,0.3,0.6,0.0,0.6,0.7,1.6,0.7,4.3,0.0,0.1,0.0,0.0,2.6,19,10,55,26,14,31,19,19,37,51,75,97,16,28,104,1,56,56,POR
Players,203081,Damian Lillard,Damian,1610612757,POR,28.0,9,5,4,0.556,5.9,0.8,0.0,0.0,1.6,0.6,2.6,0.6,5.8,0.0,0.8,0.2,1.2,6.9,10,10,105,43,8,9,34,19,14,48,107,89,10,28,124,61,6,8,POR
Players,203468,CJ McCollum,CJ,1610612757,POR,27.0,9,5,4,0.556,5.9,1.2,0.7,0.2,0.4,0.6,2.6,0.6,5.8,0.4,0.3,0.2,0.2,7.0,10,10,105,43,8,5,13,15,45,48,107,89,10,5,115,61,45,7,POR
Players,202329,Al-Farouq Aminu,Al-Farouq,1610612757,POR,28.0,6,4,2,0.667,5.6,0.3,0.3,0.3,0.7,0.8,1.8,0.5,5.0,0.0,0.0,0.3,0.3,3.6,23,17,55,28,11,26,29,12,29,55,86,82,14,28,1,71,35,35,POR
Players,203552,Seth Curry,Seth,1610612757,POR,28.0,8,5,3,0.625,1.6,0.0,0.4,0.0,0.0,0.0,0.4,0.0,1.5,0.0,0.0,0.4,0.1,1.2,13,10,86,34,96,35,27,19,53,1,41,1,72,28,1,80,52,78,POR
Players,203918,Rodney Hood,Rodney,1610612757,POR,26.0,5,2,3,0.4,2.9,0.4,0.6,0.0,0.4,0.0,2.0,0.0,2.8,0.0,0.0,0.6,0.2,2.3,30,36,86,71,69,21,17,19,46,1,91,1,43,28,1,102,47,62,POR
Players,1628380,Zach Collins,Zach,1610612757,POR,21.0,2,1,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,58,20,45,121,35,34,19,53,1,1,1,94,28,1,1,56,92,POR
Players,203090,Maurice Harkless,Maurice,1610612757,POR,26.0,5,4,1,0.8,6.3,0.0,0.4,0.0,0.8,1.0,2.0,1.0,6.4,0.4,0.0,0.8,0.4,5.6,30,17,20,21,5,35,25,19,26,57,91,109,6,7,1,112,33,14,POR
