season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2023-24,1610612758,22300072,2023-10-25,SAC,UTA,1610612762,1,130,114,W,16
2023-24,1610612758,22300087,2023-10-27,GSW,SAC,1610612744,2,114,122,L,-8
2023-24,1610612758,22300100,2023-10-29,LAL,SAC,1610612747,3,132,127,W,5
2023-24,1610612758,22300126,2023-11-01,SAC,GSW,1610612744,4,101,102,L,-1
2023-24,1610612758,22300137,2023-11-04,SAC,HOU,1610612745,5,89,107,L,-18
2023-24,1610612758,22300153,2023-11-06,SAC,HOU,1610612745,6,97,122,L,-25
2023-24,1610612758,22300170,2023-11-08,POR,SAC,1610612757,7,121,118,W,3
2023-24,1610612758,22300016,2023-11-10,OKC,SAC,1610612760,8,105,98,W,7
2023-24,1610612758,22300191,2023-11-13,CLE,SAC,1610612739,9,132,120,W,12
2023-24,1610612758,22300198,2023-11-15,SAC,LAL,1610612747,10,125,110,W,15
2023-24,1610612758,22300032,2023-11-17,SAC,SAS,1610612759,11,129,120,W,9
2023-24,1610612758,22300212,2023-11-19,SAC,DAL,1610612742,12,129,113,W,16
2023-24,1610612758,22300222,2023-11-20,SAC,NOP,1610612740,13,93,129,L,-36
2023-24,1610612758,22300233,2023-11-22,SAC,NOP,1610612740,14,112,117,L,-5
2023-24,1610612758,22300050,2023-11-24,SAC,MIN,1610612750,15,124,111,W,13
2023-24,1610612758,22300060,2023-11-28,GSW,SAC,1610612744,16,124,123,W,1
2023-24,1610612758,22300264,2023-11-29,LAC,SAC,1610612746,17,117,131,L,-14
2023-24,1610612758,22300290,2023-12-02,DEN,SAC,1610612743,18,123,117,W,6
2023-24,1610612758,22301204,2023-12-04,NOP,SAC,1610612740,19,117,127,L,-10
2023-24,1610612758,22301228,2023-12-08,SAC,PHX,1610612756,20,114,106,W,8
2023-24,1610612758,22300303,2023-12-11,BKN,SAC,1610612751,21,131,118,W,13
2023-24,1610612758,22300309,2023-12-12,SAC,LAC,1610612746,22,99,119,L,-20
2023-24,1610612758,22300324,2023-12-14,OKC,SAC,1610612760,23,128,123,W,5
2023-24,1610612758,22300342,2023-12-16,UTA,SAC,1610612762,24,125,104,W,21
2023-24,1610612758,22300358,2023-12-18,WAS,SAC,1610612764,25,143,131,W,12
2023-24,1610612758,22300373,2023-12-20,BOS,SAC,1610612738,26,119,144,L,-25
2023-24,1610612758,22300387,2023-12-22,PHX,SAC,1610612756,27,120,105,W,15
2023-24,1610612758,22300400,2023-12-23,MIN,SAC,1610612750,28,98,110,L,-12
2023-24,1610612758,22300413,2023-12-26,SAC,POR,1610612757,29,113,130,L,-17
2023-24,1610612758,22300431,2023-12-29,SAC,ATL,1610612737,30,117,110,W,7
2023-24,1610612758,22300449,2023-12-31,SAC,MEM,1610612763,31,123,92,W,31
2023-24,1610612758,22300464,2024-01-02,CHA,SAC,1610612766,32,104,111,L,-7
2023-24,1610612758,22300476,2024-01-03,ORL,SAC,1610612753,33,138,135,W,3
2023-24,1610612758,22300492,2024-01-05,TOR,SAC,1610612761,34,135,130,W,5
2023-24,1610612758,22300500,2024-01-07,NOP,SAC,1610612740,35,100,133,L,-33
2023-24,1610612758,22300512,2024-01-09,SAC,DET,1610612765,36,131,110,W,21
2023-24,1610612758,22300518,2024-01-10,SAC,CHA,1610612766,37,123,98,W,25
2023-24,1610612758,22300532,2024-01-12,SAC,PHI,1610612755,38,93,112,L,-19
2023-24,1610612758,22300552,2024-01-14,SAC,MIL,1610612749,39,142,143,L,-1
2023-24,1610612758,22300567,2024-01-16,SAC,PHX,1610612756,40,117,119,L,-2
2023-24,1610612758,22300583,2024-01-18,IND,SAC,1610612754,41,121,126,L,-5
2023-24,1610612758,22300613,2024-01-22,ATL,SAC,1610612737,42,122,107,W,15
2023-24,1610612758,22300632,2024-01-25,SAC,GSW,1610612744,43,134,133,W,1
2023-24,1610612758,22300651,2024-01-27,SAC,DAL,1610612742,44,120,115,W,5
2023-24,1610612758,22300663,2024-01-29,SAC,MEM,1610612763,45,103,94,W,9
2023-24,1610612758,22300678,2024-01-31,SAC,MIA,1610612748,46,106,115,L,-9
2023-24,1610612758,22300691,2024-02-02,SAC,IND,1610612754,47,133,122,W,11
2023-24,1610612758,22300700,2024-02-03,SAC,CHI,1610612741,48,123,115,W,8
2023-24,1610612758,22300714,2024-02-05,SAC,CLE,1610612739,49,110,136,L,-26
2023-24,1610612758,22300732,2024-02-07,DET,SAC,1610612765,50,120,133,L,-13
2023-24,1610612758,22300746,2024-02-09,DEN,SAC,1610612743,51,135,106,W,29
2023-24,1610612758,22300760,2024-02-11,SAC,OKC,1610612760,52,113,127,L,-14
2023-24,1610612758,22300774,2024-02-13,SAC,PHX,1610612756,53,125,130,L,-5
