team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank
1610612738,Boston Celtics,4,3,1,0.75,1.9,0.8,2.3,0.333,0.8,1.3,0.6,0.3,0.3,1.0,0.0,1.3,1.3,0.5,0.5,0.0,0.0,0.3,0.8,0.5,2.5,-3.8,7,5,2,2,14,1,1,3,5,2,13,1,1,10,1,2,2,2,13,1,1,11,5,15,1,2
1610612751,Brooklyn Nets,1,0,1,0.0,5.1,6.0,11.0,0.545,2.0,3.0,0.667,2.0,2.0,1.0,3.0,2.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,16.0,9.0,15,13,2,13,4,15,14,12,15,8,14,6,5,10,15,6,12,15,3,11,1,12,1,7,15,15
1610612743,Denver Nuggets,7,3,4,0.429,6.3,5.0,12.0,0.417,1.0,3.3,0.304,2.4,3.0,0.81,2.3,2.7,5.0,1.7,0.9,1.7,0.6,1.1,2.6,2.7,13.4,0.9,5,5,11,9,1,14,15,8,6,10,5,11,9,7,14,11,12,8,10,15,10,2,11,3,14,9
1610612744,Golden State Warriors,13,8,5,0.615,4.5,3.0,7.4,0.406,1.0,3.5,0.289,1.9,2.4,0.806,1.0,2.5,3.5,1.3,1.3,0.5,0.5,0.6,2.2,2.1,8.9,-0.9,1,1,14,3,7,6,9,7,6,11,4,5,7,6,5,10,9,6,7,8,8,4,9,6,8,5
1610612745,Houston Rockets,8,4,4,0.5,4.3,3.0,8.0,0.375,1.5,3.5,0.429,2.8,3.0,0.917,1.3,2.1,3.4,1.8,0.6,0.5,0.6,0.4,2.8,2.1,10.3,1.9,4,4,11,6,10,6,10,5,13,12,11,12,9,9,7,9,8,9,12,6,12,8,12,5,10,10
1610612754,Indiana Pacers,3,0,3,0.0,2.6,3.3,5.3,0.625,1.0,2.3,0.429,0.7,1.0,0.667,0.3,1.7,2.0,2.0,0.0,0.3,0.3,0.0,0.3,1.0,8.3,5.3,9,13,9,13,13,11,3,15,6,5,11,2,2,1,2,5,3,11,14,3,6,12,3,13,6,14
1610612746,LA Clippers,2,2,0,1.0,4.3,3.0,8.0,0.375,1.0,4.0,0.25,1.5,1.5,1.0,1.5,1.5,3.0,2.0,3.0,1.0,0.5,0.5,4.0,2.0,8.5,-4.0,12,7,1,1,9,6,10,5,6,14,3,4,4,10,9,3,5,11,1,11,9,6,15,7,7,1
1610612749,Milwaukee Bucks,5,2,3,0.4,5.8,3.4,9.4,0.362,1.6,4.6,0.348,4.4,6.0,0.733,2.0,2.8,4.8,1.8,1.0,1.2,0.6,0.6,2.0,4.6,12.8,2.2,6,7,9,10,3,12,12,4,14,15,9,14,14,2,12,12,11,10,8,13,11,5,8,1,13,12
1610612760,Oklahoma City Thunder,3,1,2,0.333,1.7,1.7,3.0,0.556,0.7,1.0,0.667,3.3,3.3,1.0,0.3,0.7,1.0,0.0,0.0,0.7,0.0,0.3,0.0,1.7,7.3,3.0,9,10,5,11,15,2,2,14,4,1,14,13,13,10,2,1,1,1,14,9,1,9,1,11,3,13
1610612753,Orlando Magic,2,1,1,0.5,3.1,3.0,5.5,0.545,0.5,1.5,0.333,1.0,1.0,1.0,1.5,1.5,3.0,1.0,1.5,0.0,0.0,0.5,0.5,1.0,7.5,0.0,12,10,2,6,12,6,4,12,2,3,7,3,2,10,9,3,5,4,6,1,1,6,4,13,4,7
