group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1627777,Georges Niang,Georges,1610612739,CLE,31.0,19,12,7,0.632,33.50666666666667,0,2,0,6,7,4,6,22,1,0,4,4,27.5,163,121,243,105,221,226,180,169,172,200,146,269,211,126,1,248,155,216,CLE
Players,1630241,Sam Merrill,Sam,1610612739,CLE,28.0,9,4,5,0.444,11.666666666666666,0,2,3,2,3,0,2,12,0,0,0,2,6.5,265,261,196,285,323,226,180,73,243,115,1,122,149,218,1,1,207,339,CLE
Players,1629731,Dean Wade,Dean,1610612739,CLE,27.0,9,5,4,0.556,27.876666666666665,0,2,0,2,13,5,9,28,0,0,1,0,19.4,265,240,164,157,240,226,180,169,243,278,164,323,242,218,1,104,310,244,CLE
Players,1627745,Damian Jones,Damian,1610612739,CLE,29.0,1,0,1,0.0,3.1,0,0,0,0,6,5,5,6,0,0,1,0,0.0,420,422,29,422,408,226,238,169,329,174,164,238,93,218,1,104,310,410,CLE
Players,1641734,Emoni Bates,Emoni,1610612739,CLE,20.0,1,0,1,0.0,3.1,0,0,0,0,6,5,5,6,0,0,0,0,-2.0,420,422,29,422,408,226,238,169,329,174,164,238,93,218,1,1,310,469,CLE
Players,1629636,Darius Garland,Darius,1610612739,CLE,24.0,28,13,15,0.464,101.35166666666667,2,8,0,12,32,34,16,82,0,7,8,12,72.7,87,99,399,261,63,158,51,169,98,408,412,394,385,218,460,348,55,95,CLE
Players,1630171,Isaac Okoro,Isaac,1610612739,CLE,23.0,35,18,17,0.514,83.34166666666667,2,2,0,8,22,13,7,38,2,0,18,3,45.0,20,28,425,199,104,158,180,169,140,340,266,283,276,61,1,457,182,166,CLE
Players,1628378,Donovan Mitchell,Donovan,1610612739,CLE,27.0,27,15,12,0.556,87.14166666666667,17,5,5,14,17,22,10,74,0,4,8,16,104.7,102,69,337,157,98,6,98,36,81,307,339,336,368,218,432,348,38,49,CLE
Players,1630596,Evan Mobley,Evan,1610612739,CLE,23.0,24,11,13,0.458,73.45,4,4,4,20,27,18,11,76,2,4,4,5,62.4,127,138,365,270,127,107,118,46,51,377,305,348,372,61,432,248,137,113,CLE
Players,1631250,Pete Nance,Pete,1610612739,CLE,24.0,1,0,1,0.0,3.1,0,0,0,0,6,5,5,6,0,0,1,0,0.0,420,422,29,422,408,226,238,169,329,174,164,238,93,218,1,104,310,410,CLE
Players,1630600,Isaiah Mobley,Isaiah,1610612739,CLE,24.0,1,0,1,0.0,3.1,0,0,0,0,6,5,5,6,0,0,0,0,-1.0,420,422,29,422,408,226,238,169,329,174,164,238,93,218,1,1,310,465,CLE
Players,1641854,Craig Porter Jr.,Craig,1610612739,CLE,24.0,4,1,3,0.25,10.803333333333333,0,2,0,4,2,3,4,2,0,1,1,1,9.9,341,359,132,382,332,226,180,169,208,79,125,199,39,218,257,104,252,307,CLE
Players,202694,Marcus Morris Sr.,Marcus,1610612739,CLE,34.0,6,3,3,0.5,22.046666666666667,0,4,0,2,5,15,0,26,1,0,3,2,16.5,308,288,132,200,259,226,118,169,243,158,282,1,229,126,1,199,207,261,CLE
Players,1629622,Max Strus,Max,1610612739,CLE,28.0,32,16,16,0.5,104.42333333333332,4,5,7,8,37,26,14,90,2,1,9,5,74.1,43,56,411,200,59,107,98,19,140,425,363,383,397,61,257,373,137,91,CLE
Players,1627747,Caris LeVert,Caris,1610612739,CLE,29.0,32,15,17,0.469,98.24166666666666,13,3,7,14,33,21,14,72,2,5,7,7,70.4,43,69,425,255,68,19,151,19,81,412,331,383,361,61,448,326,105,100,CLE
Players,202684,Tristan Thompson,Tristan,1610612739,CLE,33.0,6,2,4,0.333,4.1066666666666665,0,0,0,2,6,5,5,6,0,0,0,0,4.4,308,315,164,353,399,226,238,169,243,174,164,238,93,218,1,1,310,362,CLE
Players,1628386,Jarrett Allen,Jarrett,1610612739,CLE,26.0,35,17,18,0.486,119.32166666666669,3,12,0,28,42,30,17,86,3,1,12,22,105.5,20,44,437,242,36,128,15,169,32,444,387,403,393,33,257,417,19,46,CLE
