group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
Players,1627747,Caris LeVert,Caris,1610612739,CLE,29.0,1,0,1,0.0,1.32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,-6,3.0,0,0,2.0,87,79,15,79,98,65,83,65,40,65,40,45,48,45,48,66,77,51,40,33,8,1,1,53,72,87,75,32,5,76
Players,1629636,Darius Garland,Darius,1610612739,CLE,24.0,3,1,2,0.333,10.991666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,0,0,-14,1.7,0,0,2.0,47,47,60,62,43,65,83,65,40,65,40,45,48,45,48,38,50,23,18,33,27,1,1,53,72,111,81,32,5,76
Players,1629731,Dean Wade,Dean,1610612739,CLE,27.0,1,0,1,0.0,1.32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-6,0.0,0,0,0.0,87,79,15,79,98,65,83,65,40,65,40,45,48,45,48,66,77,51,40,33,27,1,1,53,72,87,92,32,5,92
Players,1628378,Donovan Mitchell,Donovan,1610612739,CLE,27.0,2,1,1,0.5,9.671666666666669,3,8,0.375,1,3,0.333,5,6,0.833,0,1,1,1,1,0,0,1,2,3,12,-8,13.7,0,0,15.0,61,47,15,41,55,25,19,50,17,21,29,11,12,25,48,38,50,23,18,33,27,97,80,21,22,95,37,32,5,29
Players,1630596,Evan Mobley,Evan,1610612739,CLE,23.0,3,1,2,0.333,11.118333333333334,2,3,0.667,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,0,5,0,4,-16,9.4,1,0,8.0,47,47,60,62,42,34,40,20,40,65,40,45,48,45,22,38,41,51,40,33,8,1,110,53,40,113,46,17,5,45
Players,1630171,Isaac Okoro,Isaac,1610612739,CLE,23.0,3,1,2,0.333,2.518333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,0,-6,0.0,0,0,0.0,47,47,60,62,91,65,83,65,40,65,40,45,48,45,48,66,77,51,40,33,27,1,80,36,72,87,92,32,5,92
Players,202694,Marcus Morris Sr.,Marcus,1610612739,CLE,34.0,2,1,1,0.5,7.543333333333333,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,-7,1.2,0,0,1.0,61,47,15,41,68,65,63,65,40,65,40,45,48,45,22,66,50,51,40,33,27,1,1,53,72,91,84,32,5,83
Players,1629622,Max Strus,Max,1610612739,CLE,28.0,3,1,2,0.333,10.731666666666667,1,2,0.5,1,2,0.5,0,0,0.0,0,3,3,1,0,1,0,0,1,0,3,-12,11.1,0,0,10.0,47,47,60,62,45,41,46,31,17,27,19,45,48,45,48,19,29,23,40,9,27,1,50,53,46,106,41,32,5,40
Players,1630241,Sam Merrill,Sam,1610612739,CLE,28.0,1,0,1,0.0,0.25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,87,79,15,79,107,65,83,65,40,65,40,45,48,45,48,66,77,51,40,33,27,1,1,53,72,74,92,32,5,92
Players,202684,Tristan Thompson,Tristan,1610612739,CLE,33.0,1,1,0,1.0,0.1266666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,87,47,1,1,112,65,83,65,40,65,40,45,48,45,48,66,77,51,40,33,27,1,1,53,72,61,92,32,5,92
