close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203076,Anthony Davis,1610612740,NOP,F-C,25.0,9,9,0.672,6.0,13.0,0.462,0.524,-0.063
202703,Nikola Mirotic,1610612740,NOP,F,27.0,9,9,0.748,6.67,12.56,0.531,0.523,0.008
201950,Jrue Holiday,1610612740,NOP,G,28.0,9,9,0.638,5.89,9.78,0.602,0.534,0.068
202734,E'Twaun Moore,1610612740,NOP,F-G,29.0,9,9,0.716,3.56,8.67,0.41,0.521,-0.111
200765,Rajon Rondo,1610612740,NOP,G,32.0,9,9,0.619,5.11,7.78,0.657,0.511,0.146
203546,Ian Clark,1610612740,NOP,G,27.0,9,9,0.674,3.78,6.44,0.586,0.52,0.066
202348,Jordan Crawford,1610612740,NOP,G,29.0,1,1,0.833,1.0,5.0,0.2,0.578,-0.378
203524,Solomon Hill,1610612740,NOP,F,27.0,9,9,0.762,1.89,3.56,0.531,0.528,0.003
1627767,Cheick Diallo,1610612740,NOP,F,21.0,7,6,0.677,1.71,3.0,0.571,0.568,0.003
203121,Darius Miller,1610612740,NOP,F,28.0,9,7,0.488,1.67,2.22,0.75,0.523,0.227
202732,DeAndre Liggins,1610612740,NOP,G,30.0,3,3,0.8,1.33,1.33,1.0,0.53,0.47
2731,Emeka Okafor,1610612740,NOP,C,35.0,1,1,1.0,1.0,1.0,1.0,0.696,0.304
