season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2018-19,202709,Cory Joseph,Cory,1610612754,IND,Indiana Pacers,21801220,2019-04-10T00:00:00,IND @ ATL,W,20.816666666666663,2,7,0.286,0,1,0.0,2,2,1.0,1,2,3,2,0,2,1,1,1,1,6,4,21.6,0,0,17.0,1,1,1,1,15493,15736,13029,19497,13697,16257,13697,6436,8097,1,6309,13681,12926,9102,16665,1473,2599,17177,4829,12643,16101,8431,11560,2359,128,13945,1,20:49,2018,2019
2018-19,201954,Darren Collison,Darren,1610612754,IND,Indiana Pacers,21801220,2019-04-10T00:00:00,IND @ ATL,W,16.15,1,3,0.333,0,1,0.0,4,4,1.0,0,1,1,4,1,1,0,0,3,3,6,1,15.2,0,0,13.0,1,1,1,1,19155,19280,20488,17130,13697,16257,13697,2731,4084,1,13019,18138,20002,4179,9005,4548,8286,1,17131,4876,16101,11129,16071,2359,128,16912,1,16:09,2018,2019
2018-19,201936,Tyreke Evans,Tyreke,1610612754,IND,Indiana Pacers,21801220,2019-04-10T00:00:00,IND @ ATL,W,26.183333333333334,9,14,0.643,5,8,0.625,4,5,0.8,0,2,2,5,3,0,0,1,4,3,27,-3,33.9,0,0,39.0,1,1,1,1,10742,1509,3907,4288,299,1278,2891,2731,3085,7683,13019,13681,16329,2819,1915,12169,8286,17177,21788,4876,1087,15279,4823,2359,128,2507,1,26:11,2018,2019
2018-19,203124,Kyle O'Quinn,Kyle,1610612754,IND,Indiana Pacers,21801220,2019-04-10T00:00:00,IND @ ATL,W,10.483333333333333,2,5,0.4,0,0,0.0,2,2,1.0,0,2,2,2,1,0,2,0,2,1,6,-3,16.4,0,0,14.0,1,1,1,1,22418,15736,16739,14646,13697,20119,13697,6436,8097,1,13019,13681,16329,9102,9005,12169,862,1,11136,12643,16101,15279,15170,2359,128,16193,1,10:29,2018,2019
2018-19,1628993,Alize Johnson,Alize,1610612754,IND,Indiana Pacers,21801220,2019-04-10T00:00:00,IND @ ATL,W,25.366666666666667,2,5,0.4,0,0,0.0,3,4,0.75,3,8,11,1,0,1,2,0,2,2,7,14,30.7,0,0,25.0,1,1,1,1,11480,15736,16739,14646,13697,20119,13697,4391,4084,8227,1530,1440,1212,13432,16665,4548,862,1,11136,7971,14879,2659,6265,2359,128,8444,1,25:22,2018,2019
2018-19,1628432,Davon Reed,Davon,1610612754,IND,Indiana Pacers,21801220,2019-04-10T00:00:00,IND @ ATL,W,22.95,3,8,0.375,1,3,0.333,0,0,0.0,1,3,4,1,0,1,0,0,2,1,7,-2,16.3,0,0,15.0,1,1,1,1,13674,12305,11313,16046,7527,9513,8453,14182,15041,14182,6309,9906,9946,13432,16665,4548,8286,1,11136,12643,14879,14203,15266,2359,128,15448,1,22:57,2018,2019
2018-19,1628988,Aaron Holiday,Aaron,1610612754,IND,Indiana Pacers,21801220,2019-04-10T00:00:00,IND @ ATL,W,22.45,5,11,0.455,1,5,0.2,2,3,0.667,0,1,1,2,1,2,0,1,5,2,13,3,22.2,0,0,21.0,1,1,1,1,14111,6938,6910,12408,7527,4781,12397,6436,6549,9511,13019,18138,20002,9102,9005,1473,8286,17177,24518,7971,8060,9253,11140,2359,128,11052,1,22:27,2018,2019
2018-19,1628410,Edmond Sumner,Edmond,1610612754,IND,Indiana Pacers,21801220,2019-04-10T00:00:00,IND @ ATL,W,29.75,5,14,0.357,3,7,0.429,9,11,0.818,2,2,4,1,2,2,0,2,5,7,22,-4,32.3,0,0,34.0,1,1,1,1,7479,6938,3907,16880,1715,2023,6990,328,325,7649,3049,13681,9946,13432,4320,1473,8286,23649,24518,591,2389,16234,5494,2359,128,4020,1,29:45,2018,2019
2018-19,203926,Doug McDermott,Doug,1610612754,IND,Indiana Pacers,21801220,2019-04-10T00:00:00,IND @ ATL,W,31.65,4,12,0.333,2,3,0.667,3,3,1.0,1,4,5,2,0,1,0,1,2,2,13,-4,25.0,0,0,24.0,1,1,1,1,5788,9407,5764,17130,3785,9513,1965,4391,6549,1,6309,6983,7497,9102,16665,4548,8286,17177,11136,7971,8060,16234,9309,2359,128,9078,1,31:39,2018,2019
2018-19,1628388,T.J. Leaf,T.J.,1610612754,IND,Indiana Pacers,21801220,2019-04-10T00:00:00,IND @ ATL,W,34.2,12,19,0.632,0,2,0.0,4,5,0.8,5,5,10,2,0,2,2,1,2,3,28,-1,55.0,1,0,48.0,1,1,1,1,3724,331,1250,4533,13697,12673,13697,2731,3085,7683,389,4837,1683,9102,16665,1473,862,17177,11136,4876,916,13203,612,1,128,964,1,34:12,2018,2019
