player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
202709,Cory Joseph,Cory,1610612765,DET,29.0,63,25,38,0.397,23.0,0.69,0.31,0.6,0.093,0.261,0.089,0.139,0.153,0.507,0.335,0.665,0.889,0.111,0.46,0.54,200,426,0.469,99,213,505,391,211,176,364,166,147,344,337,274,240,174,424,106,293,186,434,101,177,180,199,DET
1629686,Deividas Sirvydis,Deividas,1610612765,DET,21.0,20,8,12,0.4,6.7,0.3,0.7,0.195,0.0,0.732,0.122,0.073,0.049,0.195,1.0,0.0,0.7,0.3,0.786,0.214,14,40,0.35,435,434,120,382,485,493,47,508,452,24,204,461,503,483,1,519,410,70,122,412,465,459,490,DET
1628372,Dennis Smith Jr.,Dennis,1610612765,DET,23.0,23,7,16,0.304,18.3,0.6,0.4,0.506,0.117,0.37,0.078,0.124,0.123,0.39,0.231,0.769,0.526,0.474,0.328,0.672,58,145,0.4,420,445,170,455,302,252,285,259,108,242,371,327,396,298,484,46,454,26,506,29,369,357,411,DET
1628402,Frank Jackson,Frank,1610612765,DET,23.0,40,13,27,0.325,18.5,0.488,0.512,0.374,0.056,0.469,0.128,0.157,0.141,0.318,0.548,0.452,0.984,0.016,0.746,0.254,134,293,0.457,320,371,361,443,298,369,171,401,256,154,188,216,301,374,274,256,160,320,175,360,256,258,226,DET
1628977,Hamidou Diallo,Hamidou,1610612765,DET,22.0,52,18,34,0.346,23.6,0.826,0.174,0.649,0.07,0.139,0.141,0.212,0.162,0.579,0.434,0.566,0.964,0.036,0.5,0.5,224,470,0.477,215,312,470,429,201,100,440,130,222,417,144,80,195,121,354,176,199,280,414,117,159,166,177,DET
1630191,Isaiah Stewart,Isaiah,1610612765,DET,20.0,68,20,48,0.294,21.4,0.846,0.154,0.764,0.052,0.117,0.047,0.119,0.156,0.711,0.659,0.341,1.0,0.0,0.69,0.31,226,409,0.553,47,279,534,461,240,92,448,70,270,425,450,342,229,69,169,361,1,331,247,288,157,192,63,DET
1626143,Jahlil Okafor,Jahlil,1610612765,DET,25.0,27,5,22,0.185,12.9,0.912,0.088,0.841,0.055,0.041,0.034,0.118,0.103,0.786,0.475,0.525,1.0,0.0,0.492,0.508,63,102,0.618,400,465,274,518,401,68,471,30,260,455,468,350,456,38,330,200,1,331,419,116,362,392,32,DET
203924,Jerami Grant,Jerami,1610612765,DET,27.0,54,15,39,0.278,33.9,0.647,0.353,0.473,0.124,0.286,0.071,0.241,0.139,0.349,0.537,0.463,0.93,0.07,0.65,0.35,400,932,0.429,196,344,510,477,30,213,327,296,94,323,397,45,319,347,289,241,251,229,292,242,53,34,323,DET
1628367,Josh Jackson,Josh,1610612765,DET,24.0,62,16,46,0.258,25.2,0.636,0.364,0.529,0.097,0.279,0.133,0.192,0.171,0.432,0.457,0.543,0.922,0.078,0.578,0.422,296,707,0.419,116,331,531,485,178,222,318,233,143,328,168,118,150,252,339,191,264,216,359,176,99,69,362,DET
1630165,Killian Hayes,Killian,1610612765,DET,19.0,26,6,20,0.231,25.8,0.642,0.358,0.58,0.091,0.341,0.051,0.079,0.142,0.489,0.235,0.765,0.85,0.15,0.408,0.592,71,201,0.353,406,456,236,495,167,218,322,184,157,266,436,450,297,202,481,49,330,149,471,64,351,325,485,DET
203486,Mason Plumlee,Mason,1610612765,DET,31.0,56,14,42,0.25,26.8,0.982,0.018,0.806,0.038,0.0,0.055,0.194,0.124,0.768,0.722,0.278,0.0,0.0,0.722,0.278,234,381,0.614,180,357,517,486,152,37,503,48,325,480,427,110,394,49,105,423,478,331,204,329,152,205,36,DET
203585,Rodney McGruder,Rodney,1610612765,DET,29.0,16,3,13,0.188,12.1,0.657,0.343,0.571,0.088,0.363,0.187,0.066,0.154,0.484,0.462,0.538,1.0,0.0,0.622,0.378,37,70,0.529,456,482,137,515,413,205,335,191,165,249,62,480,234,205,335,194,1,331,319,216,409,428,81,DET
1630240,Saben Lee,Saben,1610612765,DET,22.0,48,14,34,0.292,16.3,0.89,0.11,0.682,0.022,0.09,0.154,0.228,0.255,0.659,0.352,0.648,1.0,0.0,0.404,0.596,99,210,0.471,251,357,470,467,345,78,462,113,383,432,115,58,28,91,417,113,1,331,474,61,309,319,194,DET
1630180,Saddiq Bey,Saddiq,1610612765,DET,22.0,70,19,51,0.271,27.3,0.334,0.666,0.243,0.026,0.613,0.144,0.144,0.176,0.217,0.49,0.51,0.926,0.074,0.763,0.237,279,691,0.404,21,298,537,481,144,475,65,492,369,58,137,260,136,472,316,214,259,221,147,388,112,76,402,DET
1629635,Sekou Doumbouya,Sekou,1610612765,DET,20.0,56,15,41,0.268,15.5,0.592,0.408,0.568,0.0,0.274,0.168,0.158,0.175,0.568,0.667,0.333,1.0,0.0,0.748,0.252,107,282,0.379,180,344,515,482,360,262,278,195,452,332,85,207,138,129,156,365,1,331,173,362,297,263,448,DET
