SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,AVAILABLE_FLAG
2017-18,1610612744,GSW,Golden State Warriors,0041700314,2018-05-22T00:00:00,GSW vs. HOU,L,48.0,35.0,89.0,0.393,9.0,27.0,0.333,13.0,14.0,0.929,16.0,33.0,49.0,14.0,16.0,6.0,3.0,9.0,24.0,19.0,92.0,-3.0,1,83,83,83,9,114,36,143,98,102,93,121,147,10,9,79,17,157,124,102,110,152,132,95,134,90,1
2017-18,1610612745,HOU,Houston Rockets,0041700314,2018-05-22T00:00:00,HOU @ GSW,W,48.0,30.0,77.0,0.39,12.0,38.0,0.316,23.0,27.0,0.852,8.0,33.0,41.0,12.0,13.0,7.0,9.0,3.0,19.0,24.0,95.0,3.0,1,1,1,1,9,156,139,147,43,15,110,21,32,29,90,79,91,161,74,79,9,23,48,22,127,72,1
2017-18,1610612738,BOS,Boston Celtics,0041700304,2018-05-21T00:00:00,BOS @ CLE,L,48.0,35.0,85.0,0.412,9.0,28.0,0.321,23.0,30.0,0.767,9.0,28.0,37.0,21.0,10.0,9.0,3.0,8.0,26.0,23.0,102.0,-9.0,1,83,83,83,9,114,63,127,98,88,106,21,17,84,69,141,128,81,28,37,110,144,149,34,86,113,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700304,2018-05-21T00:00:00,CLE vs. BOS,W,48.0,41.0,81.0,0.506,8.0,23.0,0.348,21.0,29.0,0.724,9.0,38.0,47.0,15.0,19.0,6.0,8.0,3.0,23.0,26.0,111.0,9.0,1,1,1,1,9,39,102,35,121,139,85,35,24,117,69,24,36,150,155,102,14,23,118,13,44,49,1
2017-18,1610612744,GSW,Golden State Warriors,0041700313,2018-05-20T00:00:00,GSW vs. HOU,W,48.0,48.0,92.0,0.522,13.0,32.0,0.406,17.0,18.0,0.944,11.0,38.0,49.0,20.0,8.0,11.0,7.0,5.0,16.0,19.0,126.0,41.0,1,1,1,1,9,5,17,20,29,56,44,75,125,7,35,24,17,93,13,9,23,89,8,95,8,1,1
2017-18,1610612745,HOU,Houston Rockets,0041700313,2018-05-20T00:00:00,HOU @ GSW,L,48.0,32.0,81.0,0.395,11.0,34.0,0.324,10.0,13.0,0.769,10.0,31.0,41.0,19.0,20.0,3.0,5.0,7.0,19.0,16.0,85.0,-41.0,1,83,83,83,9,139,102,142,57,36,101,144,151,80,50,102,91,103,160,149,52,129,48,149,158,164,1
2017-18,1610612738,BOS,Boston Celtics,0041700303,2018-05-19T00:00:00,BOS @ CLE,L,48.0,29.0,74.0,0.392,6.0,22.0,0.273,22.0,28.0,0.786,6.0,28.0,34.0,16.0,15.0,4.0,4.0,3.0,25.0,23.0,86.0,-30.0,1,83,83,83,9,161,152,145,153,144,135,28,27,73,122,141,151,141,104,137,80,23,144,34,155,161,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700303,2018-05-19T00:00:00,CLE vs. BOS,W,48.0,37.0,76.0,0.487,17.0,34.0,0.5,25.0,30.0,0.833,8.0,37.0,45.0,23.0,15.0,9.0,3.0,4.0,23.0,25.0,116.0,30.0,1,1,1,1,9,86,145,46,5,36,7,13,17,37,90,31,55,60,104,37,110,56,118,17,25,4,1
2017-18,1610612744,GSW,Golden State Warriors,0041700312,2018-05-16T00:00:00,GSW @ HOU,L,48.0,39.0,85.0,0.459,9.0,30.0,0.3,18.0,22.0,0.818,9.0,27.0,36.0,21.0,15.0,6.0,4.0,1.0,22.0,24.0,105.0,-22.0,1,83,83,83,9,66,63,73,98,76,123,65,74,45,69,145,139,81,104,102,80,4,110,22,65,153,1
2017-18,1610612745,HOU,Houston Rockets,0041700312,2018-05-16T00:00:00,HOU vs. GSW,W,48.0,45.0,88.0,0.511,16.0,42.0,0.381,21.0,27.0,0.778,10.0,37.0,47.0,23.0,14.0,8.0,1.0,4.0,24.0,22.0,127.0,22.0,1,1,1,1,9,15,38,29,8,6,59,35,32,74,50,31,36,60,90,54,157,56,132,48,7,11,1
2017-18,1610612738,BOS,Boston Celtics,0041700302,2018-05-15T00:00:00,BOS vs. CLE,W,48.0,40.0,92.0,0.435,10.0,31.0,0.323,17.0,20.0,0.85,11.0,35.0,46.0,24.0,6.0,8.0,2.0,5.0,18.0,21.0,107.0,13.0,1,1,1,1,9,54,17,104,71,65,102,75,94,30,35,59,44,49,4,54,144,89,31,56,58,32,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700302,2018-05-15T00:00:00,CLE @ BOS,L,48.0,37.0,80.0,0.463,10.0,31.0,0.323,10.0,17.0,0.588,8.0,37.0,45.0,18.0,15.0,2.0,5.0,2.0,21.0,18.0,94.0,-13.0,1,83,83,83,9,86,114,71,71,65,102,144,132,155,90,31,55,115,104,160,52,9,85,119,131,126,1
2017-18,1610612744,GSW,Golden State Warriors,0041700311,2018-05-14T00:00:00,GSW @ HOU,W,48.0,42.0,80.0,0.525,13.0,33.0,0.394,22.0,25.0,0.88,3.0,34.0,37.0,24.0,9.0,9.0,4.0,3.0,17.0,23.0,119.0,13.0,1,1,1,1,9,31,114,18,29,46,47,28,47,25,159,68,128,49,16,37,80,23,19,34,18,32,1
2017-18,1610612745,HOU,Houston Rockets,0041700311,2018-05-14T00:00:00,HOU vs. GSW,L,48.0,39.0,85.0,0.459,13.0,37.0,0.351,15.0,21.0,0.714,7.0,35.0,42.0,18.0,16.0,5.0,3.0,4.0,23.0,17.0,106.0,-13.0,1,83,83,83,9,66,63,73,29,21,82,101,86,120,103,59,82,115,124,121,110,56,118,135,60,126,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700301,2018-05-13T00:00:00,CLE @ BOS,L,48.0,31.0,86.0,0.36,4.0,26.0,0.154,17.0,20.0,0.85,9.0,31.0,40.0,18.0,10.0,4.0,3.0,4.0,12.0,17.0,83.0,-25.0,1,83,83,83,9,149,55,162,161,112,162,75,94,30,69,102,107,115,28,137,110,56,1,135,160,157,1
2017-18,1610612738,BOS,Boston Celtics,0041700301,2018-05-13T00:00:00,BOS vs. CLE,W,48.0,43.0,84.0,0.512,11.0,30.0,0.367,11.0,13.0,0.846,6.0,42.0,48.0,27.0,11.0,6.0,4.0,3.0,17.0,12.0,108.0,25.0,1,1,1,1,9,26,74,27,57,76,70,140,151,32,122,7,27,22,41,102,80,23,19,163,51,8,1
2017-18,1610612738,BOS,Boston Celtics,0041700215,2018-05-09T00:00:00,BOS vs. PHI,W,48.0,38.0,85.0,0.447,7.0,20.0,0.35,31.0,41.0,0.756,13.0,26.0,39.0,18.0,11.0,12.0,3.0,6.0,24.0,31.0,114.0,2.0,1,1,1,1,9,75,63,94,135,155,84,2,1,92,23,157,114,115,41,4,110,116,132,3,33,77,1
2017-18,1610612755,PHI,Philadelphia 76ers,0041700215,2018-05-09T00:00:00,PHI @ BOS,L,48.0,40.0,82.0,0.488,8.0,21.0,0.381,24.0,31.0,0.774,12.0,36.0,48.0,26.0,17.0,5.0,6.0,3.0,31.0,24.0,112.0,-2.0,1,83,83,83,9,54,92,43,121,152,59,16,14,78,30,45,27,28,132,121,38,23,162,22,41,84,1
2017-18,1610612744,GSW,Golden State Warriors,0041700235,2018-05-08T00:00:00,GSW vs. NOP,W,48.0,48.0,99.0,0.485,7.0,27.0,0.259,10.0,12.0,0.833,11.0,41.0,52.0,35.0,13.0,10.0,2.0,4.0,18.0,12.0,113.0,9.0,1,1,1,1,9,5,2,47,135,102,146,144,156,37,35,11,9,3,74,21,144,56,31,163,35,49,1
2017-18,1610612745,HOU,Houston Rockets,0041700225,2018-05-08T00:00:00,HOU vs. UTA,W,48.0,40.0,83.0,0.482,18.0,39.0,0.462,14.0,17.0,0.824,6.0,34.0,40.0,21.0,10.0,10.0,8.0,5.0,18.0,18.0,112.0,10.0,1,1,1,1,9,54,84,52,1,9,18,113,132,42,122,68,107,81,28,21,14,89,31,119,41,43,1
2017-18,1610612762,UTA,Utah Jazz,0041700225,2018-05-08T00:00:00,UTA @ HOU,L,48.0,38.0,81.0,0.469,10.0,28.0,0.357,16.0,21.0,0.762,11.0,30.0,41.0,24.0,12.0,5.0,5.0,8.0,18.0,18.0,102.0,-10.0,1,83,83,83,9,75,102,65,71,88,79,84,86,87,35,121,91,49,58,121,52,144,31,119,86,118,1
2017-18,1610612740,NOP,New Orleans Pelicans,0041700235,2018-05-08T00:00:00,NOP @ GSW,L,48.0,41.0,88.0,0.466,10.0,24.0,0.417,12.0,16.0,0.75,4.0,40.0,44.0,26.0,14.0,7.0,4.0,2.0,12.0,18.0,104.0,-9.0,1,83,83,83,9,39,38,67,71,134,34,133,140,93,153,16,66,28,90,79,80,9,1,119,69,113,1
2017-18,1610612761,TOR,Toronto Raptors,0041700204,2018-05-07T00:00:00,TOR @ CLE,L,48.0,36.0,79.0,0.456,4.0,15.0,0.267,17.0,23.0,0.739,9.0,23.0,32.0,19.0,13.0,3.0,5.0,5.0,24.0,21.0,93.0,-35.0,1,83,83,83,9,105,124,79,161,164,142,75,66,106,69,164,160,103,74,149,52,89,132,56,133,163,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700204,2018-05-07T00:00:00,CLE vs. TOR,W,48.0,50.0,84.0,0.595,12.0,26.0,0.462,16.0,20.0,0.8,6.0,31.0,37.0,29.0,11.0,9.0,5.0,5.0,21.0,24.0,128.0,35.0,1,1,1,1,9,1,74,2,43,112,18,84,94,55,122,102,128,10,41,37,52,89,85,22,4,2,1
2017-18,1610612755,PHI,Philadelphia 76ers,0041700214,2018-05-07T00:00:00,PHI vs. BOS,W,48.0,38.0,94.0,0.404,7.0,26.0,0.269,20.0,26.0,0.769,16.0,37.0,53.0,24.0,10.0,6.0,3.0,10.0,23.0,28.0,103.0,11.0,1,1,1,1,9,75,12,134,135,112,141,43,40,80,9,31,7,49,28,102,110,157,118,6,76,40,1
2017-18,1610612738,BOS,Boston Celtics,0041700214,2018-05-07T00:00:00,BOS @ PHI,L,48.0,31.0,75.0,0.413,11.0,32.0,0.344,19.0,26.0,0.731,6.0,36.0,42.0,16.0,15.0,4.0,10.0,3.0,28.0,23.0,92.0,-11.0,1,83,83,83,9,149,148,125,57,56,91,56,40,113,122,45,82,141,104,137,6,23,156,34,134,123,1
2017-18,1610612740,NOP,New Orleans Pelicans,0041700234,2018-05-06T00:00:00,NOP vs. GSW,L,48.0,32.0,88.0,0.364,4.0,26.0,0.154,24.0,30.0,0.8,10.0,41.0,51.0,17.0,19.0,7.0,4.0,5.0,21.0,20.0,92.0,-26.0,1,83,83,83,9,139,38,161,161,112,162,16,17,55,50,11,12,130,155,79,80,89,85,82,134,158,1
2017-18,1610612745,HOU,Houston Rockets,0041700224,2018-05-06T00:00:00,HOU @ UTA,W,48.0,37.0,88.0,0.42,10.0,38.0,0.263,16.0,17.0,0.941,9.0,40.0,49.0,15.0,13.0,11.0,9.0,5.0,21.0,21.0,100.0,13.0,1,1,1,1,9,86,38,115,71,15,144,84,132,9,69,16,17,150,74,9,9,89,85,56,104,32,1
2017-18,1610612762,UTA,Utah Jazz,0041700224,2018-05-06T00:00:00,UTA vs. HOU,L,48.0,32.0,83.0,0.386,7.0,29.0,0.241,16.0,20.0,0.8,8.0,37.0,45.0,16.0,17.0,8.0,5.0,9.0,21.0,21.0,87.0,-13.0,1,83,83,83,9,139,84,150,135,82,150,84,94,55,90,31,55,141,132,54,52,152,85,56,151,126,1
2017-18,1610612744,GSW,Golden State Warriors,0041700234,2018-05-06T00:00:00,GSW @ NOP,W,48.0,46.0,95.0,0.484,11.0,33.0,0.333,15.0,18.0,0.833,5.0,40.0,45.0,28.0,11.0,11.0,5.0,4.0,20.0,21.0,118.0,26.0,1,1,1,1,9,12,8,48,57,46,93,101,125,37,139,16,55,16,41,9,52,56,73,56,23,7,1
2017-18,1610612738,BOS,Boston Celtics,0041700213,2018-05-05T00:00:00,BOS @ PHI,W,53.0,37.1,82.4,0.451,9.1,34.4,0.263,8.2,12.7,0.643,8.2,36.2,44.4,17.2,11.8,8.2,6.3,4.5,18.1,12.7,91.5,2.7,1,1,1,1,1,85,90,89,96,35,144,156,155,140,89,44,65,129,57,53,37,86,47,162,144,76,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700203,2018-05-05T00:00:00,CLE vs. TOR,W,48.0,38.0,79.0,0.481,9.0,25.0,0.36,20.0,25.0,0.8,6.0,30.0,36.0,18.0,12.0,7.0,4.0,11.0,19.0,28.0,105.0,2.0,1,1,1,1,9,75,124,54,98,128,76,43,47,55,122,121,139,115,58,79,80,160,48,6,65,77,1
2017-18,1610612761,TOR,Toronto Raptors,0041700203,2018-05-05T00:00:00,TOR @ CLE,L,48.0,35.0,75.0,0.467,13.0,33.0,0.394,20.0,25.0,0.8,12.0,29.0,41.0,14.0,17.0,5.0,11.0,4.0,28.0,19.0,103.0,-2.0,1,83,83,83,9,114,148,66,29,46,47,43,47,55,30,131,91,157,132,121,5,56,156,95,76,84,1
2017-18,1610612755,PHI,Philadelphia 76ers,0041700213,2018-05-05T00:00:00,PHI vs. BOS,L,53.0,34.4,87.8,0.392,8.2,27.2,0.3,11.8,16.3,0.722,11.8,33.5,45.3,20.8,13.6,7.2,4.5,6.3,12.7,18.1,88.8,-2.7,1,83,83,83,1,127,44,146,119,101,123,139,139,118,33,77,53,92,88,76,77,128,3,118,150,89,1
2017-18,1610612745,HOU,Houston Rockets,0041700223,2018-05-04T00:00:00,HOU @ UTA,W,48.0,42.0,86.0,0.488,11.0,36.0,0.306,18.0,20.0,0.9,3.0,38.0,41.0,26.0,9.0,8.0,7.0,4.0,19.0,19.0,113.0,21.0,1,1,1,1,9,31,55,41,57,25,121,65,94,14,159,24,91,28,16,54,23,56,48,95,35,13,1
2017-18,1610612740,NOP,New Orleans Pelicans,0041700233,2018-05-04T00:00:00,NOP vs. GSW,W,48.0,48.0,96.0,0.5,14.0,31.0,0.452,9.0,12.0,0.75,10.0,44.0,54.0,36.0,15.0,7.0,3.0,4.0,20.0,17.0,119.0,19.0,1,1,1,1,9,5,4,37,25,65,23,150,156,93,50,2,5,1,104,79,110,56,73,135,18,17,1
2017-18,1610612744,GSW,Golden State Warriors,0041700233,2018-05-04T00:00:00,GSW @ NOP,L,48.0,35.0,92.0,0.38,9.0,31.0,0.29,21.0,26.0,0.808,10.0,34.0,44.0,22.0,12.0,11.0,4.0,3.0,17.0,20.0,100.0,-19.0,1,83,83,83,9,114,17,152,98,65,128,35,40,52,50,68,66,69,58,9,80,23,19,82,104,145,1
2017-18,1610612762,UTA,Utah Jazz,0041700223,2018-05-04T00:00:00,UTA vs. HOU,L,48.0,35.0,84.0,0.417,11.0,29.0,0.379,11.0,15.0,0.733,5.0,38.0,43.0,17.0,16.0,3.0,4.0,7.0,19.0,19.0,92.0,-21.0,1,83,83,83,9,114,74,120,57,82,63,140,145,112,139,24,76,130,124,149,80,129,48,95,134,151,1
2017-18,1610612755,PHI,Philadelphia 76ers,0041700212,2018-05-03T00:00:00,PHI @ BOS,L,48.0,40.0,92.0,0.435,13.0,33.0,0.394,10.0,14.0,0.714,16.0,33.0,49.0,30.0,12.0,7.0,4.0,3.0,21.0,16.0,103.0,-5.0,1,83,83,83,9,54,17,104,29,46,47,144,147,120,9,79,17,9,58,79,80,23,85,149,76,98,2
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700202,2018-05-03T00:00:00,CLE @ TOR,W,48.0,50.0,84.0,0.595,11.0,26.0,0.423,17.0,23.0,0.739,5.0,29.0,34.0,25.0,3.0,5.0,3.0,2.0,14.0,24.0,128.0,18.0,1,1,1,1,9,1,74,2,57,112,30,75,66,106,139,131,151,40,1,121,110,9,4,22,4,21,2
2017-18,1610612761,TOR,Toronto Raptors,0041700202,2018-05-03T00:00:00,TOR vs. CLE,L,48.0,44.0,81.0,0.543,12.0,30.0,0.4,10.0,11.0,0.909,5.0,30.0,35.0,26.0,11.0,2.0,2.0,3.0,24.0,14.0,110.0,-18.0,1,83,83,83,9,23,102,9,43,76,45,144,160,12,139,121,145,28,41,160,144,23,132,161,46,142,2
2017-18,1610612738,BOS,Boston Celtics,0041700212,2018-05-03T00:00:00,BOS vs. PHI,W,48.0,37.0,82.0,0.451,15.0,36.0,0.417,19.0,24.0,0.792,5.0,36.0,41.0,23.0,9.0,7.0,3.0,4.0,16.0,21.0,108.0,5.0,1,1,1,1,9,86,92,85,16,25,34,56,60,67,139,45,91,60,16,79,110,56,8,56,51,64,2
2017-18,1610612745,HOU,Houston Rockets,0041700222,2018-05-02T00:00:00,HOU vs. UTA,L,48.0,38.0,95.0,0.4,10.0,37.0,0.27,22.0,27.0,0.815,11.0,38.0,49.0,22.0,8.0,11.0,7.0,5.0,21.0,24.0,108.0,-8.0,1,83,83,83,9,75,8,136,71,21,138,28,32,49,35,24,17,69,13,9,23,89,85,22,51,104,1
2017-18,1610612762,UTA,Utah Jazz,0041700222,2018-05-02T00:00:00,UTA @ HOU,W,48.0,43.0,83.0,0.518,15.0,32.0,0.469,15.0,25.0,0.6,5.0,43.0,48.0,26.0,17.0,4.0,5.0,7.0,24.0,21.0,116.0,8.0,1,1,1,1,9,26,84,23,16,56,17,101,47,149,139,5,27,28,132,137,52,129,132,56,25,53,1
2017-18,1610612740,NOP,New Orleans Pelicans,0041700232,2018-05-01T00:00:00,NOP @ GSW,L,48.0,48.0,105.0,0.457,13.0,37.0,0.351,7.0,9.0,0.778,10.0,36.0,46.0,33.0,14.0,12.0,5.0,8.0,19.0,18.0,116.0,-5.0,1,83,83,83,9,5,1,76,29,21,82,160,164,74,50,45,44,5,90,4,52,144,48,119,25,98,1
2017-18,1610612744,GSW,Golden State Warriors,0041700232,2018-05-01T00:00:00,GSW vs. NOP,W,48.0,43.0,91.0,0.473,13.0,40.0,0.325,22.0,27.0,0.815,7.0,42.0,49.0,36.0,16.0,10.0,8.0,5.0,18.0,19.0,121.0,5.0,1,1,1,1,9,26,23,61,29,8,100,28,32,49,103,7,17,1,124,21,14,89,31,95,14,64,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700201,2018-05-01T00:00:00,CLE @ TOR,W,53.0,38.0,92.4,0.412,12.7,31.7,0.4,13.6,19.0,0.714,11.8,29.0,40.8,22.6,5.4,4.5,4.5,5.4,20.8,19.9,102.3,0.9,1,1,1,1,1,74,16,127,42,64,45,120,110,120,33,140,105,68,3,135,77,114,84,93,84,82,1
