close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1629655,Daniel Gafford,1610612764,WAS,F-C,23.0,72,70,0.461,221,399,0.554,0.638,-0.084
1630166,Deni Avdija,1610612764,WAS,F,21.0,81,80,0.391,222,391,0.568,0.628,-0.06
1628398,Kyle Kuzma,1610612764,WAS,F,26.0,66,65,0.421,195,343,0.569,0.622,-0.053
204001,Kristaps Porziņģis,1610612764,WAS,F-C,26.0,51,50,0.418,177,310,0.571,0.639,-0.068
203484,Kentavious Caldwell-Pope,1610612764,WAS,G,29.0,77,76,0.376,180,274,0.657,0.628,0.029
1630557,Corey Kispert,1610612764,WAS,F,23.0,75,69,0.377,141,228,0.618,0.618,0.0
203526,Raul Neto,1610612764,WAS,G,30.0,68,61,0.356,143,215,0.665,0.616,0.049
203078,Bradley Beal,1610612764,WAS,G,29.0,40,37,0.342,111,166,0.669,0.633,0.036
202397,Ish Smith,1610612764,WAS,G,33.0,64,51,0.332,87,130,0.669,0.615,0.054
1629060,Rui Hachimura,1610612764,WAS,F,24.0,42,40,0.341,78,119,0.655,0.642,0.013
203107,Tomas Satoransky,1610612764,WAS,G,30.0,54,43,0.349,75,116,0.647,0.623,0.024
1628418,Thomas Bryant,1610612764,WAS,C-F,24.0,27,25,0.378,55,93,0.591,0.633,-0.041
1630264,Anthony Gill,1610612764,WAS,F,29.0,37,25,0.269,25,47,0.532,0.616,-0.084
202954,Brad Wanamaker,1610612764,WAS,G,32.0,22,17,0.325,30,41,0.732,0.623,0.109
1630176,Vernon Carey Jr.,1610612764,WAS,F-C,21.0,4,4,0.379,6,11,0.545,0.65,-0.104
1630225,Isaiah Todd,1610612764,WAS,F,20.0,8,5,0.417,8,10,0.8,0.601,0.199
1630216,Cassius Winston,1610612764,WAS,G,24.0,7,4,0.308,4,4,1.0,0.649,0.351
1629682,Tremont Waters,1610612764,WAS,G,24.0,3,1,0.231,2,3,0.667,0.727,-0.061
1630648,Jordan Schakel,1610612764,WAS,G,24.0,4,1,0.067,0,1,0.0,0.556,-0.556
