season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2018-19,1610612757,21800016,2018-10-18,LAL,POR,LAL,1610612747,1,128,119,W,9
2018-19,1610612757,21800034,2018-10-20,SAS,POR,SAS,1610612759,2,121,108,W,13
2018-19,1610612757,21800046,2018-10-22,WAS,POR,WAS,1610612764,3,124,125,L,-1
2018-19,1610612757,21800064,2018-10-25,POR,ORL,ORL,1610612753,4,128,114,W,14
2018-19,1610612757,21800079,2018-10-27,POR,MIA,MIA,1610612748,5,111,120,L,-9
2018-19,1610612757,21800087,2018-10-29,POR,IND,IND,1610612754,6,103,93,W,10
2018-19,1610612757,21800101,2018-10-30,POR,HOU,HOU,1610612745,7,104,85,W,19
2018-19,1610612757,21800116,2018-11-01,NOP,POR,NOP,1610612740,8,132,119,W,13
2018-19,1610612757,21800132,2018-11-03,LAL,POR,LAL,1610612747,9,110,114,L,-4
2018-19,1610612757,21800138,2018-11-04,MIN,POR,MIN,1610612750,10,111,81,W,30
2018-19,1610612757,21800152,2018-11-06,MIL,POR,MIL,1610612749,11,118,103,W,15
2018-19,1610612757,21800165,2018-11-08,LAC,POR,LAC,1610612746,12,116,105,W,11
2018-19,1610612757,21800188,2018-11-11,BOS,POR,BOS,1610612738,13,100,94,W,6
2018-19,1610612757,21800212,2018-11-14,POR,LAL,LAL,1610612747,14,117,126,L,-9
2018-19,1610612757,21800221,2018-11-16,POR,MIN,MIN,1610612750,15,96,112,L,-16
2018-19,1610612757,21800237,2018-11-18,POR,WAS,WAS,1610612764,16,119,109,W,10
2018-19,1610612757,21800251,2018-11-20,POR,NYK,NYK,1610612752,17,118,114,W,4
2018-19,1610612757,21800259,2018-11-21,POR,MIL,MIL,1610612749,18,100,143,L,-43
2018-19,1610612757,21800277,2018-11-23,POR,GSW,GSW,1610612744,19,97,125,L,-28
2018-19,1610612757,21800293,2018-11-25,LAC,POR,LAC,1610612746,20,100,104,L,-4
2018-19,1610612757,21800314,2018-11-28,ORL,POR,ORL,1610612753,21,115,112,W,3
2018-19,1610612757,21800329,2018-11-30,DEN,POR,DEN,1610612743,22,112,113,L,-1
2018-19,1610612757,21800342,2018-12-02,POR,SAS,SAS,1610612759,23,118,131,L,-13
2018-19,1610612757,21800352,2018-12-04,POR,DAL,DAL,1610612742,24,102,111,L,-9
2018-19,1610612757,21800366,2018-12-06,PHX,POR,PHX,1610612756,25,108,86,W,22
2018-19,1610612757,21800385,2018-12-08,MIN,POR,MIN,1610612750,26,113,105,W,8
2018-19,1610612757,21800402,2018-12-11,POR,HOU,HOU,1610612745,27,104,111,L,-7
2018-19,1610612757,21800410,2018-12-12,POR,MEM,MEM,1610612763,28,83,92,L,-9
2018-19,1610612757,21800427,2018-12-14,TOR,POR,TOR,1610612761,29,128,122,W,6
2018-19,1610612757,21800450,2018-12-17,POR,LAC,LAC,1610612746,30,131,127,W,4
2018-19,1610612757,21800465,2018-12-19,MEM,POR,MEM,1610612763,31,99,92,W,7
2018-19,1610612757,21800476,2018-12-21,UTA,POR,UTA,1610612762,32,90,120,L,-30
2018-19,1610612757,21800495,2018-12-23,DAL,POR,DAL,1610612742,33,121,118,W,3
2018-19,1610612757,21800501,2018-12-25,POR,UTA,UTA,1610612762,34,96,117,L,-21
2018-19,1610612757,21800516,2018-12-27,POR,GSW,GSW,1610612744,35,110,109,W,1
2018-19,1610612757,21800534,2018-12-29,GSW,POR,GSW,1610612744,36,105,115,L,-10
2018-19,1610612757,21800540,2018-12-30,PHI,POR,PHI,1610612755,37,129,95,W,34
2018-19,1610612757,21800552,2019-01-01,POR,SAC,SAC,1610612758,38,113,108,W,5
2018-19,1610612757,21800575,2019-01-04,OKC,POR,OKC,1610612760,39,109,111,L,-2
2018-19,1610612757,21800582,2019-01-05,HOU,POR,HOU,1610612745,40,110,101,W,9
2018-19,1610612757,21800597,2019-01-07,NYK,POR,NYK,1610612752,41,111,101,W,10
2018-19,1610612757,21800615,2019-01-09,CHI,POR,CHI,1610612741,42,124,112,W,12
2018-19,1610612757,21800628,2019-01-11,CHA,POR,CHA,1610612766,43,127,96,W,31
2018-19,1610612757,21800643,2019-01-13,POR,DEN,DEN,1610612743,44,113,116,L,-3
2018-19,1610612757,21800649,2019-01-14,POR,SAC,SAC,1610612758,45,107,115,L,-8
2018-19,1610612757,21800662,2019-01-16,CLE,POR,CLE,1610612739,46,129,112,W,17
2018-19,1610612757,21800677,2019-01-18,NOP,POR,NOP,1610612740,47,128,112,W,16
2018-19,1610612757,21800700,2019-01-21,POR,UTA,UTA,1610612762,48,109,104,W,5
2018-19,1610612757,21800703,2019-01-22,POR,OKC,OKC,1610612760,49,114,123,L,-9
2018-19,1610612757,21800718,2019-01-24,POR,PHX,PHX,1610612756,50,120,106,W,14
2018-19,1610612757,21800734,2019-01-26,ATL,POR,ATL,1610612737,51,120,111,W,9
2018-19,1610612757,21800763,2019-01-30,UTA,POR,UTA,1610612762,52,132,105,W,27
2018-19,1610612757,21800803,2019-02-05,MIA,POR,MIA,1610612748,53,108,118,L,-10
2018-19,1610612757,21800816,2019-02-07,SAS,POR,SAS,1610612759,54,127,118,W,9
