season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2024-25,1610612741,CHI,Chicago Bulls,22401191,2025-04-13,CHI @ PHI,W,48.0,111.1,114.0,94.2,95.3,16.9,18.7,0.617,2.23,18.6,0.339,0.767,0.555,0.121,0.519,0.546,109.0,107.0,89.17,107,0.595,1,1,1,1,121,1212,149,277,1456,813,1266,653,545,336,773,1585,1708,135,312,1,2024,2025,False,PHI,CHI,APR
2024-25,1610612741,CHI,Chicago Bulls,22401176,2025-04-11,CHI vs. WAS,W,48.0,115.9,116.7,83.7,86.4,32.2,30.3,0.744,2.46,21.5,0.294,0.75,0.533,0.127,0.532,0.579,104.5,102.5,85.42,102,0.658,1,1,1,1,121,981,21,77,289,567,457,1145,679,635,909,1403,1210,609,77,1,2024,2025,True,CHI,WAS,APR
2024-25,1610612741,CHI,Chicago Bulls,22401160,2025-04-09,CHI vs. MIA,W,48.0,118.1,116.7,109.4,107.8,8.8,8.9,0.717,2.06,22.8,0.233,0.755,0.511,0.157,0.596,0.628,101.1,102.5,85.42,102,0.549,1,1,1,1,121,981,745,711,478,1023,245,1917,646,1010,1608,535,501,609,713,1,2024,2025,True,CHI,MIA,APR
2024-25,1610612741,CHI,Chicago Bulls,22401147,2025-04-08,CHI @ CLE,L,48.0,110.4,108.7,131.4,132.4,-21.0,-23.7,0.634,1.3,18.1,0.311,0.667,0.5,0.192,0.564,0.599,102.5,103.0,85.83,104,0.431,1,1231,1231,1231,121,1654,2326,2297,1274,2054,1421,955,1740,1179,2188,920,886,531,1958,1,2024,2025,False,CLE,CHI,APR
2024-25,1610612741,CHI,Chicago Bulls,22401133,2025-04-06,CHI @ CHA,W,48.0,127.5,127.2,111.5,112.5,16.0,14.7,0.565,2.0,18.8,0.209,0.739,0.483,0.126,0.628,0.663,103.9,103.5,86.25,103,0.549,1,1,1,1,121,319,1098,413,1914,1037,1180,2132,848,1557,872,243,202,461,710,1,2024,2025,False,CHA,CHI,APR
2024-25,1610612741,CHI,Chicago Bulls,22401122,2025-04-04,CHI vs. POR,W,48.0,109.6,108.3,103.7,105.6,5.9,2.6,0.61,1.39,17.1,0.265,0.703,0.528,0.165,0.529,0.586,108.3,108.0,90.0,109,0.573,1,1,1,1,121,1679,594,1110,1516,1950,1710,1516,1341,706,1788,1448,1099,95,462,1,2024,2025,True,CHI,POR,APR
2024-25,1610612741,CHI,Chicago Bulls,22401099,2025-04-01,CHI vs. TOR,W,48.0,134.5,131.7,112.6,113.5,21.9,18.3,0.72,3.0,24.0,0.282,0.774,0.565,0.115,0.648,0.686,103.4,104.0,86.67,104,0.609,1,1,1,1,121,148,1194,294,456,261,101,1315,473,247,620,146,92,385,221,1,2024,2025,True,CHI,TOR,APR
2024-25,1610612741,CHI,Chicago Bulls,22401094,2025-03-31,CHI @ OKC,L,48.0,101.7,103.5,128.2,128.3,-26.5,-24.8,0.659,1.45,18.6,0.259,0.75,0.49,0.177,0.531,0.557,114.1,113.0,94.17,113,0.393,1,1231,1231,1231,121,1992,2197,2319,990,1861,1266,1630,679,1415,1985,1425,1546,5,2225,1,2024,2025,False,OKC,CHI,MAR
2024-25,1610612741,CHI,Chicago Bulls,22401077,2025-03-29,CHI vs. DAL,L,48.0,109.6,110.2,110.9,110.1,-1.2,0.1,0.721,1.63,20.3,0.292,0.839,0.587,0.176,0.549,0.586,108.4,108.5,90.42,108,0.501,1,1231,1231,1231,121,1541,910,1227,441,1611,781,1180,107,109,1970,1134,1106,75,1220,1,2024,2025,True,CHI,DAL,MAR
2024-25,1610612741,CHI,Chicago Bulls,22401063,2025-03-27,CHI vs. LAL,W,48.0,112.6,113.3,112.6,112.5,0.0,0.8,0.767,2.2,21.7,0.264,0.851,0.54,0.143,0.571,0.585,104.8,104.5,87.08,105,0.491,1,1,1,1,121,1274,1098,1205,163,842,410,1544,75,538,1266,828,1115,323,1314,1,2024,2025,True,CHI,LAL,MAR
